"player","fullNames","firstNames","givenNames","lastNames","birthNames","birthDates","birthPlaces","deathDates","deathPlaces","weightA","heightA","weightB","heightB","positions","wikidataId"
"http://dbpedia.org/resource/Swys_de_Bruin","Swys de Bruin; Zacharia Francois de Bruin","","","","","1960-02-18","http://dbpedia.org/resource/Ficksburg; http://dbpedia.org/resource/South_Africa","","",,,,,"","http://www.wikidata.org/entity/Q20090560"
"http://dbpedia.org/resource/Syd_Abram","Syd Abram; Sydney Abram","","","","","1906-06-14","Hindley, Wigan, England","1988-02-04","Hindley, Wigan, England",,,,,"","http://www.wikidata.org/entity/Q7659649"
"http://dbpedia.org/resource/Syd_Ashley","Syd Ashley","","","","Sydney Ashley","1880-02-23","http://dbpedia.org/resource/Cape_Town; http://dbpedia.org/resource/South_Africa","1959-01-20","Somerset West, South Africa",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7659652"
"http://dbpedia.org/resource/Syd_Christensen","Syd Christensen; Sydney Henry Albert Christensen","","","","","1910-05-31","Sydney, New South Wales, Australia","1942-02-09","http://dbpedia.org/resource/British_Malaya",,,,,"","http://www.wikidata.org/entity/Q18205496"
"http://dbpedia.org/resource/Syd_Eru","Syd Eru; Sydney Wiremu Eru","","","","","1971-07-26","Rotorua, New Zealand","","",,,"90.0","175.0","","http://www.wikidata.org/entity/Q7659679"
"http://dbpedia.org/resource/Syd_Hynes","Syd Hynes; Sydney Hynes","","","","","","Hunslet, England","","",,,,,"","http://www.wikidata.org/entity/Q7659697"
"http://dbpedia.org/resource/Syd_Jackson_(Māori_activist)","Syd Jackson","","","","Sydney Keepa Jackson","1938-12-18","","2007-09-03","",,,,,"","http://www.wikidata.org/entity/Q7659700"
"http://dbpedia.org/resource/Syd_Jenkins","Syd Jenkins","","","","","","Wales","","unknown",,,,,"","http://www.wikidata.org/entity/Q7659702"
"http://dbpedia.org/resource/Syd_Lowdon","Sidney A. Lowdon; Syd Lowdon","","","","","first ¼ 1936","Whitehaven, England","2017-02-27","",,,,,"","http://www.wikidata.org/entity/Q28864266"
"http://dbpedia.org/resource/Syd_Malcolm","Syd Malcolm","","","","Sydney James Malcolm","1902-12-10","http://dbpedia.org/resource/Merewether,_New_South_Wales","1987-07-23","",10,,"63.5029318",,"Half-back","http://www.wikidata.org/entity/Q7659712"
"http://dbpedia.org/resource/Syd_Miller_(rugby_union)__Syd_Miller__1","Syd Miller","","","","","","","","",,,,,"",
"http://dbpedia.org/resource/Syd_Nomis","Syd Nomis","","","","Sydney Harold Nomis","1941-11-15","Johannesburg, South Africa","2018-06-16","Johannesburg, South Africa",,,"79.38","178.0","http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q3506791"
"http://dbpedia.org/resource/Syd_Walmsley","Syd Walmsley; Sydney Oglesby Walmsley","","","","","1896-07-17","Bootle district, England","first ¼ 1973","Leeds, England",,,,,"","http://www.wikidata.org/entity/Q7659737"
"http://dbpedia.org/resource/Syd_Williams","Syd Williams; Sydney Arthur Williams","","","","","1918-04-17","Aberavon, Wales","1976-08-28","Neath, Wales",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7660223"
"http://dbpedia.org/resource/Syd_de_Melker","Syd de Melker","","","","Sydney Clarence de Melker","1884-03-31","Kimberly, South Africa","1953-11-01","",,,,,"Centre","http://www.wikidata.org/entity/Q64374519"
"http://dbpedia.org/resource/Sydney_Carleton","Sydney Carleton","","","","Sydney Russell Carleton","1904-02-22","Christchurch, New Zealand","1973-10-23","Christchurch, New Zealand",,,"75.0","178.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q22958715"
"http://dbpedia.org/resource/Sydney_Hinam","Syd Hinam; Sydney Hinam","","","","","1898-08-29","Pontypool, Wales","1982-08-16","Cardiff, Wales",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7659969"
"http://dbpedia.org/resource/Sydney_Middleton","Sydney Middleton","","","","; Sydney Albert Middleton","1884-02-24","http://dbpedia.org/resource/Glebe,_New_South_Wales","1945-09-02","Kensington, London",,,,,"http://dbpedia.org/resource/Number_eight_(rugby_union)","http://www.wikidata.org/entity/Q1809503"
"http://dbpedia.org/resource/Sydney_Morse","Sydney Morse","","","","Sydney Morse","1854-06-01","Birmingham, West Midlands, England","1929-01-27","Kensington",,,,,"Fullback","http://www.wikidata.org/entity/Q7660045"
"http://dbpedia.org/resource/Sydney_Nicholls","Sid Nicholls","","","","Sydney Herbert Nicholls","1868-05-28","Hartpury, England","1946-11-24","Cardiff, Wales",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7660062"
"http://dbpedia.org/resource/Sydney_Orchard","","","","","","1875-12-12","Elmore, Victoria, Australia","1947-04-19","Christchurch, New Zealand",,,"81.0",,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7660074"
"http://dbpedia.org/resource/Sydney_Pyman_Bell","Sydney Pyman Bell","","","","Sydney Pyman Bell","1875-12-19","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Newcastle_upon_Tyne","1944-11-23","http://dbpedia.org/resource/Corbridge; http://dbpedia.org/resource/England",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7660103"
"http://dbpedia.org/resource/Sydney_Shearer","Sydney Shearer","","","","Sydney David Shearer","1890-10-23","Wellington, New Zealand","1973-09-18","Wellington, New Zealand",,,"84.0","152.4","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q22919946"
"http://dbpedia.org/resource/Sylke_Haverkorn","Sylke Haverkorn","","","","","1988-04-06","Enschede, Netherlands","","",,,,,"","http://www.wikidata.org/entity/Q2801678"
"http://dbpedia.org/resource/Sylvain_Dupuy","Sylvain Dupuy","","","","","1982-06-22","http://dbpedia.org/resource/Albi; http://dbpedia.org/resource/France","","",,,"78.0","177.0","http://dbpedia.org/resource/Scrum-half_(rugby_union)","http://www.wikidata.org/entity/Q3506994"
"http://dbpedia.org/resource/Sylvain_Houles","Sylvain Houles","","","","","1981-08-03","France","","",,,"96.0","187.0","","http://www.wikidata.org/entity/Q7660626"
"http://dbpedia.org/resource/Sylvain_Marconnet","Sylvain Marconnet","","","","","1976-04-08","http://dbpedia.org/resource/Givors","","","115.0",,"115.0","183.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q2278053"
"http://dbpedia.org/resource/Sylvain_Nicolas","Sylvain Nicolas","","","","","1987-06-21","http://dbpedia.org/resource/Bourgoin-Jallieu; http://dbpedia.org/resource/France","","",,,"102.0","188.0","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q3507096"
"http://dbpedia.org/resource/Sylvan_Edwards","Sylvan Edwards","","","","","1979-12-14","","","",,,,,"http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q28131408"
"http://dbpedia.org/resource/Sylvester_Namo","Sylvester Namo","","","","","2000-08-26","http://dbpedia.org/resource/Eastern_Highlands; http://dbpedia.org/resource/Goroka; http://dbpedia.org/resource/Papua_New_Guinea","","",,,,,"","http://www.wikidata.org/entity/Q112842975"
"http://dbpedia.org/resource/Sylvia_Braaten","","","","","","1985-07-05","","","",,,,"172.0","Centre","http://www.wikidata.org/entity/Q40453820"
"http://dbpedia.org/resource/Sylvia_Brunt","","","","","","2004-01-01","","","","84.0","1.68 m","84.0","168.0","http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q112521707"
"http://dbpedia.org/resource/Sylvian_Mahuza","Sylvian Mahuza","","","","","1993-07-29","George, South Africa","","",,,"80.0","178.0","","http://www.wikidata.org/entity/Q17403372"
"http://dbpedia.org/resource/Synergism_(theology)","","","","","","","","","",,,,,"",
"http://dbpedia.org/resource/Synthetic_bond","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q7662743"
"http://dbpedia.org/resource/Sébastien_Bonetti","Sébastien Bonetti","","","","","1977-09-22","Bergerac, France","","",,,"88.0","185.0","http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Fullback_(rugby_union)","http://www.wikidata.org/entity/Q3509965"
"http://dbpedia.org/resource/Sébastien_Bruno","Sébastien Bruno","","","","","1974-08-26","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Nîmes","","","106.0",,"106.0","174.0","http://dbpedia.org/resource/Hooker_(rugby_union)","http://www.wikidata.org/entity/Q3509985"
"http://dbpedia.org/resource/Sébastien_Bézy","Sébastien Bézy","","","","","1991-11-22","http://dbpedia.org/resource/France","","",,,"71.5","174.0","http://dbpedia.org/resource/Scrum-half_(rugby_union)","http://www.wikidata.org/entity/Q3509986"
"http://dbpedia.org/resource/Sébastien_Chabal","Sébastien Chabal","","","","","1977-12-08","Valence, France","","",,,"113.0","191.0","http://dbpedia.org/resource/Flanker_(rugby_union); http://dbpedia.org/resource/Lock_(rugby_union); http://dbpedia.org/resource/Number_eight_(rugby_union)","http://www.wikidata.org/entity/Q465470"
"http://dbpedia.org/resource/Sébastien_Descons","Sébastien Descons","","","","","1983-05-13","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Saverdun","","",,,"83.0","173.0","http://dbpedia.org/resource/Scrum-half_(rugby_union)","http://www.wikidata.org/entity/Q3510041"
"http://dbpedia.org/resource/Sébastien_Fauqué","Sébastien Fauqué","","","","","1977-03-06","http://dbpedia.org/resource/Tarbes","","",,,"93.0","180.0","http://dbpedia.org/resource/Fly-half_(rugby_union)","http://www.wikidata.org/entity/Q3510067"
"http://dbpedia.org/resource/Sébastien_Loubsens","","","","","","1973-02-15","http://dbpedia.org/resource/France","","",,,"83.4624","180.34","Centre","http://www.wikidata.org/entity/Q3510205"
"http://dbpedia.org/resource/Sébastien_Martins","Sébastien Martins","","","","","1985-11-18","Perpignan, France","","",,,"111.0","192.0","","http://www.wikidata.org/entity/Q2425251"
"http://dbpedia.org/resource/Sébastien_Planas","Sébastien Planas","","","","","1984-05-05","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Perpignan","","",,,"90.0","182.0","","http://www.wikidata.org/entity/Q3510264"
"http://dbpedia.org/resource/Sébastien_Raguin","Sébastien Raguin","","","","","1980-02-14","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Midi-Pyrénées; http://dbpedia.org/resource/Toulouse","","",,,"105.0","189.0","","http://www.wikidata.org/entity/Q3510280"
"http://dbpedia.org/resource/Sébastien_Regy","Sébastien Regy","","","","","1986-03-27","Narbonne,","","",,,"89.0","179.0","http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Fullback_(rugby_union); http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q3510278"
"http://dbpedia.org/resource/Sébastien_Taofifénua","Sébastien Taofifénua","","","","","1992-03-21","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Mont-de-Marsan","","",,,"130.0","178.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q3510327"
"http://dbpedia.org/resource/Sébastien_Tillous-Borde","Sébastien Tillous-Borde","","","","Sébastien Tillous-Borde","1985-04-29","Oloron-Sainte-Marie, France","","",,,"87.0","176.0","http://dbpedia.org/resource/Scrum-half_(rugby_union)","http://www.wikidata.org/entity/Q3510337"
"http://dbpedia.org/resource/Sébastien_Vahaamahina","Sébastien Vahaamahina","","","","Sébastien Vahaamahina","1991-10-21","http://dbpedia.org/resource/New_Caledonia; http://dbpedia.org/resource/Nouméa","","",,,"126.0","202.0","http://dbpedia.org/resource/Lock_(rugby_union)","http://www.wikidata.org/entity/Q3510346"
"http://dbpedia.org/resource/Séraphine_Okemba","","","","","","1995-12-03","","","","78.0","1.77m","78.0","177.0","","http://www.wikidata.org/entity/Q107711213"
"http://dbpedia.org/resource/T.J._O'Brien_Lock_and_Dam","T. J. OBrien Lock and Dam","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q24061751"
"http://dbpedia.org/resource/T._J._Anderson_(rugby_union)","Thomas ""T. J."" Anderson","","","","","1987-03-03","http://dbpedia.org/resource/Derry; http://dbpedia.org/resource/Northern_Ireland","","","107.0",,"107.0","193.0","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q7670492"
"http://dbpedia.org/resource/T._Rhys_Thomas","T. Rhys Thomas","","","","Thomas Rhys Thomas","1982-04-23","http://dbpedia.org/resource/Abercynon; http://dbpedia.org/resource/Wales","","",,,"106.0","183.0","http://dbpedia.org/resource/Hooker_(rugby_union)","http://www.wikidata.org/entity/Q3525517"
"http://dbpedia.org/resource/T._Williams","T. Williams","","","","","","","","",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7668844"
"http://dbpedia.org/resource/TC_Kisting","Helarius Axasman Kisting; TC Kisting","","","","","1994-01-13","","","",,,,"175.0","","http://www.wikidata.org/entity/Q55760089"
"http://dbpedia.org/resource/TC_Robati","TC Robati; Teui Robati","","","","","2001-11-14","Porirua, New Zealand","","",,,"105.0","183.0","","http://www.wikidata.org/entity/Q106983480"
"http://dbpedia.org/resource/TJ_Faiane","TJ Faiane; Tinoai Faiane","","","","","1995-08-24","Auckland, New Zealand","","",,,"92.0","175.0","","http://www.wikidata.org/entity/Q21621270"
"http://dbpedia.org/resource/TJ_Ioane","TJ Ioane","","","","Tala James Ioane","1989-05-09","http://dbpedia.org/resource/Motootua; http://dbpedia.org/resource/Samoa","","",,,"104.0","182.0","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q7670502"
"http://dbpedia.org/resource/TJ_Maguranyanga","TJ Maguranyanga","","","","Thabani Jehiel Maguranyanga","2002-12-22","http://dbpedia.org/resource/Chinoyi; http://dbpedia.org/resource/Zimbabwe","","","101.0","1.95m","101.0","195.0","","http://www.wikidata.org/entity/Q105701010"
"http://dbpedia.org/resource/TJ_Perenara","TJ Perenara; Thomas Tekanapu Rawakata Perenara","","","","","1992-01-23","Porirua, New Zealand","","",,,"91.0","184.0","","http://www.wikidata.org/entity/Q7670518"
"http://dbpedia.org/resource/TJ_Va'a","Tennesse Vincent Va'a","","","","","1996-06-10","New Zealand","","",,,"86.0","179.0","","http://www.wikidata.org/entity/Q45343211"
"http://dbpedia.org/resource/TK_Howden","TK Howden; Te Kamaka Howden","","","","","2001-01-28","Feilding, New Zealand","","",,,"108.0","194.0","","http://www.wikidata.org/entity/Q109670937"
"http://dbpedia.org/resource/TSIG","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q350772"
"http://dbpedia.org/resource/Taane_Milne","Taane Milne; Taane William Milne","","","","","1995-05-19","http://dbpedia.org/resource/Auckland; http://dbpedia.org/resource/New_Zealand","","",,,"99.0","183.0","","http://www.wikidata.org/entity/Q24006393"
"http://dbpedia.org/resource/Tabai_Matson","Tabai Matson","","","","John Tabaiwalu Fakavale Matson","1973-05-14","Nausori Hospital, Fiji","","",,,"104.0","192.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q16214508"
"http://dbpedia.org/resource/Tabbie_du_Plessis","Francois Theodorus du Plessis; Tabbie du Plessis","","","","","1992-12-10","http://dbpedia.org/resource/Bethlehem,_Free_State; http://dbpedia.org/resource/South_Africa","","",,,,"183.0","","http://www.wikidata.org/entity/Q16466664"
"http://dbpedia.org/resource/Tabby_Wynyard","","","","","William Thomas Wynyard","1867-01-01","http://dbpedia.org/resource/Auckland; http://dbpedia.org/resource/New_Zealand","1938-03-15","Wellington, New Zealand",,,"72.0",,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q28549760"
"http://dbpedia.org/resource/Tabor_Bluejays","Tabor Bluejays","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q7673526"
"http://dbpedia.org/resource/Tabua_Cakacaka","Tabua Cakacaka; Tabuanitoga Cakacaka","","","","","1977-03-08","","","",,,"110.0","190.0","","http://www.wikidata.org/entity/Q7673596"
"http://dbpedia.org/resource/Tadgh_McElroy","Tadgh McElroy","","","","","1997-06-16","Dundalk, County Louth, Ireland","","",,,"103.0","178.0","http://dbpedia.org/resource/Hooker_(rugby_union)","http://www.wikidata.org/entity/Q115131366"
"http://dbpedia.org/resource/Tadhg_Beirne","Tadhg Beirne","","","","Tadhg Gerard Beirne","1992-01-08","http://dbpedia.org/resource/Eadestown; http://dbpedia.org/resource/Republic_of_Ireland","","",,,"113.0","198.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q26923808"
"http://dbpedia.org/resource/Tadhg_Furlong","Tadhg Furlong","","","","","1992-11-14","http://dbpedia.org/resource/County_Wexford; http://dbpedia.org/resource/Republic_of_Ireland","","",,,"125.0","183.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q17019995"
"http://dbpedia.org/resource/Tafai_Ioasa","Tafai Ioasa","","","","Tafai Ioasa","1980-10-07","Hastings, New Zealand","","",,"1.82 m","96.0","182.0","Loose Forward","http://www.wikidata.org/entity/Q7674917"
"http://dbpedia.org/resource/Tafito_Lafaele","","","","","","2001-02-17","Auckland, New Zealand","","","87.0","1.75 m","87.0","175.0","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q112573162"
