origWdId,origName,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q96380371,Harry Smith,Harry_Smith_(rugby_union),Amateur team(s),,Watsonians,/wiki/Watsonians_RFC,,
Q96381338,Hugh Gilmour,Hugh_Gilmour,Amateur team(s),,Heriots,/wiki/Heriot%27s_Rugby_Club,,
Q96381338,Hugh Gilmour,Hugh_Gilmour,Amateur team(s),–,CR Les Abelles,/wiki/CR_Les_Abelles,,
Q96381338,Hugh Gilmour,Hugh_Gilmour,Amateur team(s),–,Xodus Steelers,,,
Q96381877,Iacopo Bianchi,Iacopo_Bianchi,Youth career,Vasari Arezzo,,,,
Q96381883,Ian Rankin,Ian_Rankin_(rugby_union),Amateur team(s),-,Edinburgh Wanderers,/wiki/Edinburgh_Wanderers,,
Q96381883,Ian Rankin,Ian_Rankin_(rugby_union),Amateur team(s),–,Howe of Fife,/wiki/Howe_of_Fife_RFC,,
Q96384120,James Bishop,James_Bishop_(rugby_union),Amateur team(s),-,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q96384122,James Couper,James_Couper_(rugby_union),Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q96384453,Jimmy Ross,Jimmy_Ross_(rugby_union),Amateur team(s),,Heriots,/wiki/Heriot%27s_Rugby_Club,,
Q96384479,Joaquin Riera,Joaquin_Riera,Amateur team(s),2017,Tucumán,/wiki/Uni%C3%B3n_de_Rugby_de_Tucum%C3%A1n,,
Q96384479,Joaquin Riera,Joaquin_Riera,Youth career,Los Tarcos,,,,
Q96384514,John Boswell,John_Boswell_(rugby_union),Amateur team(s),1885-87,Oxford University,/wiki/Oxford_University_RFC,,
Q96384514,John Boswell,John_Boswell_(rugby_union),Amateur team(s),–,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q96384587,John Knox,John_Knox_(rugby_union),Amateur team(s),,Kelvinside Academicals,/wiki/Kelvinside_Academicals,,
Q96384593,John MacGill,John_MacGill,Amateur team(s),-,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q96384593,John MacGill,John_MacGill,Amateur team(s),1916,Glasgow Highlanders (H.L.I.),,,
Q96384620,John Rogerson,John_Rogerson_(rugby_union),Amateur team(s),,Kelvinside Academicals,/wiki/Kelvinside_Academicals_RFC,,
Q96384683,John Tulloch,John_Tulloch_(rugby_union),Amateur team(s),- 1901,Kelvinside Academicals,/wiki/Kelvinside_Academicals_RFC,,
Q96391928,Marco Manfredi,Marco_Manfredi,Youth career,-,Jesolo Rugby,,,
Q96391928,Marco Manfredi,Marco_Manfredi,Youth career,2014–2015,Benetton,/wiki/Benetton_Rugby,,
Q96392274,Matteo Nocera,Matteo_Nocera,Youth career,Rugby Carpi,,,,
Q96392274,Matteo Nocera,Matteo_Nocera,Youth career,–,Modena Rugby 1965,,,
Q96397002,Tonie Roux,Tonie_Roux,Amateur team(s),1968–1975,Tukkies,/wiki/Tukkies,,
Q96402182,Robert Greig,Robert_Greig_(rugby_union),Amateur team(s),1889,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q96402245,Robert Scott,"Robert_Scott_(rugby_union,_born_1882)",Amateur team(s),-,Hawick Trinity,,,
Q96402245,Robert Scott,"Robert_Scott_(rugby_union,_born_1882)",Amateur team(s),–,Hawick,/wiki/Hawick_RFC,,
Q96402548,Ronald Stevenson,Ronald_Stevenson_(rugby_union),Amateur team(s),,Northumberland,,,
Q96402548,Ronald Stevenson,Ronald_Stevenson_(rugby_union),Amateur team(s),–,London Scottish,/wiki/London_Scottish_F.C.,,
Q96415167,William Masters,William_Masters_(rugby_union),Amateur team(s),,Edinburgh Institution F.P.,/wiki/Edinburgh_Institution_F.P.,,
Q96418470,Gert Muller,"Gert_Muller_(rugby_union,_born_1948)",Amateur team(s),,Maties,/wiki/Maties,,
Q96506386,Cormac Izuchukwu,Cormac_Izuchukwu,Amateur team(s),–,Kelso RFC,/wiki/Kelso_RFC,,
Q96506386,Cormac Izuchukwu,Cormac_Izuchukwu,Amateur team(s),2022-2024,Ballynahinch,/wiki/Ballynahinch_RFC,8,10
Q96744857,Luke Tagi,Luke_Tagi,Youth career,20??-2018,Suva Rugby,,,
Q96813372,Michele Sutto,Michele_Sutto,Youth career,Benetton Treviso,,,,
Q97120503,Lekima Tagitagivalu,Lekima_Tagitagivalu,Youth career,2013-2014,Aurillac,/wiki/Stade_Aurillacois_Cantal_Auvergne,,
Q97120503,Lekima Tagitagivalu,Lekima_Tagitagivalu,Youth career,2015-2017,Pau,/wiki/Section_Paloise,,
Q97143853,Jacques Mazoin,Jacques_Mazoin,Youth career,?–?,US Dax,/wiki/US_Dax,,
Q97166835,Tom Willis,"Tom_Willis_(rugby_union,_born_1999)",Amateur team(s),–,Reading Abbey,/wiki/Reading_Abbey_R.F.C.,,
Q97360232,Philip Crowe,Philip_Crowe_(rugby_union),Amateur team(s),1975–1980,Sydney University FC,/wiki/Sydney_University_Football_Club,,
Q97360232,Philip Crowe,Philip_Crowe_(rugby_union),Amateur team(s),1981–1983,Oxford University RFC,/wiki/Oxford_University_RFC,,
Q97383145,Matt Beukeboom,Matt_Beukeboom,Youth career,2016–19,Section Paloise,/wiki/Section_Paloise,,
Q97952919,Andries Truscott,Andries_Truscott,Amateur team(s),,University of Pretoria,,,
Q98147268,Zane Nonggorr,Zane_Nonggorr,Youth career,Gold Coast Eagles,,,,
Q98755201,Tom Clarkson,Tom_Clarkson_(rugby_union),Amateur team(s),,Dublin University,/wiki/Dublin_University_Football_Club,,
Q98800472,Diarmuid Kilgallen,Diarmuid_Kilgallen,Amateur team(s),,Naas RFC,,,
Q98801378,Ian Barr,Ian_Barr,Amateur team(s),-,Lasswade,/wiki/Lasswade_RFC,,
Q98801378,Ian Barr,Ian_Barr,Amateur team(s),-,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q98801378,Ian Barr,Ian_Barr,Amateur team(s),-,Stirling County,/wiki/Stirling_County_RFC,,
Q98801378,Ian Barr,Ian_Barr,Amateur team(s),-,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q98801378,Ian Barr,Ian_Barr,Amateur team(s),-,Police Scotland,,,
Q98801378,Ian Barr,Ian_Barr,Amateur team(s),-,Selkirk,,,
Q98801378,Ian Barr,Ian_Barr,Amateur team(s),-,Musselburgh,/wiki/Musselburgh_RFC,,
Q98801378,Ian Barr,Ian_Barr,Amateur team(s),-,Lasswade,/wiki/Lasswade_RFC,,
Q98809528,Cristian Stoian,Cristian_Stoian,Youth career,2014−2016,Rugby Anzio,,,
Q98809528,Cristian Stoian,Cristian_Stoian,Youth career,2016−2017,Rugby Legio Invicta,,,
Q98884823,Cameron Henderson,Cameron_Henderson,Amateur team(s),2018–2020,Stirling County,/wiki/Stirling_County_RFC,,
Q98884823,Cameron Henderson,Cameron_Henderson,Youth career,Hong Kong FC,,,,
Q98884823,Cameron Henderson,Cameron_Henderson,Youth career,2013–2018,Strathallan School,/wiki/Strathallan_School,,
Q98930544,Emiliano Caffini,Emiliano_Caffini,Youth career,Rugby Mantova,,,,
Q98959321,Iván Nemer,Ivan_Nemer,Youth career,Biguá Rugby Club,,,,
Q98959321,Iván Nemer,Ivan_Nemer,Youth career,–,"Sporting Club Mar del Plata,",,,
Q98959324,Gianmarco Lucchesi,Gianmarco_Lucchesi,Youth career,Lions Amaranto Livorno,,,,
Q99162665,Matt Rogerson,Matt_Rogerson,Amateur team(s),–,Vale of Lune RUFC,/wiki/Vale_of_Lune_RUFC,,
Q99162665,Matt Rogerson,Matt_Rogerson,Amateur team(s),–,Loughborough Students,/wiki/Loughborough_Students_RUFC,,
Q99292986,Matt Alexander,Matt_Alexander_(rugby_union),Amateur team(s),2013,Ontario Blues,/wiki/Ontario_Blues,,
Q99531420,Alec Clarey,Alec_Clarey,Amateur team(s),2013–2017,Hartpury College,/wiki/Hartpury_University_R.F.C.,40,0
Q100251658,MJ Pelser,MJ_Pelser,Youth career,Lions,,,,
Q100454741,Lee Seung-Sin,Lee_Seung-sin,Youth career,2014–2015,Hyōgo School Select,,,
Q100454741,Lee Seung-Sin,Lee_Seung-sin,Youth career,2015,Hyōgo Prefecture Rugby School,,,
Q100454741,Lee Seung-Sin,Lee_Seung-sin,Youth career,2016–2019,Ōsaka Korean High School,/wiki/Osaka_Korean_High_School,,
Q100555959,Simon Linsell,Simon_Linsell,Amateur team(s),,Painswick RFC,,,
Q100604662,Tom Penny,Tom_Penny_(rugby_union),Amateur team(s),,Alnwick RFC,/wiki/Alnwick_RFC,,
Q100605048,Poasa Waqanibau,Poasa_Waqanibau,Amateur team(s),2015−2017,Border RFC,,,
Q100698274,Charlie Maddison,Charlie_Maddison,Amateur team(s),,Tynedale RFC,/wiki/Tynedale_RFC,,
Q100707526,Schalk Hugo,Schalk_Hugo,Amateur team(s),2017−2019,NWU Pukke,/wiki/North-West_University,,
Q100707526,Schalk Hugo,Schalk_Hugo,Youth career,NWU Pukke,,,,
Q100818137,Hamish Bain,Hamish_Bain,Amateur team(s),2016-,Currie,/wiki/Currie_RFC,,
Q100818137,Hamish Bain,Hamish_Bain,Amateur team(s),2018–20,Stade Niçois,/wiki/Stade_Ni%C3%A7ois,37,15
Q100867690,Michael Silvester,Michael_Silvester,Amateur team(s),2021-,Lansdowne,/wiki/Lansdowne_Football_Club,,
Q100912695,Josh Wycherley,Josh_Wycherley,Amateur team(s),,Young Munster,/wiki/Young_Munster,,
Q101079491,Dimitri Delibes,Dimitri_Delibes,Youth career,2005–2018,Blagnac,/wiki/Blagnac_SCR,,
Q101079491,Dimitri Delibes,Dimitri_Delibes,Youth career,2018–2020,Toulouse,/wiki/Stade_Toulousain,,
Q101090855,Callum Carson,Callum_Carson,Amateur team(s),2022-,Aberavon,/wiki/Aberavon_RFC,,
Q101104143,Ethan McIlroy,Ethan_McIlroy,Amateur team(s),2023-,Ballynahinch,/wiki/Ballynahinch_RFC,2,5
Q101130033,Joe Hawkins,Joe_Hawkins,Youth career,Pontardawe RFC,,,,
Q101202447,Iñaki Mateu,I%C3%B1aki_Mateu,Youth career,Sanitas Alcobendas,,,,
Q101202447,Iñaki Mateu,I%C3%B1aki_Mateu,Youth career,–,Universitario Rugby Club de Tucumán,/wiki/Universitario_Rugby_Club_de_Tucum%C3%A1n,,
Q101304942,Nardo Casolari,Nardo_Casolari,Youth career,Rimini Rugby,,,,
Q101304942,Nardo Casolari,Nardo_Casolari,Youth career,–,Romagna Rugby,,,
Q101304942,Nardo Casolari,Nardo_Casolari,Youth career,–,Rugby Firenze,,,
Q101417848,Jac Price,Jac_Price,Youth career,,Carmarthen Quins,/wiki/Carmarthen_Quins_RFC,,
Q101423784,Matt Cornish,Matt_Cornish,Amateur team(s),2016,London Irish Wild Geese,/wiki/London_Irish_Amateur,,
Q101437848,Caleb Korteweg,Caleb_Korteweg,Youth career,2002-20??,Melville RFC,,,
Q101437848,Caleb Korteweg,Caleb_Korteweg,Youth career,20??,Chiefs,/wiki/Chiefs_(rugby_union),,
Q101479371,Damiano Mazza,Damiano_Mazza_(rugby_union),Youth career,Parma,,,,
Q101580051,Edward Ewart,Edward_Ewart,Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q101657330,Kade Wolhuter,Kade_Wolhuter,Youth career,2018–2020,Montpellier,/wiki/Montpellier_H%C3%A9rault_Rugby,,
Q101657401,Thomas Ahern,Thomas_Ahern_(rugby_union),Amateur team(s),20??–2018,Waterpark,/wiki/Waterpark_RFC,,
Q101657401,Thomas Ahern,Thomas_Ahern_(rugby_union),Amateur team(s),2018–,Shannon,/wiki/Shannon_RFC,,
Q101693547,Angelo Maurizi,Angelo_Maurizi,Youth career,L'Aquila,,,,
Q101693589,Federico Consoli,Federico_Consoli,Youth career,Calvisano,,,,
Q101693595,Giacomo De Santis,Giacomo_De_Santis,Youth career,Unione Rugby Capitolina,,,,
Q102117656,Beck Cutting,Beck_Cutting,Amateur team(s),,Kidderminster Carolians,,,
Q102129066,Yoram Moefana,Yoram_Moefana,Youth career,2009–2013,RC Avamafoa Rugby,,,
Q102129066,Yoram Moefana,Yoram_Moefana,Youth career,2013,Limoges,/wiki/USA_Limoges,,
Q102129066,Yoram Moefana,Yoram_Moefana,Youth career,2013–2018,Colomiers,/wiki/US_Colomiers,,
Q102186401,Adam Dalgleish,Adam_Dalgleish,Amateur team(s),1886-96,Gala,/wiki/Gala_RFC,,
Q102245338,Gwilym Bradley,Gwilym_Bradley,Youth career,Cobham RFC,,,,
Q102271352,Toby Freeman,Toby_Freeman,Youth career,2000–2007,Penryn,/wiki/Penryn_RFC,,
Q102277709,Michele Regonaschi,Michele_Regonaschi,Youth career,Calvisano,,,,
Q102277709,Michele Regonaschi,Michele_Regonaschi,Youth career,–,F.I.R. Academy,/wiki/Italy_national_under-20_rugby_union_team#F.I.R._Academy,,
Q102325091,Filippo Guarducci,Filippo_Guarducci,Youth career,Mogliano,,,,
Q102357638,Andrea Ceccato,Andrea_Ceccato,Youth career,Ruggers Tarvisium,,,,
Q102367637,Andrea Zambonin,Andrea_Zambonin,Youth career,Rangers Rugby Vicenza,,,,
Q102443690,Alan Ashcroft,Alan_Ashcroft,Amateur team(s),,Waterloo FC,/wiki/Waterloo_FC,,
Q102491726,Pardeep Singh,Pardeep_Singh_(rugby_union),Youth career,Rugby Noceto,,,,
Q102824701,Zac Nearchou,Zac_Nearchou,Youth career,Henley Hawks,,,,
Q102824701,Zac Nearchou,Zac_Nearchou,Youth career,–,Wasps,/wiki/Wasps_RFC,,
Q102824701,Zac Nearchou,Zac_Nearchou,Youth career,–,Radley College,,,
Q102827098,Matteo Canali,Matteo_Canali,Amateur team(s),2017−2018,Colorno,/wiki/Rugby_Colorno,,
Q102827098,Matteo Canali,Matteo_Canali,Youth career,Rugby Ariccia,,,,
Q102827098,Matteo Canali,Matteo_Canali,Youth career,–,Castel Gandolfo Rugby,,,
Q102827098,Matteo Canali,Matteo_Canali,Youth career,–,Roma Olimpic,/wiki/Rugby_Roma_Olimpic,,
Q102827098,Matteo Canali,Matteo_Canali,Youth career,–,S.S. Lazio Rugby 1927,/wiki/S.S._Lazio_Rugby_1927,,
Q102872695,Seán French,Se%C3%A1n_French_(rugby_union),Amateur team(s),2018–2022,Cork Constitution,/wiki/Cork_Constitution,,
Q103046103,Bradley Roberts,Bradley_Roberts,Amateur team(s),2015,RGC 1404,/wiki/RGC_1404,,
Q103046103,Bradley Roberts,Bradley_Roberts,Amateur team(s),2017–2021,Rainey Old Boys,/wiki/Rainey_Old_Boys_R.F.C.,,
Q103046187,Alessandro Forcucci,Alessandro_Forcucci,Youth career,Sulmona Rugby,,,,
Q103046187,Alessandro Forcucci,Alessandro_Forcucci,Youth career,–,L'Aquila,/wiki/L%27Aquila_Rugby,,
Q103046257,Simone Marinaro,Simone_Marinaro,Youth career,Union Rugby Sannio,,,,
Q103046257,Simone Marinaro,Simone_Marinaro,Youth career,–,US Rugby Benevento,,,
Q103046257,Simone Marinaro,Simone_Marinaro,Youth career,–,F.I.R. Academy,/wiki/Italy_national_under-20_rugby_union_team#F.I.R._Academy,,
Q103046384,Alessandro Fusco,Alessandro_Fusco,Youth career,Amatori Napoli Rugby,,,,
Q103406440,Julius Nostadt,Julius_Nostadt,Youth career,20??-2008,TSV Handschuhsheim,/wiki/TSV_Handschuhsheim,,
Q103406440,Julius Nostadt,Julius_Nostadt,Youth career,2008-2013,US Colomiers,/wiki/US_Colomiers,,
Q103406440,Julius Nostadt,Julius_Nostadt,Youth career,2013-2014,Lyon OU,/wiki/Lyon_OU_Rugby,,
Q103437056,Christopher Hilsenbeck,Christopher_Hilsenbeck,Youth career,1998-2008,TSV Handschuhsheim,/wiki/TSV_Handschuhsheim,,
Q103437056,Christopher Hilsenbeck,Christopher_Hilsenbeck,Youth career,2008-2012,US Colomiers,/wiki/US_Colomiers,,
Q103471051,Gabriele Venditti,Gabriele_Venditti,Youth career,,"Arvalia Villa Pamphili Rugby Roma",,,
Q103471051,Gabriele Venditti,Gabriele_Venditti,Youth career,,"Rugby Roma Olimpic",,,
Q103471115,Alessandro Izekor,Alessandro_Izekor,Youth career,-,Brescia,/wiki/Rugby_Leonessa_1928,,
Q103471115,Alessandro Izekor,Alessandro_Izekor,Youth career,–,Calvisano,/wiki/Rugby_Calvisano,,
Q103790337,Andrew Kitchener,Andrew_Kitchener,Amateur team(s),,Shrewsbury,,,
Q103790337,Andrew Kitchener,Andrew_Kitchener,Amateur team(s),–,Wolverhampton,,,
Q103829931,Joshua Brennan,Joshua_Brennan_(rugby_union),Amateur team(s),2008–2012,TLA XV,,,
Q103829931,Joshua Brennan,Joshua_Brennan_(rugby_union),Amateur team(s),2012–2020,Toulouse,/wiki/Stade_Toulousain,,
Q103842695,Giacomo Nicotera,Giacomo_Nicotera,Youth career,2004,Rugby Trieste,,,
Q103842695,Giacomo Nicotera,Giacomo_Nicotera,Youth career,–,Venjulia Rugby Trieste,,,
Q103842695,Giacomo Nicotera,Giacomo_Nicotera,Youth career,–,Mogliano Rugby,/wiki/Mogliano_Rugby,,
Q103847385,George Cronjé,George_Cronj%C3%A9,Youth career,Clermont,,,,
Q103847754,Jan-Hendrik Wessels,Jan-Hendrik_Wessels,Youth career,Clermont,,,,
Q103898926,Fletcher Buchanan,Fletcher_Buchanan,Amateur team(s),,Kelvinside Academicals,/wiki/Kelvinside_Academicals_RFC,,
Q103898926,Fletcher Buchanan,Fletcher_Buchanan,Amateur team(s),–,Oxford University,/wiki/Oxford_University_RFC,,
Q103898926,Fletcher Buchanan,Fletcher_Buchanan,Amateur team(s),–,Kelvinside Academicals,/wiki/Kelvinside_Academicals_RFC,,
Q104007557,Nolann Le Garrec,Nolann_Le_Garrec,Youth career,2010–2017,Vannes,/wiki/Rugby_Club_Vannes,,
Q104007557,Nolann Le Garrec,Nolann_Le_Garrec,Youth career,2017–2020,Racing 92,/wiki/Racing_92,,
Q104093213,Bennett Howe,Bennett_Howe,Amateur team(s),,"Hamiltons, East London",,,
Q104094380,Alfie Barbeary,Alfie_Barbeary,Youth career,2008–2015,Banbury RUFC,,,
Q104094380,Alfie Barbeary,Alfie_Barbeary,Youth career,2015–2018,Wasps RFC,/wiki/Wasps_RFC,,
Q104095831,Andrew Greig,Andrew_Greig_(rugby_union),Amateur team(s),,Glasgow HSFP,/wiki/Glasgow_HSFP,,
Q104148663,Frank Osler,Frank_Osler,Amateur team(s),,Edinburgh University,/wiki/Edinburgh_University_RFC,,
Q104178586,Finlay Kennedy,Finlay_Kennedy,Amateur team(s),,Stewart's College FP,/wiki/Stewart%27s_College_FP,,
Q104179128,Alexander Malcolm,Alexander_Malcolm_(rugby_union),Amateur team(s),,Glasgow University,/wiki/Glasgow_University_RFC,,
Q104179140,Andrew Ross,"Andrew_Ross_(rugby_union,_born_1892)",Amateur team(s),,Edinburgh University,/wiki/Edinburgh_University_RFC,,
Q104215773,Archibald Stewart,Archibald_Stewart_(rugby_union),Amateur team(s),,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q104215827,Colin Hill,Colin_Hill_(rugby_union),Amateur team(s),,St. Andrews University,/wiki/University_of_St_Andrews_RFC,,
Q104228651,Borth Todd,Borth_Todd,Amateur team(s),,Gala,/wiki/Gala_RFC,,
Q104245650,Sebastian Nagle-Taylor,Seb_Nagle-Taylor,Youth career,2003-2007,Valley Fort RFC,/wiki/Valley_Fort_RFC,,
Q104245650,Sebastian Nagle-Taylor,Seb_Nagle-Taylor,Youth career,2007-2012,Eastbourne College,/wiki/Eastbourne_College,,
Q104300605,Carl Ogilvy,Carl_Ogilvy,Amateur team(s),1911-12,Hawick,/wiki/Hawick_RFC,,
Q104300605,Carl Ogilvy,Carl_Ogilvy,Amateur team(s),1912-,Kelso,/wiki/Kelso_RFC,,
Q104381445,Billy Burnet,Billy_Burnet,Amateur team(s),,Hawick Teviot Union,,,
Q104381445,Billy Burnet,Billy_Burnet,Amateur team(s),,Hawick,/wiki/Hawick_RFC,,
Q104418076,Grigor Kerdikoshvili,Grigor_Kerdikoshvili,Youth career,20??-2017,US Air Force Academy,/wiki/United_States_Air_Force_Academy,,
Q104498221,Alan McGowan,Alan_McGowan_(rugby_union),Amateur team(s),,Blackrock College RFC,/wiki/Blackrock_College_RFC,,
Q104534792,Ben Moxham,Ben_Moxham,Amateur team(s),2022-2024,Ballynahinch,/wiki/Ballynahinch_RFC,6,5
Q104551172,Joe Morris,Joe_Morris_(rugby_union),Amateur team(s),2017–2018,Oxford University RFC,/wiki/Oxford_University_RFC,,
Q104551172,Joe Morris,Joe_Morris_(rugby_union),Amateur team(s),2017-2018,Henley Hawks,/wiki/Henley_Hawks,,
Q104623003,Isaac Curtis-Harris,Isaac_Curtis-Harris,Amateur team(s),,Basingstoke RFC,,,
Q104625145,Dominic Morris,Dom_Morris,Youth career,2012–2018,Saracens Academy,/wiki/Saracens_F.C.,,
Q104631045,Luke Scully,Luke_Scully,Youth career,Worcester Warriors,,,,
Q104631543,Maurice Henderson,Maurice_Henderson,Amateur team(s),,Dunfermline,/wiki/Dunfermline_RFC,,
Q104631543,Maurice Henderson,Maurice_Henderson,Amateur team(s),–,Leicester Tigers,/wiki/Leicester_Tigers,,
Q104637846,Bob Grieve,Bob_Grieve_(rugby_union),Amateur team(s),,Kelso,/wiki/Kelso_RFC,,
Q104639052,Greg McGrath,Greg_McGrath,Amateur team(s),2016-,Lansdowne,,,
Q104671213,Wilf Crawford,Wilf_Crawford,Amateur team(s),,United Services,/wiki/United_Services_Portsmouth_Rugby_Football_Club,,
Q104671213,Wilf Crawford,Wilf_Crawford,Amateur team(s),–,Royal Navy,/wiki/Royal_Navy_Rugby_Union,,
Q104766302,Jacob Morris,Jacob_Morris_(rugby_union),Amateur team(s),,Old Patesians RFC,,,
Q104771913,Dawid Kellerman,Dawid_Kellerman,Youth career,2018,Western Province,/wiki/Stormers,,
Q104771916,Kabelo Mokoena,Kabelo_Mokoena,Youth career,2019–2020,Blue Bulls,/wiki/Bulls_(rugby_union),,
Q104771920,WJ Steenkamp,WJ_Steenkamp,Youth career,2018,Free State Cheetahs,/wiki/Cheetahs_(rugby_union),,
Q104804969,Tane Edmed,Tane_Edmed,Amateur team(s),–2019,Randwick,/wiki/Randwick_DRUFC,,
Q104804969,Tane Edmed,Tane_Edmed,Amateur team(s),2020–,Eastwood,/wiki/Eastwood_Rugby_Club,36,339
Q104804969,Tane Edmed,Tane_Edmed,Youth career,West Harbour,,,,
Q104804969,Tane Edmed,Tane_Edmed,Youth career,–2018,Trinity Grammar School,/wiki/Trinity_Grammar_School_(New_South_Wales),,
Q104804969,Tane Edmed,Tane_Edmed,Youth career,2020–2021,Waratahs Academy,/wiki/New_South_Wales_Waratahs#Development_teams,,
Q104813532,Jack Grant,Jack_Grant_(rugby_union),Amateur team(s),"2013–2014, 2016",Norths,/wiki/Northern_Suburbs_Rugby_Club,,
Q104813532,Jack Grant,Jack_Grant_(rugby_union),Amateur team(s),2015–,Easts,/wiki/Eastern_Suburbs_District_RUFC,,
Q104813532,Jack Grant,Jack_Grant_(rugby_union),Youth career,Orange City Lions,,,,
Q104816910,James Reid,"James_Reid_(rugby_union,_born_1876)",Amateur team(s),,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q104816925,John Dobson,"John_Dobson_(rugby_union,_born_1886)",Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q104821998,Max Spring,Max_Spring,Youth career,2006–2016,Nafarroa,,,
Q104821998,Max Spring,Max_Spring,Youth career,2016–2019,Bayonne,/wiki/Aviron_Bayonnais,,
Q104821998,Max Spring,Max_Spring,Youth career,2019–2020,Racing 92,/wiki/Racing_92,,
Q104829820,Peter Tait,Peter_Tait_(rugby_union),Amateur team(s),,Royal HSFP,/wiki/Royal_HSFP,,
Q104831921,John MacDonald,"John_MacDonald_(rugby_union,_born_1890)",Amateur team(s),,Edinburgh Wanderers,/wiki/Edinburgh_Wanderers,,
Q104831954,Johnny Johnston,Johnny_Johnston_(rugby_union),Amateur team(s),,Cambridge University,/wiki/Cambridge_University_R.U.F.C.,,
Q104831954,Johnny Johnston,Johnny_Johnston_(rugby_union),Amateur team(s),–,Richmond,/wiki/Richmond_F.C.,,
Q104836439,Ross Thompson,"Ross_Thompson_(rugby_union,_born_1999)",Amateur team(s),2017–2019,Glasgow Hawks,/wiki/Glasgow_Hawks_RFC,24,42
Q104839662,David McCann,David_McCann_(rugby_union),Amateur team(s),2021-2023,Banbridge,/wiki/Banbridge_RFC,9,20
Q104840157,Jack Stanley,Jack_Stanley_(rugby_union),Amateur team(s),–,Helston RFC,,,
Q104840157,Jack Stanley,Jack_Stanley_(rugby_union),Amateur team(s),–,Penzance and Newlyn RFC,,,
Q104840157,Jack Stanley,Jack_Stanley_(rugby_union),Amateur team(s),2018–2020,Watsonian,/wiki/Watsonian_FC,22,5
Q104902533,Edoardo Iachizzi,Edoardo_Iachizzi,Youth career,2015−2016,Lazio,/wiki/S.S._Lazio_Rugby_1927,,
Q104902533,Edoardo Iachizzi,Edoardo_Iachizzi,Youth career,2016−2018,Perpignan,/wiki/USA_Perpignan,,
Q104902787,Callum Reid,"Callum_Reid_(rugby_union,_born_1999)",Amateur team(s),2021-23,Banbridge,/wiki/Banbridge_RFC,11,0
Q104902787,Callum Reid,"Callum_Reid_(rugby_union,_born_1999)",Amateur team(s),2024-25,City of Armagh,/wiki/City_of_Armagh_RFC,0,0
Q104902787,Callum Reid,"Callum_Reid_(rugby_union,_born_1999)",Amateur team(s),2025-,Instonians,/wiki/Instonians,2,0
Q104969024,Kyle Moyle,Kyle_Moyle,Amateur team(s),,Pirates Amateurs,,,
Q104969024,Kyle Moyle,Kyle_Moyle,Amateur team(s),–,Penzance and Newlyn,/wiki/Penzance_RFC,,
Q104969024,Kyle Moyle,Kyle_Moyle,Amateur team(s),–,St Ives,/wiki/St_Ives_RFC_(Cornwall),,
Q104969024,Kyle Moyle,Kyle_Moyle,Amateur team(s),–,Cornish All Blacks,/wiki/Launceston_Rugby_Club,,
Q105071629,Oliver Fox,Oliver_Fox_(rugby_union),Amateur team(s),,Sandal,/wiki/Sandal_RUFC,,
Q105079670,Lovejoy Chawatama,Lovejoy_Chawatama,Youth career,2007-2010,Beckenham RFC,/wiki/Beckenham_RFC,,
