"X","origWdId","origName","wiki_name","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored"
29384,"Q55081398","William A. Munro","William A. Munro","William_A._Munro","senior_club","2014","nsw country eagles","/wiki/New_South_Wales_Country_Eagles",0,0
29385,"Q55081398","William A. Munro","William A. Munro","William_A._Munro","senior_club","2015","greater sydney rams","/wiki/Greater_Sydney_Rams",0,0
29386,"Q55081398","William A. Munro","William A. Munro","William_A._Munro","senior_club","2019","glendale raptors","/wiki/Glendale_Raptors",0,0
29387,"Q55081398","William A. Munro","William A. Munro","William_A._Munro","international","2017-","australian barbarians","/wiki/Australian_Barbarians",0,0
29388,"Q112156861","Shingirai Katsvere","Shingirai Katsvere","Shingirai_Katsvere","senior_club","2019","zimbabwe academy","/wiki/Zimbabwe_national_rugby_union_team#Zimbabwe_Goshawks",5,0
29389,"Q112156861","Shingirai Katsvere","Shingirai Katsvere","Shingirai_Katsvere","senior_club","2022-","zimbabwe goshawks","/wiki/Zimbabwe_national_rugby_union_team#Zimbabwe_Goshawks",1,0
29390,"Q112156861","Shingirai Katsvere","Shingirai Katsvere","Shingirai_Katsvere","international","2016","zimbabwe u20","/wiki/Zimbabwe_national_under-20_rugby_union_team",3,8
29391,"Q112156861","Shingirai Katsvere","Shingirai Katsvere","Shingirai_Katsvere","international","2018-","zimbabwe","/wiki/Zimbabwe_national_rugby_union_team#Zimbabwe_Goshawks",7,15
29392,"Q103847385","George Cronjé","George Cronjé","George_Cronj%C3%A9","senior_club","2020-","cheetahs","/wiki/Cheetahs_(rugby_union)",0,0
29393,"Q103847385","George Cronjé","George Cronjé","George_Cronj%C3%A9","senior_club","2020-","free state cheetahs","/wiki/Free_State_Cheetahs",6,0
29394,"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2013−2014","cavalieri prato","/wiki/Rugby_Club_I_Cavalieri_Prato",9,0
29395,"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2014-2015","viadana","/wiki/Rugby_Viadana",12,5
29396,"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2015-2023","benetton","/wiki/Benetton_Rugby",87,10
29397,"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2023-2024","stade montois","/wiki/Stade_Montois_Rugby",2,0
29398,"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2024-","rangers vicenza","/wiki/Rangers_Vicenza_Rugby",0,0
29399,"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","international","2012−2014","italy under 20","/wiki/Italy_national_under-20_rugby_union_team",11,0
29400,"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","international","2018-2022","italy","/wiki/Italy_national_under-20_rugby_union_team",15,5
29401,"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","international","2021-2022","italy a","/wiki/Italy_A_national_rugby_union_team",2,0
29402,"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","1988/89 - 1997/98","wakefield rfc","/wiki/Wakefield_RFC",39,30
29403,"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","1998/99 -2000/01","rotherham","/wiki/Rotherham_Titans",56,45
29404,"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","2001/02 -","hull rugby union",NA,10,0
29405,"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","1992","yorkshire",NA,0,0
29406,"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","1993","north of england",NA,0,0
29407,"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","senior_club","2007-2019","panasonic wild knights","/wiki/Panasonic_Wild_Knights",157,80
29408,"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","senior_club","2020-2021","canon eagles","/wiki/Canon_Eagles",12,0
29409,"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","senior_club","2022-2024","nec green rockets","/wiki/NEC_Green_Rockets",1,0
29410,"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","senior_club","2012-2013","otago","/wiki/Otago_Rugby_Union",25,5
29411,"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","international","2008-2019","japan","/wiki/Japan_national_rugby_union_team",75,40
29412,"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","senior_club","2014-2019","worcester warriors","/wiki/Worcester_Warriors",65,25
29413,"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","senior_club","2019-2020","saracens","/wiki/Saracens_F.C.",15,10
29414,"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","senior_club","2020-","gloucester","/wiki/Gloucester_Rugby",56,80
29415,"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","senior_club","2023-2024","→toulon(loan)",NA,21,5
29416,"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","international","2016","england under-20","/wiki/England_national_under-20_rugby_union_team",10,35
29417,"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","international","2017-2022","england a","/wiki/England_A_national_rugby_union_team",2,0
29418,"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","international","2017-2022","england","/wiki/England_national_under-20_rugby_union_team",4,0
29419,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","amateur","1988","university of pretoria","/wiki/University_of_Pretoria",0,0
29420,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","amateur","1992","rau",NA,0,0
29421,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","amateur","1993-1994","wanderers",NA,0,0
29422,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","amateur","1995-1996","pretoria","/wiki/University_of_Pretoria",0,0
29423,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1999-2000","→fc grenoble, france",NA,3,9
29424,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1995-1996","northern transvaal","/wiki/Blue_Bulls",53,131
29425,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1992-1994","transvaal","/wiki/Blue_Bulls",34,513
29426,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1997","eastern province","/wiki/Eastern_Province_Elephants",5,38
29427,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1998-2000","south western districts","/wiki/SWD_Eagles",63,0
29428,"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","international","1992-94","south africa","/wiki/South_Africa_national_rugby_union_team",7,40
29429,"Q5511982","G.A.M. Isherwood","G.A.M. Isherwood","George_Isherwood","amateur","c.1909","sale","/wiki/Sale_Sharks",0,0
29430,"Q5511982","G.A.M. Isherwood","G.A.M. Isherwood","George_Isherwood","amateur","1909","cheshire rfc","/wiki/Cheshire_Rugby_Football_Union",0,0
29431,"Q5511982","G.A.M. Isherwood","G.A.M. Isherwood","George_Isherwood","international","1910","british isles","/wiki/British_and_Irish_Lions",3,0
29432,"Q5512417","G. R. Symes","G. R. Symes","G._R._Symes","international","1895","ireland","/wiki/Ireland_national_rugby_union_team",1,0
29433,"Q5512446","G. S. Brown","G. S. Brown","G._S._Brown","international","1912","ireland","/wiki/Ireland_national_rugby_union_team",3,3
29434,"Q55138411","Giorgi Nutsubidze","Giorgi Nutsubidze","Giorgi_Nutsubidze","senior_club","2017-18","lelo saracens","/wiki/Lelo_Saracens",3,0
29435,"Q55138411","Giorgi Nutsubidze","Giorgi Nutsubidze","Giorgi_Nutsubidze","senior_club","2018-","biarritz olympique","/wiki/Biarritz_Olympique",12,0
29436,"Q55138411","Giorgi Nutsubidze","Giorgi Nutsubidze","Giorgi_Nutsubidze","international","2016-2017","georgia u18","/wiki/Georgia_national_under-18_rugby_union_team",6,0
29437,"Q55138411","Giorgi Nutsubidze","Giorgi Nutsubidze","Giorgi_Nutsubidze","international","2018-2019","georgia u20","/wiki/Georgia_national_under-20_rugby_union_team",4,0
29438,"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2014-2016","bath","/wiki/Bath_Rugby",0,0
29439,"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2014-2015","→london scottish","/wiki/London_Scottish_F.C.",1,0
29440,"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2015","→rosslyn park","/wiki/Rosslyn_Park_F.C.",0,0
29441,"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2015-2018","london irish","/wiki/London_Irish",20,0
29442,"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2018-","gloucester","/wiki/Gloucester_Rugby",25,5
29443,"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2021","→ospreys","/wiki/Ospreys_(rugby_team)",1,0
29444,"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2022-","dallas jackals","/wiki/Dallas_Jackals",0,0
29445,"Q55183571","Ben Hurst","Ben Hurst","Ben_Hurst","amateur","-","sydenham",NA,0,0
29446,"Q55183571","Ben Hurst","Ben Hurst","Ben_Hurst","senior_club","2000-2003","crusaders","/wiki/Crusaders_(rugby_union)",18,15
29447,"Q55183571","Ben Hurst","Ben Hurst","Ben_Hurst","senior_club","2004","highlanders","/wiki/Highlanders_(rugby_union)",8,5
29448,"Q55183571","Ben Hurst","Ben Hurst","Ben_Hurst","senior_club","1999-2004","canterbury","/wiki/Canterbury_(National_Provincial_Championship)",46,20
29449,"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","senior_club","2017-2019","brive","/wiki/CA_Brive",27,10
29450,"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","senior_club","2019-2024","lyon","/wiki/Lyon_OU",79,20
29451,"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","senior_club","2024-","racing 92","/wiki/Racing_92",0,0
29452,"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","international","2018","france u20","/wiki/France_national_under-20_rugby_union_team",8,5
29453,"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","international","2018-","france","/wiki/France_national_rugby_union_team",28,0
29454,"Q55217211","Setariki Tuicuvu","Setariki Tuicuvu","Seta_Tuicuvu","senior_club","2017-2020","clermont","/wiki/ASM_Clermont_Auvergne",27,25
29455,"Q55217211","Setariki Tuicuvu","Setariki Tuicuvu","Seta_Tuicuvu","senior_club","2020-2023","brive","/wiki/CA_Brive",63,45
29456,"Q55217211","Setariki Tuicuvu","Setariki Tuicuvu","Seta_Tuicuvu","senior_club","2023-","toulon","/wiki/RC_Toulon",14,20
29457,"Q55217211","Setariki Tuicuvu","Setariki Tuicuvu","Seta_Tuicuvu","international","2018-","fiji","/wiki/Fiji_national_rugby_union_team",12,18
29458,"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2010-2014","auckland","/wiki/Auckland",38,572
29459,"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2012","blues","/wiki/Blues_(Super_Rugby)",10,102
29460,"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2013-2014","chiefs","/wiki/Chiefs_(rugby_union)",26,253
29461,"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2014-2019","cardiff blues","/wiki/Cardiff_Rugby",76,615
29462,"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2019-2023","ospreys","/wiki/Ospreys_(rugby_union)",19,142
29463,"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2024-","gloucester","/wiki/Gloucester_Rugby",5,11
29464,"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","international","2011","new zealand u20","/wiki/New_Zealand_national_under-20_rugby_union_team",5,86
29465,"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","international","2015-","wales","/wiki/Wales_national_rugby_union_team",37,111
29466,"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","-","cardiff rfc","/wiki/Cardiff_RFC",0,0
29467,"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","-","pontypridd rfc","/wiki/Pontypridd_RFC",0,0
29468,"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","-","aberavon rfc","/wiki/Aberavon_RFC",0,0
29469,"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","1997-1999","bristol","/wiki/Bristol_Rugby",33,55
29470,"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","2003-2007","dragons","/wiki/Dragons_(rugby_union)",75,30
29471,"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","international","-","wales 7s","/wiki/Wales_national_rugby_sevens_team",0,0
29472,"Q5522798","Gareth Chapman","Gareth Chapman","Gareth_Chapman","senior_club","2004-2007","newport gd","/wiki/Dragons_(rugby_union)",15,25
29473,"Q11218488","Percy Twentyman-Jones","Percy Twentyman-Jones","Percy_Twentyman-Jones","amateur","1890-1898","old diocesans",NA,0,0
29474,"Q11218488","Percy Twentyman-Jones","Percy Twentyman-Jones","Percy_Twentyman-Jones","amateur","1898","villagers rfc","/wiki/Villager_Football_Club",0,0
29475,"Q11218488","Percy Twentyman-Jones","Percy Twentyman-Jones","Percy_Twentyman-Jones","senior_club","1894-1898","western province","/wiki/Western_Province_cricket_team",0,0
29476,"Q11218488","Percy Twentyman-Jones","Percy Twentyman-Jones","Percy_Twentyman-Jones","international","1896","south africa","/wiki/South_Africa_national_cricket_team",3,3
29477,"Q5522821","Gareth Davies","Gareth Davies","Gareth_Davies_(rugby_union,_born_1984)","senior_club","-","cardiff rfc","/wiki/Cardiff_RFC",0,0
29478,"Q5522821","Gareth Davies","Gareth Davies","Gareth_Davies_(rugby_union,_born_1984)","senior_club","-","cardiff blues","/wiki/Cardiff_Blues",0,0
29479,"Q5522821","Gareth Davies","Gareth Davies","Gareth_Davies_(rugby_union,_born_1984)","senior_club","-","merthyr rfc","/wiki/Merthyr_RFC",0,0
29480,"Q5522826","Gareth Drabble","Gareth Drabble","Gareth_Drabble","senior_club","2006-","leeds carnegie","/wiki/Leeds_Carnegie",0,0
29481,"Q5522833","Gareth Evans","Gareth Evans","Gareth_Evans_(rugby_union,_born_September_1991)","senior_club","2011-2019","gloucester","/wiki/Gloucester_Rugby",85,25
29482,"Q5522833","Gareth Evans","Gareth Evans","Gareth_Evans_(rugby_union,_born_September_1991)","senior_club","2011-2013","→hartpury college(loan)",NA,14,45
29483,"Q5522833","Gareth Evans","Gareth Evans","Gareth_Evans_(rugby_union,_born_September_1991)","senior_club","2019-2021","ospreys","/wiki/Ospreys_(rugby_union)",16,5
29484,"Q5522833","Gareth Evans","Gareth Evans","Gareth_Evans_(rugby_union,_born_September_1991)","senior_club","2021-","leicester tigers","/wiki/Leicester_Tigers",0,0
29485,"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","-","dinas powys",NA,0,0
29486,"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","-","cardiff rfc","/wiki/Cardiff_RFC",0,0
29487,"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","-","london welsh rfc","/wiki/London_Welsh_RFC",0,0
29488,"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","-","barbarian f.c.","/wiki/Barbarian_F.C.",0,0
29489,"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","-","devon",NA,0,0
29490,"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","international","1953-1957","wales","/wiki/Wales",12,15
29491,"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","international","1955","british lions","/wiki/British_%26_Irish_Lions",3,0
29492,"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","amateur","2007-2010","uwic","/wiki/Cardiff_Metropolitan_University",0,0
29493,"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","amateur","2010","rgc 1404","/wiki/RGC_1404",0,0
29494,"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","senior_club","2010-2011","rugby badia","/w/index.php?title=Rugby_Badia&action=edit&redlink=1",18,35
29495,"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","senior_club","2011-","kyuden voltex","/wiki/Kyuden_Voltex",0,0
29496,"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","international","2006","philippines","/wiki/Philippines_national_rugby_union_team",9,30
29497,"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","international","2007-","philippines u19","/w/index.php?title=Philippines_national_under-19_rugby_union_team&action=edit&redlink=1",0,0
29498,"Q5522889","Gareth Jones","Gareth Jones","Gareth_Jones_(rugby_union,_born_1979)","senior_club","2004-2006","pontypridd","/wiki/Pontypridd",0,0
29499,"Q5522889","Gareth Jones","Gareth Jones","Gareth_Jones_(rugby_union,_born_1979)","senior_club","2006-2008","neath","/wiki/Neath_RFC",0,0
29500,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2006-07","ebbw vale","/wiki/Ebbw_Vale_RFC",0,0
29501,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2007-09","newport","/wiki/Newport_RFC",10,0
29502,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2007-09","cross keys","/wiki/Cross_Keys_RFC",19,30
29503,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2009-10","llandovery","/wiki/Llandovery_RFC",1,0
29504,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2011","llanelli","/wiki/Llanelli_RFC",3,0
29505,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2014-2016","bristol rugby","/wiki/Bristol_Rugby",27,35
29506,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2006-2009","dragons","/wiki/Dragons_RFC",19,15
29507,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2009-2014","scarlets","/wiki/Scarlets",115,65
29508,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","international","2004","wales u16",NA,0,0
29509,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","international","2005","wales u18",NA,0,0
29510,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","international","2006","wales u19",NA,0,0
29511,"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","international","2007","wales u20","/wiki/Wales_national_under-20_rugby_union_team",0,0
29512,"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","-2007","maesteg","/wiki/Maesteg_RFC",0,0
