"origWdId","origName","frName","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q3260389","Louis-Benoît Madaule","Louis-Benoît Madaule","Louis-Beno%C3%AEt_Madaule","Senior","2007-2011","RC Narbonne","Racing_Club_narbonnais","73","30","2007","2011"
"Q3260389","Louis-Benoît Madaule","Louis-Benoît Madaule","Louis-Beno%C3%AEt_Madaule","Senior","2011-2017","Bordeaux Bègles","Union_Bordeaux_B%C3%A8gles","135","87","2011","2017"
"Q3260389","Louis-Benoît Madaule","Louis-Benoît Madaule","Louis-Beno%C3%AEt_Madaule","Senior","2017-2021","Stade toulousain","Stade_toulousain","71","15","2017","2021"
"Q3260389","Louis-Benoît Madaule","Louis-Benoît Madaule","Louis-Beno%C3%AEt_Madaule","Senior","2021-2023","RC Narbonne","Racing_Club_narbonnais","20","10","2021","2023"
"Q3260389","Louis-Benoît Madaule","Louis-Benoît Madaule","Louis-Beno%C3%AEt_Madaule","International","2008-2008","France -20","%C3%89quipe_de_France_de_rugby_%C3%A0_XV_des_moins_de_20_ans","5","15","2008","2008"
"Q3260389","Louis-Benoît Madaule","Louis-Benoît Madaule","Louis-Beno%C3%AEt_Madaule","International","2009-2009","France A","%C3%89quipe_de_France_A_de_rugby_%C3%A0_XV","2","0","2009","2009"
"Q3260969","Louis Acosta","Louis Acosta","Louis_Acosta","Youth","NA-NA","SA Verdun","Sport_athl%C3%A9tique_verdunois_rugby",NA,NA,NA,NA
"Q3260969","Louis Acosta","Louis Acosta","Louis_Acosta","Youth","NA-NA","CA Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin",NA,NA,NA,NA
"Q3260969","Louis Acosta","Louis Acosta","Louis_Acosta","Senior","2010-2015","CA Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin","42","30","2010","2015"
"Q3260969","Louis Acosta","Louis Acosta","Louis_Acosta","Senior","2015-2016","Colomiers Rugby","Colomiers_Rugby","15","0","2015","2016"
"Q3260969","Louis Acosta","Louis Acosta","Louis_Acosta","Senior","2016-2017","CA Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin","0","0","2016","2017"
"Q3260969","Louis Acosta","Louis Acosta","Louis_Acosta","Senior","2017-2017","Soyaux Angoulême XV","Soyaux_Angoul%C3%AAme_XV_Charente","2","0","2017","2017"
"Q3260969","Louis Acosta","Louis Acosta","Louis_Acosta","Senior","2017-2018","RC Massy","Rugby_Club_Massy_Essonne","8","10","2017","2018"
"Q3260969","Louis Acosta","Louis Acosta","Louis_Acosta","Senior","2018-2020","RC Narbonne","Racing_Club_narbonnais","37","33","2018","2020"
"Q3260969","Louis Acosta","Louis Acosta","Louis_Acosta","Senior","2020-NA","Aviron gruissanais",NA,"?","?","2020",NA
"Q3261102","Louis Armary","Louis Armary","Louis_Armary","Senior","1980-2000","FC Lourdes","Football_club_lourdais_XV_Hautes-Pyr%C3%A9n%C3%A9es",NA,NA,"1980","2000"
"Q3261102","Louis Armary","Louis Armary","Louis_Armary","International","1987-1995","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","46","4","1987","1995"
"Q3261267","Louis Bilbao","Louis Bilbao","Louis_Bilbao","Senior","NA-NA","Saint-Jean-de-Luz olympique","Saint-Jean-de-Luz_olympique_rugby",NA,NA,NA,NA
"Q3261267","Louis Bilbao","Louis Bilbao","Louis_Bilbao","International","1978-1979","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","2","0","1978","1979"
"Q3261281","Louis Blanc","Louis Blanc","Louis_Blanc_(rugby_%C3%A0_XV)","Senior","1947-1954","US Montauban","Union_sportive_montalbanaise",NA,NA,"1947","1954"
"Q3261281","Louis Blanc","Louis Blanc","Louis_Blanc_(rugby_%C3%A0_XV)","Senior","1954-1958","Stade montois","Stade_montois_rugby",NA,NA,"1954","1958"
"Q3261281","Louis Blanc","Louis Blanc","Louis_Blanc_(rugby_%C3%A0_XV)","Senior","1958-1967","US Montauban",NA,NA,NA,"1958","1967"
"Q3261431","Louis Carrère","Louis Carrère","Louis_Carr%C3%A8re","Senior","NA-NA","USA Perpignan","Union_sportive_Arlequins_perpignanais",NA,NA,NA,NA
"Q3261431","Louis Carrère","Louis Carrère","Louis_Carr%C3%A8re","Senior","NA-NA","AS Carcassonne XIII","AS_Carcassonne_XIII",NA,NA,NA,NA
"Q3261440","Louis Casaux","Louis Casaux","Louis_Casaux","Senior","NA-NA","Stadoceste tarbais","Stado_Tarbes_Pyr%C3%A9n%C3%A9es_rugby","?","?",NA,NA
"Q3261440","Louis Casaux","Louis Casaux","Louis_Casaux","International","1958-1962","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","3","9","1958","1962"
"Q3261543","Louis Cluchague","Louis Cluchague","Louis_Cluchague","Youth","1958-1962","Avenir palois",NA,NA,NA,"1958","1962"
"Q3261543","Louis Cluchague","Louis Cluchague","Louis_Cluchague","Senior","1920-1922","Section paloise","Section_paloise_(rugby_%C3%A0_XV)",NA,NA,"1920","1922"
"Q3261543","Louis Cluchague","Louis Cluchague","Louis_Cluchague","Senior","1922-1935","Biarritz olympique","Biarritz_olympique_Pays_basque",NA,NA,"1922","1935"
"Q3261543","Louis Cluchague","Louis Cluchague","Louis_Cluchague","International","1924-1925","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","2","3","1924","1925"
"Q3261666","Louis Deacon","Louis Deacon","Louis_Deacon","Senior","2000-2015","Leicester Tigers","Leicester_Tigers","274","45","2000","2015"
"Q3261666","Louis Deacon","Louis Deacon","Louis_Deacon","International","2001-2001","Angleterre -21",NA,NA,NA,"2001","2001"
"Q3261666","Louis Deacon","Louis Deacon","Louis_Deacon","International","NA-NA","Angleterre A","%C3%89quipe_d%27Angleterre_A_de_rugby_%C3%A0_XV",NA,NA,NA,NA
"Q3261666","Louis Deacon","Louis Deacon","Louis_Deacon","International","2005-2011","Angleterre","%C3%89quipe_d%27Angleterre_de_rugby_%C3%A0_XV","29","0","2005","2011"
"Q3261674","Louis Dedet","Louis Dedet","Louis_Dedet","Senior","NA-NA","Stade français","Stade_fran%C3%A7ais_Paris_rugby",NA,NA,NA,NA
"Q3261826","Louis Dutrey","Louis Dutrey","Louis_Dutrey","Senior","NA-NA","US Perpignan","Union_sportive_perpignanaise",NA,NA,NA,NA
"Q3261826","Louis Dutrey","Louis Dutrey","Louis_Dutrey","Senior","NA-NA","Olympique de Marseille","Olympique_de_Marseille_(rugby_%C3%A0_XV)",NA,NA,NA,NA
"Q3261834","Louis Echave","Louis Echave","Louis_Echave","Senior","NA-NA","Saint-Jean-de-Luz OR","Saint-Jean-de-Luz_olympique_rugby",NA,NA,NA,NA
"Q3261834","Louis Echave","Louis Echave","Louis_Echave","Senior","1955-1957","RC Toulon","Rugby_club_toulonnais",NA,NA,"1955","1957"
"Q3261834","Louis Echave","Louis Echave","Louis_Echave","Senior","NA-NA","SU Agen","Sporting_Union_Agen_Lot-et-Garonne",NA,NA,NA,NA
"Q3261834","Louis Echave","Louis Echave","Louis_Echave","Senior","NA-NA","US Nérac","N%C3%A9rac",NA,NA,NA,NA
"Q3261834","Louis Echave","Louis Echave","Louis_Echave","International","1958-1961","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","2","0","1958","1961"
"Q3262118","Louis Guinle","Louis Guinle","Louis_Guinle","Senior","NA-NA","FC Lourdes","Football_club_lourdais_XV_Hautes-Pyr%C3%A9n%C3%A9es","?","?",NA,NA
"Q3262400","Louis Koen","Louis Koen","Louis_Koen","Senior","1996-1999","Western Province","Western_Province_(rugby_%C3%A0_XV)",NA,NA,"1996","1999"
"Q3262400","Louis Koen","Louis Koen","Louis_Koen","Senior","2000-2002","Golden Lions","Golden_Lions",NA,NA,"2000","2002"
"Q3262400","Louis Koen","Louis Koen","Louis_Koen","Senior","2003-2005","RC Narbonne","Racing_Club_narbonnais",NA,NA,"2003","2005"
"Q3262400","Louis Koen","Louis Koen","Louis_Koen","Senior","2007-2010","Boland Cavaliers","Boland_Cavaliers","10","67","2007","2010"
"Q3262400","Louis Koen","Louis Koen","Louis_Koen","Senior","1996-1999","Stormers","Stormers","12","86","1996","1999"
"Q3262400","Louis Koen","Louis Koen","Louis_Koen","Senior","2000-2002","Lions","Lions_(rugby_%C3%A0_XV)","28","330","2000","2002"
"Q3262400","Louis Koen","Louis Koen","Louis_Koen","Senior","2003-2003","Bulls","Bulls_(rugby_%C3%A0_XV)","11","139","2003","2003"
"Q3262400","Louis Koen","Louis Koen","Louis_Koen","International","2000-2003","Afrique du Sud","%C3%89quipe_d%27Afrique_du_Sud_de_rugby_%C3%A0_XV","15","145","2000","2003"
"Q3262521","Louis Lepatey","Louis Lepatey","Louis_Lepatey","Senior","NA-NA","AS Béziers","Association_sportive_de_B%C3%A9ziers_H%C3%A9rault","?","?",NA,NA
"Q3262521","Louis Lepatey","Louis Lepatey","Louis_Lepatey","Senior","NA-NA","SC Mazamet","Sporting_Club_mazam%C3%A9tain","?","?",NA,NA
"Q3262521","Louis Lepatey","Louis Lepatey","Louis_Lepatey","International","1924-1924","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","3","0","1924","1924"
"Q3262891","Lou Phillips","Louis Phillips","Louis_Phillips","Senior","NA-NA","Newport RFC","Newport_Rugby_Football_Club",NA,NA,NA,NA
"Q3262891","Lou Phillips","Louis Phillips","Louis_Phillips","International","1900-1901","Pays de Galles","%C3%89quipe_du_pays_de_Galles_de_rugby_%C3%A0_XV","4","0","1900","1901"
"Q3262965","Louis Puech","Louis Puech","Louis_Puech_(rugby_%C3%A0_XV)","Senior","1900-1901","Stade toulousain","Stade_toulousain",NA,NA,"1900","1901"
"Q3262965","Louis Puech","Louis Puech","Louis_Puech_(rugby_%C3%A0_XV)","Senior","1923-1930","AS Montferrand","ASM_Clermont_Auvergne","52","70","1923","1930"
"Q3262965","Louis Puech","Louis Puech","Louis_Puech_(rugby_%C3%A0_XV)","Senior","NA-NA","Stade aurillacois","Stade_aurillacois_Cantal_Auvergne",NA,NA,NA,NA
"Q3262965","Louis Puech","Louis Puech","Louis_Puech_(rugby_%C3%A0_XV)","International","1920-1921","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","5","0","1920","1921"
"Q3263098","Louis Schmidt","Louis Schmidt","Louis_Ulrich_Schmidt","Senior","NA-NA","Northern Transvaal","Blue_Bulls",NA,NA,NA,NA
"Q3263098","Louis Schmidt","Louis Schmidt","Louis_Ulrich_Schmidt","International","1958-1962","Afrique du Sud","%C3%89quipe_d%27Afrique_du_Sud_de_rugby_%C3%A0_XV","2","0","1958","1962"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","1999-2003","Griffons","Griffons_(rugby_%C3%A0_XV)","26","210","1999","2003"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","2003-2005","Blue Bulls","Blue_Bulls","23","202","2003","2005"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","2005-2007","Valke","Falcons_(rugby_%C3%A0_XV)","42","422","2005","2007"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","2007-2008","Golden Lions","Golden_Lions","10","10","2007","2008"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","2007-2008","Lions","Lions_(rugby_%C3%A0_XV)","26","172","2007","2008"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","2009-2009","Aviron bayonnais","Aviron_bayonnais_rugby_pro","4","6","2009","2009"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","2009-2011","Cheetahs","Cheetahs","2","4","2009","2011"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","2009-2011","Free State Cheetahs","Free_State_Cheetahs","39","350","2009","2011"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","2011-2012","Eastern Kings","Eastern_Province_Elephants","0","0","2011","2012"
"Q3263144","Louis Strydom","Louis Strydom","Louis_Strydom","Senior","2013-2015","Griffons","Griffons_(rugby_%C3%A0_XV)","30","231","2013","2015"
"Q3264487","Loïc Bernad","Loïc Bernad","Lo%C3%AFc_Bernad","Senior","2005-2012","Tarbes PR","Stado_Tarbes_Pyr%C3%A9n%C3%A9es_rugby","169","38","2005","2012"
"Q3264487","Loïc Bernad","Loïc Bernad","Lo%C3%AFc_Bernad","Senior","2012-2017","Section paloise","Section_paloise_(rugby_%C3%A0_XV)","59","5","2012","2017"
"Q3264487","Loïc Bernad","Loïc Bernad","Lo%C3%AFc_Bernad","Senior","2017-2018","Stado Tarbes PR","Stado_Tarbes_Pyr%C3%A9n%C3%A9es_rugby","15","10","2017","2018"
"Q3264487","Loïc Bernad","Loïc Bernad","Lo%C3%AFc_Bernad","International","2004-2005","France -19",NA,NA,NA,"2004","2005"
"Q3264487","Loïc Bernad","Loïc Bernad","Lo%C3%AFc_Bernad","International","2006-2006","France -21",NA,"3","0","2006","2006"
"Q3264494","Loïc Charlon","Loïc Charlon","Lo%C3%AFc_Charlon","Senior","2007-2009","Stade français","Stade_fran%C3%A7ais_Paris_rugby","14","0","2007","2009"
"Q3264494","Loïc Charlon","Loïc Charlon","Lo%C3%AFc_Charlon","Senior","2009-2014","Section paloise","Section_paloise_(rugby_%C3%A0_XV)","122","15","2009","2014"
"Q3264494","Loïc Charlon","Loïc Charlon","Lo%C3%AFc_Charlon","Senior","2014-2017","USA Perpignan","Union_sportive_Arlequins_perpignanais","65","0","2014","2017"
"Q3264494","Loïc Charlon","Loïc Charlon","Lo%C3%AFc_Charlon","Senior","2017-NA","RC Massy","Rugby_Club_Massy_Essonne",NA,NA,"2017",NA
"Q3264504","Loïc Fior","Loïc Fior","Lo%C3%AFc_Fior","Senior","2002-2005","SU Agen","Sporting_Union_Agen_Lot-et-Garonne","2","0","2002","2005"
"Q3264504","Loïc Fior","Loïc Fior","Lo%C3%AFc_Fior","Senior","2005-2006","FC Auch","Football_Club_Auch_Gers","4","0","2005","2006"
"Q3264504","Loïc Fior","Loïc Fior","Lo%C3%AFc_Fior","Senior","2006-2007","FC Lourdes","Football_club_lourdais_XV_Hautes-Pyr%C3%A9n%C3%A9es","16","0","2006","2007"
"Q3264504","Loïc Fior","Loïc Fior","Lo%C3%AFc_Fior","Senior","2007-2010","AS Fleurance","Association_sportive_fleurantine","17+","0+","2007","2010"
"Q3264504","Loïc Fior","Loïc Fior","Lo%C3%AFc_Fior","Senior","2010-2011","RC Boé-Bon Encontre",NA,NA,NA,"2010","2011"
"Q3264504","Loïc Fior","Loïc Fior","Lo%C3%AFc_Fior","Senior","2011-2012","Stade langonnais","Stade_langonnais","4","0","2011","2012"
"Q3264513","Loïc Jacquet","Loïc Jacquet","Lo%C3%AFc_Jacquet","Senior","2004-2016","ASM Clermont","ASM_Clermont_Auvergne","238","95","2004","2016"
"Q3264513","Loïc Jacquet","Loïc Jacquet","Lo%C3%AFc_Jacquet","Senior","2016-2022","Castres olympique","Castres_olympique","133","10","2016","2022"
"Q3264513","Loïc Jacquet","Loïc Jacquet","Lo%C3%AFc_Jacquet","International","2006-2008","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","4","0","2006","2008"
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","Youth","NA-NA","UA Saverdun","Union_athl%C3%A9tique_saverdunoise",NA,NA,NA,NA
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","Youth","NA-NA","Stade toulousain","Stade_toulousain",NA,NA,NA,NA
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","Senior","2007-2009","Stade toulousain","Stade_toulousain","8","10","2007","2009"
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","Senior","2009-2011","US Dax","Union_sportive_dacquoise","39","25","2009","2011"
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","Senior","2011-2012","AS Béziers","Association_sportive_de_B%C3%A9ziers_H%C3%A9rault","22","12","2011","2012"
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","Senior","2012-2014","Avenir castanéen","Avenir_castan%C3%A9en_rugby","31","56","2012","2014"
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","Senior","2014-2018","US Saint-Sulpice","Union_sportive_saint-sulpicienne_rugby","41","30","2014","2018"
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","Senior","2018-NA","UA Saverdun","Union_athl%C3%A9tique_saverdunoise",NA,NA,"2018",NA
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","International","NA-NA","France -19",NA,NA,NA,NA,NA
"Q3264536","Loïc Mazières","Loïc Mazières","Lo%C3%AFc_Mazi%C3%A8res","International","NA-NA","France à sept","%C3%89quipe_de_France_masculine_de_rugby_%C3%A0_sept",NA,NA,NA,NA
"Q3264549","Loïc Van der Linden","Loïc Van der Linden","Lo%C3%AFc_Van_der_Linden","Youth","NA-NA","Rugby club auxerrois","Auxerre",NA,NA,NA,NA
"Q3264549","Loïc Van der Linden","Loïc Van der Linden","Lo%C3%AFc_Van_der_Linden","Youth","1984-1986","CA Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin",NA,NA,"1984","1986"
"Q3264549","Loïc Van der Linden","Loïc Van der Linden","Lo%C3%AFc_Van_der_Linden","Senior","1986-2000","CA Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin",NA,NA,"1986","2000"
"Q3264549","Loïc Van der Linden","Loïc Van der Linden","Lo%C3%AFc_Van_der_Linden","International","NA-NA","France A","%C3%89quipe_de_France_A_de_rugby_%C3%A0_XV",NA,NA,NA,NA
"Q3264549","Loïc Van der Linden","Loïc Van der Linden","Lo%C3%AFc_Van_der_Linden","International","NA-NA","Belgique","%C3%89quipe_de_Belgique_de_rugby_%C3%A0_XV","2","?",NA,NA
"Q3264570","Lu-Wayne Botes","Lu-Wayne Botes","Lu-Wayne_Botes","Senior","2009-2009","Golden Lions","Golden_Lions","3","0","2009","2009"
"Q3264570","Lu-Wayne Botes","Lu-Wayne Botes","Lu-Wayne_Botes","International","2006-2007","Namibie","%C3%89quipe_de_Namibie_de_rugby_%C3%A0_XV","9","10","2006","2007"
"Q3264589","Tukulua Lokotui","Lua Lokotui","Lua_Lokotui","Senior","2001-2007","Hawke's Bay","Hawke%27s_Bay_Rugby_Union","75","25","2001","2007"
"Q3264589","Tukulua Lokotui","Lua Lokotui","Lua_Lokotui","Senior","2008-2008","Stade Français","Stade_fran%C3%A7ais_Paris_rugby","8","0","2008","2008"
"Q3264589","Tukulua Lokotui","Lua Lokotui","Lua_Lokotui","Senior","2008-2012","Kintetsu Liners","Hanazono_Kintetsu_Liners","20","15","2008","2012"
"Q3264589","Tukulua Lokotui","Lua Lokotui","Lua_Lokotui","Senior","2012-2012","Wellington","Wellington_Rugby_Football_Union","7","0","2012","2012"
"Q3264589","Tukulua Lokotui","Lua Lokotui","Lua_Lokotui","Senior","2013-2014","Gloucester","Gloucester_Rugby","17","0","2013","2014"
"Q3264589","Tukulua Lokotui","Lua Lokotui","Lua_Lokotui","Senior","2014-2018","Béziers","Association_sportive_de_B%C3%A9ziers_H%C3%A9rault","86","10","2014","2018"
"Q3264589","Tukulua Lokotui","Lua Lokotui","Lua_Lokotui","International","2001-2015","Tonga","%C3%89quipe_des_Tonga_de_rugby_%C3%A0_XV","28","15","2001","2015"
"Q3264609","Luatangi Vatuvei","Luatangi Vatuvei","Luatangi_Vatuvei","Senior","2002-2007","Toshiba Brave Lupus","Toshiba_Brave_Lupus_Tokyo",NA,NA,"2002","2007"
"Q3264609","Luatangi Vatuvei","Luatangi Vatuvei","Luatangi_Vatuvei","Senior","2007-2009","Kintetsu Liners","Hanazono_Kintetsu_Liners",NA,NA,"2007","2009"
"Q3264609","Luatangi Vatuvei","Luatangi Vatuvei","Luatangi_Vatuvei","Senior","2010-2010","Toyota Industries Shuttles","Toyota_Industries_Shuttles",NA,NA,"2010","2010"
"Q3264609","Luatangi Vatuvei","Luatangi Vatuvei","Luatangi_Vatuvei","International","2001-2007","Japon","%C3%89quipe_du_Japon_de_rugby_%C3%A0_XV","23","45","2001","2007"
"Q3264848","Luc Lafforgue","Luc Lafforgue","Luc_Lafforgue","Senior","2001-2007","Stadoceste tarbais","Stado_Tarbes_Pyr%C3%A9n%C3%A9es_rugby",NA,NA,"2001","2007"
"Q3264848","Luc Lafforgue","Luc Lafforgue","Luc_Lafforgue","Senior","1995-1998","CA Bègles-Bordeaux","Club_athl%C3%A9tique_Bordeaux_B%C3%A8gles_Gironde",NA,NA,"1995","1998"
"Q3264848","Luc Lafforgue","Luc Lafforgue","Luc_Lafforgue","Senior","1998-2009","SU Agen","Sporting_Union_Agen_Lot-et-Garonne","174+","184+","1998","2009"
"Q3264848","Luc Lafforgue","Luc Lafforgue","Luc_Lafforgue","Senior","2009-2012","CA Lannemezan","Cercle_amical_lannemezanais","56","20","2009","2012"
"Q3264848","Luc Lafforgue","Luc Lafforgue","Luc_Lafforgue","International","NA-NA","France à sept","%C3%89quipe_de_France_masculine_de_rugby_%C3%A0_sept","5","47",NA,NA
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","Senior","2002-2009","Pucará",NA,"?","?","2002","2009"
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","Senior","2009-2011","Leicester Tigers","Leicester_Tigers","13","20","2009","2011"
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","Senior","2011-2013","Montpellier HR","Montpellier_H%C3%A9rault_Rugby","34","40","2011","2013"
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","Senior","2013-2014","US Oyonnax","Oyonnax_Rugby","10","5","2013","2014"
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","Senior","2014-2015","Cardiff Blues","Cardiff_Rugby","12","10","2014","2015"
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","Senior","2015-2016","Munster","Munster_Rugby","9","0","2015","2016"
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","Senior","2016-2017","Jaguares","Jaguares_(rugby_%C3%A0_XV)","9","13","2016","2017"
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","Senior","2017-NA","Pucará",NA,"92","192","2017",NA
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","Senior","2022-NA","American Raptors","American_Raptors","5","25","2022",NA
"Q3265049","Lucas González Amorosino","Lucas González Amorosino","Lucas_Gonz%C3%A1lez_Amorosino","International","NA-NA","Argentine (sept)","%C3%89quipe_d%27Argentine_de_rugby_%C3%A0_sept","21","20",NA,NA
