"origWdId","origName","jaName","wpPage","stepType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q30929545","Yuta Isobe","磯辺 裕太","%E7%A3%AF%E8%BE%BA%E8%A3%95%E5%A4%AA","Senior","2017-2022","S愛知","/wiki/%E8%B1%8A%E7%94%B0%E8%87%AA%E5%8B%95%E7%B9%94%E6%A9%9F%E3%82%B7%E3%83%A3%E3%83%88%E3%83%AB%E3%82%BA%E6%84%9B%E7%9F%A5",NA,NA,"2017","2022"
"Q30929550","Ryōsei Kohara","小原 稜生","%E5%B0%8F%E5%8E%9F%E7%A8%9C%E7%94%9F","Youth","2009-2012","京都成章高校","/wiki/%E4%BA%AC%E9%83%BD%E6%88%90%E7%AB%A0%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2009","2012"
"Q30929550","Ryōsei Kohara","小原 稜生","%E5%B0%8F%E5%8E%9F%E7%A8%9C%E7%94%9F","Youth","2012-2017","立命館大学","/wiki/%E7%AB%8B%E5%91%BD%E9%A4%A8%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2012","2017"
"Q30929550","Ryōsei Kohara","小原 稜生","%E5%B0%8F%E5%8E%9F%E7%A8%9C%E7%94%9F","Senior","2017-2023","S愛知","/wiki/%E8%B1%8A%E7%94%B0%E8%87%AA%E5%8B%95%E7%B9%94%E6%A9%9F%E3%82%B7%E3%83%A3%E3%83%88%E3%83%AB%E3%82%BA%E6%84%9B%E7%9F%A5",NA,NA,"2017","2023"
"Q30929550","Ryōsei Kohara","小原 稜生","%E5%B0%8F%E5%8E%9F%E7%A8%9C%E7%94%9F","Senior","2023-","LR福岡","/wiki/%E3%83%AB%E3%83%AA%E3%83%BC%E3%83%AD%E7%A6%8F%E5%B2%A1",NA,NA,"2023",NA
"Q30929593","Yūki Ōmichi","大道 勇喜","%E5%A4%A7%E9%81%93%E5%8B%87%E5%96%9C","Amateur","2010-2013","長崎海星高校","/wiki/%E6%B5%B7%E6%98%9F%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1_(%E9%95%B7%E5%B4%8E%E7%9C%8C)",NA,NA,"2010","2013"
"Q30929593","Yūki Ōmichi","大道 勇喜","%E5%A4%A7%E9%81%93%E5%8B%87%E5%96%9C","Amateur","2013-2017","大東文化大学","/wiki/%E5%A4%A7%E6%9D%B1%E6%96%87%E5%8C%96%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30929593","Yūki Ōmichi","大道 勇喜","%E5%A4%A7%E9%81%93%E5%8B%87%E5%96%9C","Senior","2017-","S愛知","/wiki/%E8%B1%8A%E7%94%B0%E8%87%AA%E5%8B%95%E7%B9%94%E6%A9%9F%E3%82%B7%E3%83%A3%E3%83%88%E3%83%AB%E3%82%BA%E6%84%9B%E7%9F%A5",NA,NA,"2017",NA
"Q30929596","Keita Terada","寺田 桂太","%E5%AF%BA%E7%94%B0%E6%A1%82%E5%A4%AA","Youth","2010-2013","伏見工業高校","/wiki/%E4%BA%AC%E9%83%BD%E5%B8%82%E7%AB%8B%E4%BC%8F%E8%A6%8B%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30929596","Keita Terada","寺田 桂太","%E5%AF%BA%E7%94%B0%E6%A1%82%E5%A4%AA","Youth","2013-2017","帝京大学","/wiki/%E5%B8%9D%E4%BA%AC%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30929596","Keita Terada","寺田 桂太","%E5%AF%BA%E7%94%B0%E6%A1%82%E5%A4%AA","Senior","2017-2020","近鉄","/wiki/%E8%8A%B1%E5%9C%92%E8%BF%91%E9%89%84%E3%83%A9%E3%82%A4%E3%83%8A%E3%83%BC%E3%82%BA",NA,NA,"2017","2020"
"Q30929596","Keita Terada","寺田 桂太","%E5%AF%BA%E7%94%B0%E6%A1%82%E5%A4%AA","Senior","2020-2021","宗像サニックス","/wiki/%E5%AE%97%E5%83%8F%E3%82%B5%E3%83%8B%E3%83%83%E3%82%AF%E3%82%B9%E3%83%96%E3%83%AB%E3%83%BC%E3%82%B9",NA,NA,"2020","2021"
"Q30929596","Keita Terada","寺田 桂太","%E5%AF%BA%E7%94%B0%E6%A1%82%E5%A4%AA","Senior","2021-2023","神戸S","/wiki/%E3%82%B3%E3%83%99%E3%83%AB%E3%82%B3%E7%A5%9E%E6%88%B8%E3%82%B9%E3%83%86%E3%82%A3%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BA",NA,NA,"2021","2023"
"Q30929596","Keita Terada","寺田 桂太","%E5%AF%BA%E7%94%B0%E6%A1%82%E5%A4%AA","Senior","2023-2024","ポスコE&C",NA,NA,NA,"2023","2024"
"Q30929596","Keita Terada","寺田 桂太","%E5%AF%BA%E7%94%B0%E6%A1%82%E5%A4%AA","Senior","2024-","LR福岡","/wiki/%E3%83%AB%E3%83%AA%E3%83%BC%E3%83%AD%E7%A6%8F%E5%B2%A1",NA,NA,"2024",NA
"Q30929630","Tomoki Yamaguchi","山口 知貴","%E5%B1%B1%E5%8F%A3%E7%9F%A5%E8%B2%B4","Amateur","2010-2013","天理高校","/wiki/%E5%A4%A9%E7%90%86%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30929630","Tomoki Yamaguchi","山口 知貴","%E5%B1%B1%E5%8F%A3%E7%9F%A5%E8%B2%B4","Amateur","2013-2017","天理大学","/wiki/%E5%A4%A9%E7%90%86%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30929630","Tomoki Yamaguchi","山口 知貴","%E5%B1%B1%E5%8F%A3%E7%9F%A5%E8%B2%B4","Senior","2017-2020","近鉄","/wiki/%E8%8A%B1%E5%9C%92%E8%BF%91%E9%89%84%E3%83%A9%E3%82%A4%E3%83%8A%E3%83%BC%E3%82%BA",NA,NA,"2017","2020"
"Q30929630","Tomoki Yamaguchi","山口 知貴","%E5%B1%B1%E5%8F%A3%E7%9F%A5%E8%B2%B4","Senior","2020-","S愛知","/wiki/%E8%B1%8A%E7%94%B0%E8%87%AA%E5%8B%95%E7%B9%94%E6%A9%9F%E3%82%B7%E3%83%A3%E3%83%88%E3%83%AB%E3%82%BA%E6%84%9B%E7%9F%A5",NA,NA,"2020",NA
"Q30929633","Toshimitsu Ogami","尾上 俊光","%E5%B0%BE%E4%B8%8A%E4%BF%8A%E5%85%89","Amateur","2010-2013","尾道高校","/wiki/%E5%B0%BE%E9%81%93%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30929633","Toshimitsu Ogami","尾上 俊光","%E5%B0%BE%E4%B8%8A%E4%BF%8A%E5%85%89","Amateur","2013-2017","明治大学","/wiki/%E6%98%8E%E6%B2%BB%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30929633","Toshimitsu Ogami","尾上 俊光","%E5%B0%BE%E4%B8%8A%E4%BF%8A%E5%85%89","Senior","2017-2022","花園L","/wiki/%E8%8A%B1%E5%9C%92%E8%BF%91%E9%89%84%E3%83%A9%E3%82%A4%E3%83%8A%E3%83%BC%E3%82%BA",NA,NA,"2017","2022"
"Q30929763","Toshiki Hamagishi","浜岸 峻輝","%E6%B5%9C%E5%B2%B8%E5%B3%BB%E8%BC%9D","Amateur","2010-2013","東京高校","/wiki/%E6%9D%B1%E4%BA%AC%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30929763","Toshiki Hamagishi","浜岸 峻輝","%E6%B5%9C%E5%B2%B8%E5%B3%BB%E8%BC%9D","Amateur","2013-2017","中央大学","/wiki/%E4%B8%AD%E5%A4%AE%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30929763","Toshiki Hamagishi","浜岸 峻輝","%E6%B5%9C%E5%B2%B8%E5%B3%BB%E8%BC%9D","Senior","2017-2022","BR東京","/wiki/%E3%83%AA%E3%82%B3%E3%83%BC%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%83%A9%E3%83%A0%E3%82%BA%E6%9D%B1%E4%BA%AC","3","0","2017","2022"
"Q30929763","Toshiki Hamagishi","浜岸 峻輝","%E6%B5%9C%E5%B2%B8%E5%B3%BB%E8%BC%9D","International",NA,"U20日本","/wiki/U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E6%97%A5%E6%9C%AC%E4%BB%A3%E8%A1%A8",NA,NA,NA,NA
"Q30929764","Masashi Ōnishi","大西 将史","%E5%A4%A7%E8%A5%BF%E5%B0%86%E5%8F%B2","Amateur","2010-2013","上宮太子高校","/wiki/%E4%B8%8A%E5%AE%AE%E5%A4%AA%E5%AD%90%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30929764","Masashi Ōnishi","大西 将史","%E5%A4%A7%E8%A5%BF%E5%B0%86%E5%8F%B2","Amateur","2013-2017","帝京大学","/wiki/%E5%B8%9D%E4%BA%AC%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30929764","Masashi Ōnishi","大西 将史","%E5%A4%A7%E8%A5%BF%E5%B0%86%E5%8F%B2","Senior","2017-","BR東京","/wiki/%E3%83%AA%E3%82%B3%E3%83%BC%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%83%A9%E3%83%A0%E3%82%BA%E6%9D%B1%E4%BA%AC","24","5","2017",NA
"Q30929839","Taichi Chiba","千葉 太一","%E5%8D%83%E8%91%89%E5%A4%AA%E4%B8%80","Amateur","2010-2013","早稲田実業高校","/wiki/%E6%97%A9%E7%A8%B2%E7%94%B0%E5%A4%A7%E5%AD%A6%E7%B3%BB%E5%B1%9E%E6%97%A9%E7%A8%B2%E7%94%B0%E5%AE%9F%E6%A5%AD%E5%AD%A6%E6%A0%A1%E5%88%9D%E7%AD%89%E9%83%A8%E3%83%BB%E4%B8%AD%E7%AD%89%E9%83%A8%E3%83%BB%E9%AB%98%E7%AD%89%E9%83%A8",NA,NA,"2010","2013"
"Q30929839","Taichi Chiba","千葉 太一","%E5%8D%83%E8%91%89%E5%A4%AA%E4%B8%80","Amateur","2013-2017","早稲田大学","/wiki/%E6%97%A9%E7%A8%B2%E7%94%B0%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E8%B9%B4%E7%90%83%E9%83%A8",NA,NA,"2013","2017"
"Q30929839","Taichi Chiba","千葉 太一","%E5%8D%83%E8%91%89%E5%A4%AA%E4%B8%80","Senior","2017-","BR東京","/wiki/%E3%83%AA%E3%82%B3%E3%83%BC%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%83%A9%E3%83%A0%E3%82%BA%E6%9D%B1%E4%BA%AC","40","10","2017",NA
"Q30929843","Q30929843","趙 隆泰","%E8%B6%99%E9%9A%86%E6%B3%B0","Amateur","2010-2013","大阪朝鮮高校","/wiki/%E5%A4%A7%E9%98%AA%E6%9C%9D%E9%AE%AE%E9%AB%98%E7%B4%9A%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30929843","Q30929843","趙 隆泰","%E8%B6%99%E9%9A%86%E6%B3%B0","Amateur","2013-2017","同志社大学","/wiki/%E5%90%8C%E5%BF%97%E7%A4%BE%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30929843","Q30929843","趙 隆泰","%E8%B6%99%E9%9A%86%E6%B3%B0","Senior","2017-2020","NTTドコモ","/wiki/NTT%E3%83%89%E3%82%B3%E3%83%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA","0","0","2017","2020"
"Q30929913","Q30929913","李 智栄","%E6%9D%8E%E6%99%BA%E6%A0%84","Amateur","2010-2013","大阪朝鮮高校","/wiki/%E5%A4%A7%E9%98%AA%E6%9C%9D%E9%AE%AE%E9%AB%98%E7%B4%9A%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30929913","Q30929913","李 智栄","%E6%9D%8E%E6%99%BA%E6%A0%84","Amateur","2013-2017","京都産業大学","/wiki/%E4%BA%AC%E9%83%BD%E7%94%A3%E6%A5%AD%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30929913","Q30929913","李 智栄","%E6%9D%8E%E6%99%BA%E6%A0%84","Senior","2017-2022","RH大阪","/wiki/NTT%E3%83%89%E3%82%B3%E3%83%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA","19","5","2017","2022"
"Q30929925","Keisuke Shin","秦 啓祐","%E7%A7%A6%E5%95%93%E7%A5%90","Amateur","2010-2013","小倉高校","/wiki/%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%AB%8B%E5%B0%8F%E5%80%89%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30929925","Keisuke Shin","秦 啓祐","%E7%A7%A6%E5%95%93%E7%A5%90","Amateur","2013-2017","同志社大学","/wiki/%E5%90%8C%E5%BF%97%E7%A4%BE%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30929925","Keisuke Shin","秦 啓祐","%E7%A7%A6%E5%95%93%E7%A5%90","Senior","2017-2021","NTTドコモ","/wiki/NTT%E3%83%89%E3%82%B3%E3%83%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA","9","5","2017","2021"
"Q30930782","Tatsuya Hamano","浜野 達也","%E6%B5%9C%E9%87%8E%E9%81%94%E4%B9%9F","Amateur","2010-2013","西陵高校","/wiki/%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82%E7%AB%8B%E8%A5%BF%E9%99%B5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30930782","Tatsuya Hamano","浜野 達也","%E6%B5%9C%E9%87%8E%E9%81%94%E4%B9%9F","Amateur","2013-2017","明治大学","/wiki/%E6%98%8E%E6%B2%BB%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30930782","Tatsuya Hamano","浜野 達也","%E6%B5%9C%E9%87%8E%E9%81%94%E4%B9%9F","Senior","2017-","RH大阪","/wiki/%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA","23","0","2017",NA
"Q30930784","Kanta Ishida","石田 幹太","%E7%9F%B3%E7%94%B0%E5%B9%B9%E5%A4%AA","Amateur","2010-2013","同志社高校","/wiki/%E5%90%8C%E5%BF%97%E7%A4%BE%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30930784","Kanta Ishida","石田 幹太","%E7%9F%B3%E7%94%B0%E5%B9%B9%E5%A4%AA","Amateur","2013-2017","同志社大学","/wiki/%E5%90%8C%E5%BF%97%E7%A4%BE%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30930784","Kanta Ishida","石田 幹太","%E7%9F%B3%E7%94%B0%E5%B9%B9%E5%A4%AA","Senior","2017-","NTTドコモ","/wiki/NTT%E3%83%89%E3%82%B3%E3%83%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA","0","0","2017",NA
"Q30930833","Kōsuke Horikoshi","堀越 康介","%E5%A0%80%E8%B6%8A%E5%BA%B7%E4%BB%8B","Amateur","2012-2014","桐蔭学園高校","/wiki/%E6%A1%90%E8%94%AD%E5%AD%A6%E5%9C%92%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2012","2014"
"Q30930833","Kōsuke Horikoshi","堀越 康介","%E5%A0%80%E8%B6%8A%E5%BA%B7%E4%BB%8B","Amateur","2014-2018","帝京大学","/wiki/%E5%B8%9D%E4%BA%AC%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2014","2018"
"Q30930833","Kōsuke Horikoshi","堀越 康介","%E5%A0%80%E8%B6%8A%E5%BA%B7%E4%BB%8B","Senior","2018-","東京SG","/wiki/%E6%9D%B1%E4%BA%AC%E3%82%B5%E3%83%B3%E3%83%88%E3%83%AA%E3%83%BC%E3%82%B5%E3%83%B3%E3%82%B4%E3%83%AA%E3%82%A2%E3%82%B9","45","95","2018",NA
"Q30930833","Kōsuke Horikoshi","堀越 康介","%E5%A0%80%E8%B6%8A%E5%BA%B7%E4%BB%8B","International","2017-","日本","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E6%97%A5%E6%9C%AC%E4%BB%A3%E8%A1%A8","7","5","2017",NA
"Q30930934","Kanta Shikao","鹿尾 貫太","%E9%B9%BF%E5%B0%BE%E8%B2%AB%E5%A4%AA","Amateur","2012-2014","東福岡高校","/wiki/%E6%9D%B1%E7%A6%8F%E5%B2%A1%E8%87%AA%E5%BD%8A%E9%A4%A8%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E6%9D%B1%E7%A6%8F%E5%B2%A1%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2012","2014"
"Q30930934","Kanta Shikao","鹿尾 貫太","%E9%B9%BF%E5%B0%BE%E8%B2%AB%E5%A4%AA","Amateur","2014-2018","東海大学","/wiki/%E6%9D%B1%E6%B5%B7%E5%A4%A7%E5%AD%A6%E4%BD%93%E8%82%B2%E4%BC%9A%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%83%E3%83%88%E3%83%9C%E3%83%BC%E3%83%AB%E9%83%A8",NA,NA,"2014","2018"
"Q30930934","Kanta Shikao","鹿尾 貫太","%E9%B9%BF%E5%B0%BE%E8%B2%AB%E5%A4%AA","Senior","2018-2024","静岡BR","/wiki/%E9%9D%99%E5%B2%A1%E3%83%96%E3%83%AB%E3%83%BC%E3%83%AC%E3%83%B4%E3%82%BA","26","20","2018","2024"
"Q30930934","Kanta Shikao","鹿尾 貫太","%E9%B9%BF%E5%B0%BE%E8%B2%AB%E5%A4%AA","Senior","2024-","MOMOTARO'S","/wiki/AZ-COM%E4%B8%B8%E5%92%8CMOMOTARO%27S","0","0","2024",NA
"Q30930934","Kanta Shikao","鹿尾 貫太","%E9%B9%BF%E5%B0%BE%E8%B2%AB%E5%A4%AA","International","2017-","日本","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E6%97%A5%E6%9C%AC%E4%BB%A3%E8%A1%A8","2","0","2017",NA
"Q30930955","Yuichiro Hosono","細野 裕一朗","%E7%B4%B0%E9%87%8E%E8%A3%95%E4%B8%80%E6%9C%97","Amateur",NA,"京都学園高校","/wiki/%E4%BA%AC%E9%83%BD%E5%85%88%E7%AB%AF%E7%A7%91%E5%AD%A6%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,NA,NA
"Q30930955","Yuichiro Hosono","細野 裕一朗","%E7%B4%B0%E9%87%8E%E8%A3%95%E4%B8%80%E6%9C%97","Amateur",NA,"京都産業大学","/wiki/%E4%BA%AC%E9%83%BD%E7%94%A3%E6%A5%AD%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,NA,NA
"Q30930955","Yuichiro Hosono","細野 裕一朗","%E7%B4%B0%E9%87%8E%E8%A3%95%E4%B8%80%E6%9C%97","Senior","2017-2021","コカ・コーラ","/wiki/%E3%82%B3%E3%82%AB%E3%83%BB%E3%82%B3%E3%83%BC%E3%83%A9%E3%83%AC%E3%83%83%E3%83%89%E3%82%B9%E3%83%91%E3%83%BC%E3%82%AF%E3%82%B9",NA,NA,"2017","2021"
"Q30930955","Yuichiro Hosono","細野 裕一朗","%E7%B4%B0%E9%87%8E%E8%A3%95%E4%B8%80%E6%9C%97","Senior","2021-2021","RH大阪","/wiki/NTT%E3%83%89%E3%82%B3%E3%83%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA",NA,NA,"2021","2021"
"Q30930968","Atsurō Nakamura","中村 篤郎","%E4%B8%AD%E6%9D%91%E7%AF%A4%E9%83%8E","Youth","2010-2013","熊本西高校","/wiki/%E7%86%8A%E6%9C%AC%E7%9C%8C%E7%AB%8B%E7%86%8A%E6%9C%AC%E8%A5%BF%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30930968","Atsurō Nakamura","中村 篤郎","%E4%B8%AD%E6%9D%91%E7%AF%A4%E9%83%8E","Youth","2013-2017","流通経済大学","/wiki/%E6%B5%81%E9%80%9A%E7%B5%8C%E6%B8%88%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30930968","Atsurō Nakamura","中村 篤郎","%E4%B8%AD%E6%9D%91%E7%AF%A4%E9%83%8E","Senior","2017-2021","コカ・コーラ","/wiki/%E3%82%B3%E3%82%AB%E3%83%BB%E3%82%B3%E3%83%BC%E3%83%A9%E3%83%AC%E3%83%83%E3%83%89%E3%82%B9%E3%83%91%E3%83%BC%E3%82%AF%E3%82%B9",NA,NA,"2017","2021"
"Q30930968","Atsurō Nakamura","中村 篤郎","%E4%B8%AD%E6%9D%91%E7%AF%A4%E9%83%8E","Senior","2022-2024","相模原DB","/wiki/%E4%B8%89%E8%8F%B1%E9%87%8D%E5%B7%A5%E7%9B%B8%E6%A8%A1%E5%8E%9F%E3%83%80%E3%82%A4%E3%83%8A%E3%83%9C%E3%82%A2%E3%83%BC%E3%82%BA",NA,NA,"2022","2024"
"Q30930968","Atsurō Nakamura","中村 篤郎","%E4%B8%AD%E6%9D%91%E7%AF%A4%E9%83%8E","Senior","2024-","LR福岡","/wiki/%E3%83%AB%E3%83%AA%E3%83%BC%E3%83%AD%E7%A6%8F%E5%B2%A1",NA,NA,"2024",NA
"Q30930982","Masafumi Tanabe","田辺 雅文","%E7%94%B0%E8%BE%BA%E9%9B%85%E6%96%87","Youth","2010-2013","長崎北陽台高校","/wiki/%E9%95%B7%E5%B4%8E%E7%9C%8C%E7%AB%8B%E9%95%B7%E5%B4%8E%E5%8C%97%E9%99%BD%E5%8F%B0%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
"Q30930982","Masafumi Tanabe","田辺 雅文","%E7%94%B0%E8%BE%BA%E9%9B%85%E6%96%87","Youth","2013-2017","専修大学","/wiki/%E5%B0%82%E4%BF%AE%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2013","2017"
"Q30930982","Masafumi Tanabe","田辺 雅文","%E7%94%B0%E8%BE%BA%E9%9B%85%E6%96%87","Senior","2017-2021","コカ・コーラ","/wiki/%E3%82%B3%E3%82%AB%E3%83%BB%E3%82%B3%E3%83%BC%E3%83%A9%E3%83%AC%E3%83%83%E3%83%89%E3%82%B9%E3%83%91%E3%83%BC%E3%82%AF%E3%82%B9",NA,NA,"2017","2021"
"Q30930982","Masafumi Tanabe","田辺 雅文","%E7%94%B0%E8%BE%BA%E9%9B%85%E6%96%87","Senior","2021-2022","S愛知","/wiki/%E8%B1%8A%E7%94%B0%E8%87%AA%E5%8B%95%E7%B9%94%E6%A9%9F%E3%82%B7%E3%83%A3%E3%83%88%E3%83%AB%E3%82%BA%E6%84%9B%E7%9F%A5",NA,NA,"2021","2022"
"Q30930982","Masafumi Tanabe","田辺 雅文","%E7%94%B0%E8%BE%BA%E9%9B%85%E6%96%87","Senior","2022-","LR福岡","/wiki/%E3%83%AB%E3%83%AA%E3%83%BC%E3%83%AD%E7%A6%8F%E5%B2%A1",NA,NA,"2022",NA
"Q30931044","Yoshitsumi Shimora","下良 好純","%E4%B8%8B%E8%89%AF%E5%A5%BD%E7%B4%94","Youth","2009-2012","東海大仰星高校","/wiki/%E6%9D%B1%E6%B5%B7%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E4%BB%B0%E6%98%9F%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E3%83%BB%E4%B8%AD%E7%AD%89%E9%83%A8",NA,NA,"2009","2012"
"Q30931044","Yoshitsumi Shimora","下良 好純","%E4%B8%8B%E8%89%AF%E5%A5%BD%E7%B4%94","Youth","2012-2016","京都産業大学","/wiki/%E4%BA%AC%E9%83%BD%E7%94%A3%E6%A5%AD%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2012","2016"
"Q30931044","Yoshitsumi Shimora","下良 好純","%E4%B8%8B%E8%89%AF%E5%A5%BD%E7%B4%94","Senior","2017-2021","コカ・コーラ","/wiki/%E3%82%B3%E3%82%AB%E3%83%BB%E3%82%B3%E3%83%BC%E3%83%A9%E3%83%AC%E3%83%83%E3%83%89%E3%82%B9%E3%83%91%E3%83%BC%E3%82%AF%E3%82%B9",NA,NA,"2017","2021"
"Q30931044","Yoshitsumi Shimora","下良 好純","%E4%B8%8B%E8%89%AF%E5%A5%BD%E7%B4%94","Senior","2022-","ルリーロ福岡","/wiki/%E3%83%AB%E3%83%AA%E3%83%BC%E3%83%AD%E7%A6%8F%E5%B2%A1",NA,NA,"2022",NA
"Q30931046","Kentaro Kamata","鎌田 健太郎","%E9%8E%8C%E7%94%B0%E5%81%A5%E5%A4%AA%E9%83%8E","Youth","2010-2013","佐賀工業高校","/wiki/%E4%BD%90%E8%B3%80%E7%9C%8C%E7%AB%8B%E4%BD%90%E8%B3%80%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2010","2013"
