"nation","name","url"
"Ireland","Dennis Scott","https://en.wikipedia.org/wiki/Dennis_Scott_(rugby_union)"
"Ireland","Kenneth Houston","https://en.wikipedia.org/wiki/Kenneth_Houston"
"Ireland","Larry L'Estrange","https://en.wikipedia.org/wiki/Larry_L%27Estrange"
"Ireland","Ray Hunter","https://en.wikipedia.org/wiki/Raymond_Hunter"
"Ireland","Gerry Gilpin","https://en.wikipedia.org/wiki/Gerry_Gilpin"
"Ireland","John Quirke","https://en.wikipedia.org/wiki/John_Quirke_(rugby_union)"
"Ireland","Jimmy Dick","https://en.wikipedia.org/wiki/Jimmy_Dick_(rugby_union)"
"Ireland","Ray McLoughlin","https://en.wikipedia.org/wiki/Ray_McLoughlin"
"Ireland","Willie John McBride","https://en.wikipedia.org/wiki/Willie_John_McBride"
"Ireland","Noel Turley","https://en.wikipedia.org/wiki/Noel_Turley"
"Ireland","Mike Hipwell","https://en.wikipedia.org/wiki/Mike_Hipwell"
"Ireland","Gerry Hardy","https://en.wikipedia.org/wiki/Gerry_Hardy"
"Ireland","Frank Byrne","https://en.wikipedia.org/wiki/Frank_Byrne_(rugby_union)"
"Ireland","Jimmy Kelly","https://en.wikipedia.org/wiki/Jimmy_Kelly_(rugby_union)"
"Ireland","Mick O'Callaghan","https://en.wikipedia.org/wiki/Mick_O%27Callaghan_(rugby_union,_born_1936)"
"Ireland","Patrick Dwyer","https://en.wikipedia.org/wiki/P._J._Dwyer"
"Ireland","Dave Kiely","https://en.wikipedia.org/wiki/Dave_Kiely"
"Ireland","Patrick Casey","https://en.wikipedia.org/wiki/Patrick_Casey_(rugby_union)"
"Ireland","John Murray","https://en.wikipedia.org/wiki/John_Murray_(rugby_union)"
"Ireland","Brian Marshall","https://en.wikipedia.org/wiki/Brian_Marshall_(rugby_union)"
"Ireland","Eamonn McGuire","https://en.wikipedia.org/wiki/Eamonn_McGuire"
"Ireland","Johnny Fortune","https://en.wikipedia.org/wiki/Johnny_Fortune"
"Ireland","Alan Duggan","https://en.wikipedia.org/wiki/Alan_Duggan"
"Ireland","Mike Gibson","https://en.wikipedia.org/wiki/Mike_Gibson_(rugby_union)"
"Ireland","Fergus Keogh","https://en.wikipedia.org/wiki/Fergus_Keogh"
"Ireland","Paddy Lane","https://en.wikipedia.org/wiki/Paddy_Lane_(politician)"
"Ireland","Al Moroney","https://en.wikipedia.org/wiki/Al_Moroney"
"Ireland","Mick Leahy","https://en.wikipedia.org/wiki/Mick_Leahy_(rugby_union)"
"Ireland","Roger Young","https://en.wikipedia.org/wiki/Roger_Young_(rugby_union)"
"Ireland","Seán MacHale","https://en.wikipedia.org/wiki/Se%C3%A1n_MacHale"
"Ireland","Ken Kennedy","https://en.wikipedia.org/wiki/Ken_Kennedy_(rugby_union)"
"Ireland","Mick Doyle","https://en.wikipedia.org/wiki/Mick_Doyle_(rugby_union)"
"Ireland","Ronnie Lamont","https://en.wikipedia.org/wiki/Ronnie_Lamont"
"Ireland","Paddy McGrath","https://en.wikipedia.org/wiki/Paddy_McGrath_(rugby_union)"
"Ireland","Henry Wall","https://en.wikipedia.org/wiki/Henry_Wall_(rugby_union)"
"Ireland","Mick Molloy","https://en.wikipedia.org/wiki/Mick_Molloy_(rugby_union)"
"Ireland","Barry Bresnihan","https://en.wikipedia.org/wiki/Barry_Bresnihan"
"Ireland","Aidan Brady","https://en.wikipedia.org/wiki/Aidan_Brady_(rugby_union)"
"Ireland","Ollie Waldron","https://en.wikipedia.org/wiki/Ollie_Waldron"
"Ireland","Harry Rea","https://en.wikipedia.org/wiki/Harry_Rea"
"Ireland","Brendan Sherry","https://en.wikipedia.org/wiki/Brendan_Sherry"
"Ireland","Phil O'Callaghan","https://en.wikipedia.org/wiki/Phil_O%27Callaghan"
"Ireland","Ken Goodall","https://en.wikipedia.org/wiki/Ken_Goodall"
"Ireland","Des Scott","https://en.wikipedia.org/wiki/Des_Scott"
"Ireland","Sam Hutton","https://en.wikipedia.org/wiki/Sam_Hutton"
"Ireland","Terry Moore","https://en.wikipedia.org/wiki/Terry_Moore_(rugby_union)"
"Ireland","Brian O'Brien","https://en.wikipedia.org/wiki/Brian_O%27Brien_(rugby_union)"
"Ireland","Billy McCombe","https://en.wikipedia.org/wiki/Billy_McCombe"
"Ireland","Tom Doyle","https://en.wikipedia.org/wiki/Tom_Doyle_(rugby_union)"
"Ireland","Lawrence Hunter","https://en.wikipedia.org/wiki/Lawrence_Hunter_(rugby_union)"
"Ireland","John Moroney","https://en.wikipedia.org/wiki/John_Moroney"
"Ireland","Jim Tydings","https://en.wikipedia.org/wiki/Jim_Tydings"
"Ireland","Barry McGann","https://en.wikipedia.org/wiki/Barry_McGann"
"Ireland","Jimmy Davidson","https://en.wikipedia.org/wiki/Jim_Davidson_(rugby_union,_born_1942)"
"Ireland","Colin Grimshaw","https://en.wikipedia.org/wiki/Colin_Grimshaw_(rugby_union)"
"Ireland","Bill Brown","https://en.wikipedia.org/wiki/Bill_Brown_(rugby_union)"
"Ireland","Eric Campbell","https://en.wikipedia.org/wiki/Eric_Campbell_(rugby_union)"
"Ireland","Fergus Slattery","https://en.wikipedia.org/wiki/Fergus_Slattery"
"Ireland","Eddie Grant","https://en.wikipedia.org/wiki/Eddie_Grant_(rugby_union)"
"Ireland","Sean Lynch","https://en.wikipedia.org/wiki/Sean_Lynch_(rugby_union)"
"Ireland","Dennis Hickie","https://en.wikipedia.org/wiki/Denis_J._Hickie"
"Ireland","Barry O'Driscoll","https://en.wikipedia.org/wiki/Barry_O%27Driscoll"
"Ireland","Tom Grace","https://en.wikipedia.org/wiki/Tom_Grace"
"Ireland","Wallace McMaster","https://en.wikipedia.org/wiki/Wallace_McMaster"
"Ireland","John Moloney","https://en.wikipedia.org/wiki/John_Moloney_(rugby_union)"
"Ireland","Con Feighery","https://en.wikipedia.org/wiki/Con_Feighery"
"Ireland","Stewart McKinney","https://en.wikipedia.org/wiki/Stewart_McKinney_(rugby_union)"
"Ireland","Kevin Mays","https://en.wikipedia.org/wiki/Kevin_Mays"
"Ireland","Richard Milliken","https://en.wikipedia.org/wiki/Dick_Milliken"
"Ireland","Jim Buckley","https://en.wikipedia.org/wiki/Jim_Buckley_(rugby_union)"
"Ireland","Tony Ensor","https://en.wikipedia.org/wiki/Tony_Ensor_(rugby_union,_born_1949)"
"Ireland","Seamus Dennison","https://en.wikipedia.org/wiki/Seamus_Dennison"
"Ireland","Mick Quinn","https://en.wikipedia.org/wiki/Mick_Quinn_(rugby_union)"
"Ireland","Roger Clegg","https://en.wikipedia.org/wiki/Roger_Clegg_(rugby_union)"
"Ireland","Vincent Becker","https://en.wikipedia.org/wiki/Vincent_Becker"
"Ireland","Moss Keane","https://en.wikipedia.org/wiki/Moss_Keane"
"Ireland","Paddy Agnew","https://en.wikipedia.org/wiki/Paddy_Agnew_(rugby_union)"
"Ireland","Pat Lavery","https://en.wikipedia.org/wiki/Pat_Lavery"
"Ireland","Shay Deering","https://en.wikipedia.org/wiki/Shay_Deering"
"Ireland","Alan Doherty","https://en.wikipedia.org/wiki/Alan_Doherty"
"Ireland","James Crowe","https://en.wikipedia.org/wiki/James_Crowe_(rugby_union)"
"Ireland","Patrick Parfrey","https://en.wikipedia.org/wiki/Patrick_Parfrey"
"Ireland","Pat Whelan","https://en.wikipedia.org/wiki/Pat_Whelan"
"Ireland","Willie Duggan","https://en.wikipedia.org/wiki/Willie_Duggan"
"Ireland","Mick Sherry","https://en.wikipedia.org/wiki/Mick_Sherry"
"Ireland","Ian McIlrath","https://en.wikipedia.org/wiki/Ian_McIlrath"
"Ireland","Ollie Campbell","https://en.wikipedia.org/wiki/Ollie_Campbell"
"Ireland","John Robbie","https://en.wikipedia.org/wiki/John_Robbie"
"Ireland","John Cantrell","https://en.wikipedia.org/wiki/John_Cantrell"
"Ireland","Feidlim McLoughlin","https://en.wikipedia.org/wiki/Feidlim_MacLoughlin"
"Ireland","Philip Orr","https://en.wikipedia.org/wiki/Philip_Orr"
"Ireland","Brendan Foley","https://en.wikipedia.org/wiki/Brendan_Foley_(rugby_union)"
"Ireland","Donal Canniffe","https://en.wikipedia.org/wiki/Donal_Canniffe"
"Ireland","Ronnie Hakin","https://en.wikipedia.org/wiki/Ronnie_Hakin"
"Ireland","Larry Moloney","https://en.wikipedia.org/wiki/Larry_Moloney"
"Ireland","Joe Brady","https://en.wikipedia.org/wiki/Joe_Brady_(rugby_union)"
"Ireland","Stephen Blake-Knox","https://en.wikipedia.org/wiki/Stephen_Blake-Knox"
"Ireland","Harry Steele","https://en.wikipedia.org/wiki/Harry_Steele_(rugby_union)"
"Ireland","Harry McKibbin","https://en.wikipedia.org/wiki/Harry_McKibbin_Jr."
"Ireland","Frank Wilson","https://en.wikipedia.org/wiki/Frank_Wilson_(rugby_union,_born_1952)"
"Ireland","Alistair McKibbin","https://en.wikipedia.org/wiki/Alistair_McKibbin"
"Ireland","Jimmy Bowen","https://en.wikipedia.org/wiki/Jimmy_Bowen_(rugby_union)"
"Ireland","Robbie McGrath","https://en.wikipedia.org/wiki/Robbie_McGrath"
"Ireland","Tom Feighery","https://en.wikipedia.org/wiki/Tom_Feighery"
"Ireland","Ned Byrne","https://en.wikipedia.org/wiki/Ned_Byrne"
"Ireland","Charlie Murtagh","https://en.wikipedia.org/wiki/Charlie_Murtagh"
"Ireland","Ray Finn","https://en.wikipedia.org/wiki/Ray_Finn_(rugby_union)"
"Ireland","Freddie McLennan","https://en.wikipedia.org/wiki/Freddie_McLennan"
"Ireland","Paul McNaughton","https://en.wikipedia.org/wiki/Paul_McNaughton"
"Ireland","Tony Ward","https://en.wikipedia.org/wiki/Tony_Ward_(rugby_union)"
"Ireland","Mick Fitzpatrick","https://en.wikipedia.org/wiki/Mick_Fitzpatrick_(rugby_union)"
"Ireland","Donal Spring","https://en.wikipedia.org/wiki/Donal_Spring"
"Ireland","John O'Driscoll","https://en.wikipedia.org/wiki/John_O%27Driscoll_(rugby_union)"
"Ireland","Terry Kennedy","https://en.wikipedia.org/wiki/Terry_Kennedy_(rugby_union,_born_1954)"
"Ireland","Colin Patterson","https://en.wikipedia.org/wiki/Colin_Patterson_(rugby_union)"
"Ireland","Dick Spring","https://en.wikipedia.org/wiki/Dick_Spring"
"Ireland","Gerry McLoughlin","https://en.wikipedia.org/wiki/Gerry_McLoughlin"
"Ireland","Colm Tucker","https://en.wikipedia.org/wiki/Colm_Tucker"
"Ireland","Michael E. Gibson","https://en.wikipedia.org/wiki/Michael_Gibson_(rugby_union)"
"Ireland","Moss Finn","https://en.wikipedia.org/wiki/Moss_Finn"
"Ireland","Ronnie Elliott","https://en.wikipedia.org/wiki/Ronnie_Elliott_(rugby_union)"
"Ireland","Rodney O'Donnell","https://en.wikipedia.org/wiki/Rodney_O%27Donnell"
"Ireland","Ciaran Fitzgerald","https://en.wikipedia.org/wiki/Ciaran_Fitzgerald"
"Ireland","Frank Ennis","https://en.wikipedia.org/wiki/Frank_Ennis"
"Ireland","Kevin O'Brien","https://en.wikipedia.org/wiki/Kevin_O%27Brien_(rugby_union)"
"Ireland","Jim Glennon","https://en.wikipedia.org/wiki/Jim_Glennon"
"Ireland","Ian Burns","https://en.wikipedia.org/wiki/Ian_Burns_(rugby_union)"
"Ireland","David Irwin","https://en.wikipedia.org/wiki/David_Irwin_(rugby_union)"
"Ireland","Hugo MacNeill","https://en.wikipedia.org/wiki/Hugo_MacNeill_(rugby_union)"
"Ireland","Frank Quinn","https://en.wikipedia.org/wiki/Frank_Quinn_(rugby_union)"
"Ireland","Kenny Hooks","https://en.wikipedia.org/wiki/Kenny_Hooks"
"Ireland","John J. Murphy","https://en.wikipedia.org/wiki/John_Murphy_(rugby_union,_born_1957)"
"Ireland","Paul Dean","https://en.wikipedia.org/wiki/Paul_Dean_(rugby_union)"
"Ireland","Jerry Holland","https://en.wikipedia.org/wiki/Jerry_Holland_(rugby_union)"
"Ireland","John A. Hewitt","https://en.wikipedia.org/wiki/John_Hewitt_(rugby_union,_born_1960)"
"Ireland","Trevor Ringland","https://en.wikipedia.org/wiki/Trevor_Ringland"
"Ireland","Donal Lenihan","https://en.wikipedia.org/wiki/Donal_Lenihan"
"Ireland","Mike Kiernan","https://en.wikipedia.org/wiki/Mike_Kiernan"
"Ireland","Keith Crossan","https://en.wikipedia.org/wiki/Keith_Crossan"
"Ireland","Ronan Kearney","https://en.wikipedia.org/wiki/Ronan_Kearney"
"Ireland","Rory Moroney","https://en.wikipedia.org/wiki/Rory_Moroney"
"Ireland","J. J. McCoy","https://en.wikipedia.org/wiki/J._J._McCoy_(rugby_union)"
"Ireland","Willie Duncan","https://en.wikipedia.org/wiki/Willie_Duncan_(rugby_union)"
"Ireland","Harry Harbison","https://en.wikipedia.org/wiki/Harry_Harbison"
"Ireland","Tony Doyle","https://en.wikipedia.org/wiki/Tony_Doyle_(rugby_union)"
"Ireland","Des Fitzgerald","https://en.wikipedia.org/wiki/Des_Fitzgerald"
"Ireland","Derek McGrath","https://en.wikipedia.org/wiki/Derek_McGrath_(rugby_union)"
"Ireland","Hugh Condon","https://en.wikipedia.org/wiki/Hugh_Condon"
"Ireland","Brendan Mullin","https://en.wikipedia.org/wiki/Brendan_Mullin"
"Ireland","Michael T. Bradley","https://en.wikipedia.org/wiki/Michael_Bradley_(rugby_union,_born_1962)"
"Ireland","Willie Anderson","https://en.wikipedia.org/wiki/Willie_Anderson_(rugby_union,_born_1955)"
"Ireland","Phillip Matthews","https://en.wikipedia.org/wiki/Phillip_Matthews"
"Ireland","Willie Sexton","https://en.wikipedia.org/wiki/Willie_Sexton"
"Ireland","Brian Spillane","https://en.wikipedia.org/wiki/Brian_Spillane"
"Ireland","Nigel Carr","https://en.wikipedia.org/wiki/Nigel_Carr"
"Ireland","Brian McCall","https://en.wikipedia.org/wiki/Brian_McCall_(rugby_union)"
"Ireland","David Morrow","https://en.wikipedia.org/wiki/Davy_Morrow"
"Ireland","Paul Kennedy","https://en.wikipedia.org/wiki/Paul_Kennedy_(rugby_union)"
"Ireland","Ralph Keyes","https://en.wikipedia.org/wiki/Ralph_Keyes"
"Ireland","Terry Kingston","https://en.wikipedia.org/wiki/Terry_Kingston"
"Ireland","John MacDonald","https://en.wikipedia.org/wiki/John_MacDonald_(rugby_union,_born_1960)"
"Ireland","Paul Collins","https://en.wikipedia.org/wiki/Paul_Collins_(rugby_union,_born_1959)"
"Ireland","Job Langbroek","https://en.wikipedia.org/wiki/Job_Langbroek"
"Ireland","Neil Francis","https://en.wikipedia.org/wiki/Neil_Francis_(rugby_union)"
"Ireland","Phil Danaher","https://en.wikipedia.org/wiki/Phil_Danaher_(rugby_union)"
"Ireland","John Fitzgerald","https://en.wikipedia.org/wiki/John_Fitzgerald_(rugby_union)"
"Ireland","Don Whittle","https://en.wikipedia.org/wiki/Don_Whittle"
"Ireland","Tom Clancy","https://en.wikipedia.org/wiki/Tom_Clancy_(rugby_union)"
"Ireland","Denis McBride","https://en.wikipedia.org/wiki/Denis_McBride_(rugby_union)"
"Ireland","Mick Moylett","https://en.wikipedia.org/wiki/Mick_Moylett"
"Ireland","John F. Sexton","https://en.wikipedia.org/wiki/John_Sexton_(rugby_union)"
"Ireland","Vince Cunningham","https://en.wikipedia.org/wiki/Vince_Cunningham"
"Ireland","Fergus Aherne","https://en.wikipedia.org/wiki/Fergus_Aherne"
"Ireland","Steve Smith","https://en.wikipedia.org/wiki/Steve_Smith_(rugby_union,_born_1959)"
"Ireland","Noel Mannion","https://en.wikipedia.org/wiki/Noel_Mannion"
"Ireland","Pat O'Hara","https://en.wikipedia.org/wiki/Pat_O%27Hara_(rugby_union)"
"Ireland","Fergus Dunlea","https://en.wikipedia.org/wiki/Fergus_Dunlea"
"Ireland","Paul Haycock","https://en.wikipedia.org/wiki/Paul_Haycock"
"Ireland","Philip Rainey","https://en.wikipedia.org/wiki/Philip_Rainey"
"Ireland","Nick Popplewell","https://en.wikipedia.org/wiki/Nick_Popplewell"
"Ireland","Brian Smith","https://en.wikipedia.org/wiki/Brian_Smith_(rugby,_born_1966)"
"Ireland","Kenny Murphy","https://en.wikipedia.org/wiki/Kenny_Murphy_(rugby_union)"
"Ireland","Peter Russell","https://en.wikipedia.org/wiki/Peter_Russell_(rugby_union)"
"Ireland","Gary Halpin","https://en.wikipedia.org/wiki/Gary_Halpin"
"Ireland","Alain Rolland","https://en.wikipedia.org/wiki/Alain_Rolland"
"Ireland","Paddy Johns","https://en.wikipedia.org/wiki/Paddy_Johns"
"Ireland","Philip Lawlor","https://en.wikipedia.org/wiki/Philip_Lawlor"
"Ireland","Simon Geoghegan","https://en.wikipedia.org/wiki/Simon_Geoghegan"
"Ireland","Rob Saunders","https://en.wikipedia.org/wiki/Rob_Saunders"
"Ireland","Brian Rigney","https://en.wikipedia.org/wiki/Brian_Rigney"
"Ireland","Mick Galwey","https://en.wikipedia.org/wiki/Mick_Galwey"
"Ireland","Brian Robinson","https://en.wikipedia.org/wiki/Brian_Robinson_(rugby_union)"
"Ireland","Gordon Hamilton","https://en.wikipedia.org/wiki/Gordon_Hamilton_(rugby_union)"
"Ireland","Jim Staples","https://en.wikipedia.org/wiki/Jim_Staples"
"Ireland","David Curtis","https://en.wikipedia.org/wiki/David_Curtis_(rugby_union)"
"Ireland","Jack Clarke","https://en.wikipedia.org/wiki/Jack_Clarke_(rugby_union)"
"Ireland","Richard Wallace","https://en.wikipedia.org/wiki/Richard_Wallace_(rugby_union)"
"Ireland","Nicky Barry","https://en.wikipedia.org/wiki/Nicky_Barry"
"Ireland","Mick Fitzgibbon","https://en.wikipedia.org/wiki/Mick_Fitzgibbon"
"Ireland","Derek McAleese","https://en.wikipedia.org/wiki/Derek_McAleese"
"Ireland","Paul Hogan","https://en.wikipedia.org/wiki/Paul_Hogan_(rugby_union)"
"Ireland","Ronald Carey","https://en.wikipedia.org/wiki/Ronald_Carey_(rugby_union)"
"Ireland","Neville Furlong","https://en.wikipedia.org/wiki/Neville_Furlong"
"Ireland","Paul McCarthy","https://en.wikipedia.org/wiki/Paul_McCarthy_(rugby_union)"
"Ireland","Kelvin Leahy","https://en.wikipedia.org/wiki/Kelvin_Leahy"
"Ireland","Mark McCall","https://en.wikipedia.org/wiki/Mark_McCall"
"Ireland","Paddy Kenny","https://en.wikipedia.org/wiki/Paddy_Kenny_(rugby_union)"
"Ireland","John N. Murphy","https://en.wikipedia.org/wiki/John_Murphy_(rugby_union,_born_1963)"
"Ireland","Colin Wilkinson","https://en.wikipedia.org/wiki/Colin_Wilkinson"
"Ireland","Niall Malone","https://en.wikipedia.org/wiki/Niall_Malone"
"Ireland","Richard Costello","https://en.wikipedia.org/wiki/Richard_Costello_(rugby_union)"
"Ireland","Ciaran Clarke","https://en.wikipedia.org/wiki/Ciaran_Clarke_(rugby_union)"
"Ireland","Peter Clohessy","https://en.wikipedia.org/wiki/Peter_Clohessy"
"Ireland","Brian Glennon","https://en.wikipedia.org/wiki/Brian_Glennon"
"Ireland","Eric Elwood","https://en.wikipedia.org/wiki/Eric_Elwood"
"Ireland","Conor O'Shea","https://en.wikipedia.org/wiki/Conor_O%27Shea"
"Ireland","Ken O'Connell","https://en.wikipedia.org/wiki/Ken_O%27Connell"
"Ireland","Maurice Field","https://en.wikipedia.org/wiki/Maurice_Field"
"Ireland","Jonny Bell","https://en.wikipedia.org/wiki/Jonny_Bell_(rugby_union)"
"Ireland","Niall Woods","https://en.wikipedia.org/wiki/Niall_Woods"
"Ireland","Keith Wood","https://en.wikipedia.org/wiki/Keith_Wood"
"Ireland","David Corkery","https://en.wikipedia.org/wiki/David_Corkery"
"Ireland","Gabriel Fulcher","https://en.wikipedia.org/wiki/Gabriel_Fulcher"
"Ireland","Alan McGowan","https://en.wikipedia.org/wiki/Alan_McGowan_(rugby_union)"
"Ireland","Paul Burke","https://en.wikipedia.org/wiki/Paul_Burke_(rugby_union,_born_1973)"
"Ireland","Niall Hogan","https://en.wikipedia.org/wiki/Niall_Hogan"
"Ireland","Anthony Foley","https://en.wikipedia.org/wiki/Anthony_Foley"
"Ireland","Ben Cronin","https://en.wikipedia.org/wiki/Ben_Cronin"
"Ireland","Davy Tweed","https://en.wikipedia.org/wiki/Davy_Tweed"
"Ireland","Eddie Halvey","https://en.wikipedia.org/wiki/Eddie_Halvey"
"Ireland","Darragh O'Mahony","https://en.wikipedia.org/wiki/Darragh_O%27Mahony"
"Ireland","David O'Mahony","https://en.wikipedia.org/wiki/David_O%27Mahony"
"Ireland","Paul Wallace","https://en.wikipedia.org/wiki/Paul_Wallace_(rugby_union)"
"Ireland","Chris Saverimutto","https://en.wikipedia.org/wiki/Chris_Saverimutto"
"Ireland","Jeremy Davidson","https://en.wikipedia.org/wiki/Jeremy_Davidson_(rugby_union)"
"Ireland","Allen Clarke","https://en.wikipedia.org/wiki/Allen_Clarke_(rugby_union)"
"Ireland","Sean McCahill","https://en.wikipedia.org/wiki/Sean_McCahill"
"Ireland","Henry Hurley","https://en.wikipedia.org/wiki/Henry_Hurley"
"Ireland","Kurt McQuilkin","https://en.wikipedia.org/wiki/Kurt_McQuilkin"
"Ireland","Victor Costello","https://en.wikipedia.org/wiki/Victor_Costello"
"Ireland","David Humphreys","https://en.wikipedia.org/wiki/David_Humphreys_(rugby_union)"
"Ireland","Simon Mason","https://en.wikipedia.org/wiki/Simon_Mason_(rugby_union)"
"Ireland","Rob Henderson","https://en.wikipedia.org/wiki/Rob_Henderson"
"Ireland","James Topping","https://en.wikipedia.org/wiki/James_Topping"
"Ireland","Dominic Crotty","https://en.wikipedia.org/wiki/Dominic_Crotty"
"Ireland","Stephen McIvor","https://en.wikipedia.org/wiki/Stephen_McIvor"
"Ireland","Eric Miller","https://en.wikipedia.org/wiki/Eric_Miller_(rugby_union)"
"Ireland","Denis Hickie","https://en.wikipedia.org/wiki/Denis_Hickie"
"Ireland","Ross Nesdale","https://en.wikipedia.org/wiki/Ross_Nesdale"
"Ireland","Brian O'Meara","https://en.wikipedia.org/wiki/Brian_O%27Meara_(rugby_union)"
"Ireland","Paul Flavin","https://en.wikipedia.org/wiki/Paul_Flavin"
"Ireland","Kevin Nowlan","https://en.wikipedia.org/wiki/Kevin_Nowlan_(rugby_union)"
"Ireland","John McWeeney","https://en.wikipedia.org/wiki/John_McWeeney"
"Ireland","Conor McGuinness","https://en.wikipedia.org/wiki/Conor_McGuinness"
"Ireland","Malcolm O'Kelly","https://en.wikipedia.org/wiki/Malcolm_O%27Kelly"
"Ireland","Kieron Dawson","https://en.wikipedia.org/wiki/Kieron_Dawson"
"Ireland","David Erskine","https://en.wikipedia.org/wiki/David_Erskine_(rugby_union)"
"Ireland","Kevin Maggs","https://en.wikipedia.org/wiki/Kevin_Maggs"
"Ireland","Reggie Corrigan","https://en.wikipedia.org/wiki/Reggie_Corrigan"
"Ireland","Dylan O'Grady","https://en.wikipedia.org/wiki/Dylan_O%27Grady"
"Ireland","Andy Ward","https://en.wikipedia.org/wiki/Andy_Ward_(rugby_union)"
"Ireland","Killian Keane","https://en.wikipedia.org/wiki/Killian_Keane"
"Ireland","Justin Bishop","https://en.wikipedia.org/wiki/Justin_Bishop_(rugby_union)"
