"playerId","playerName","type","teamWdId","teamRsId","teamName","startYear","endYear","matchesPlayed","pointsScored","dataSource"
"Q301081","Jamie Salmon","Senior","Q2481690",365,"Blackheath F.C.",1977,1980,NA,NA,"esWP; itWP"
"Q301081","Jamie Salmon","Regional","Q1476647",270,"Wellington Rugby Football Union Team",1980,1983,64,NA,"itWP; esWP"
"Q301081","Jamie Salmon","International","Q55801",6,"New Zealand national rugby union team",1980,1981,7,8,"itWP; WD; enWP"
"Q301081","Jamie Salmon","Senior","Q1149835",230,"Harlequin F.C.",1984,1990,NA,NA,"WD; itWP; esWP"
"Q301081","Jamie Salmon","International","Q378628",39,"England national rugby union team",1985,1987,12,4,"WD; itWP; enWP"
"Q318920","Jonny Wilkinson","Junior",NA,4033,"Farnham RFC",NA,NA,NA,NA,"jaWP"
"Q318920","Jonny Wilkinson","Senior","Q910657",160,"Newcastle Red Bulls",1997,2009,182,2049,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q318920","Jonny Wilkinson","International","Q378628",39,"England national rugby union team",1998,2011,91,1179,"WD; jaWP; frWP; itWP; enWP"
"Q318920","Jonny Wilkinson","International","Q733600",118,"British & Irish Lions",2001,2005,6,67,"WD; frWP; itWP"
"Q318920","Jonny Wilkinson","International","Q733600",118,"British & Irish Lions",2001,2001,3,34,"jaWP; enWP"
"Q318920","Jonny Wilkinson","International","Q733600",118,"British & Irish Lions",2005,2005,3,34,"jaWP; enWP"
"Q318920","Jonny Wilkinson","Senior","Q1857064",315,"RC Toulonnais",2009,2014,141,1884,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q323192","Saïmoni Vaka","Senior","Q1422627",263,"SU Agen Lot-et-Garonne",2007,2013,102,185,"WD; frWP; enWP"
"Q323192","Saïmoni Vaka","Senior","Q630112",88,"Aviron Bayonnais",2013,2015,11,5,"WD; frWP; enWP"
"Q323192","Saïmoni Vaka","Senior","Q855496",152,"Biarritz Olympique",2016,2017,20,15,"frWP; enWP"
"Q327770","John Roe","International","Q4823557",931,"Australia A national rugby union team",NA,NA,NA,NA,"WD"
"Q327770","John Roe","Senior","Q1368281",253,"Queensland Reds",1999,2008,189,165,"itWP; enWP"
"Q327770","John Roe","Junior","Q3567554",741,"Wests Rugby",1999,2008,NA,NA,"enWP"
"Q327770","John Roe","International","Q622443",86,"Australia national rugby union team",2003,2005,19,10,"WD; itWP; enWP"
"Q329393","David Auradou","Senior","Q1628212",295,"Cahors Rugby",1993,1995,NA,NA,"WD; frWP; itWP; enWP"
"Q329393","David Auradou","Senior","Q2756860",393,"Sporting Club Graulhetois",1995,1996,NA,NA,"WD; frWP; itWP; enWP"
"Q329393","David Auradou","Senior","Q1361000",252,"Stade Français Rugby",1996,2007,NA,NA,"WD; frWP; itWP; enWP"
"Q329393","David Auradou","International","Q518116",58,"France national rugby union team",1999,2004,41,0,"WD; frWP; itWP; enWP"
"Q329393","David Auradou","Senior","Q118498",10,"Racing 92",2007,2008,16,0,"WD; frWP; itWP; enWP"
"Q329393","David Auradou","Senior","Q1361000",252,"Stade Français Rugby",2008,2009,9,0,"WD; frWP; itWP; enWP"
"Q338006","Jean-Baptiste Élissalde","Senior","Q756594",126,"Stade Rochelais",1997,2002,103,177,"WD; jaWP; frWP; esWP; enWP"
"Q338006","Jean-Baptiste Élissalde","International","Q62006391",2743,"France national under-21 rugby union team",1997,1997,NA,NA,"enWP"
"Q338006","Jean-Baptiste Élissalde","International","Q2004853",326,"Barbarian Rugby Club",1998,2010,3,0,"enWP"
"Q338006","Jean-Baptiste Élissalde","International","Q518116",58,"France national rugby union team",2000,2008,35,214,"jaWP; WD; frWP; enWP"
"Q338006","Jean-Baptiste Élissalde","Senior","Q431412",44,"Stade Toulousain",2002,2011,190,1776,"esWP; WD; jaWP; frWP; enWP"
"Q338006","Jean-Baptiste Élissalde","International","Q5478264",1247,"France A national rugby union team",2002,2003,3,0,"enWP"
"Q338006","Jean-Baptiste Élissalde","International","Q2004853",326,"Barbarian Rugby Club",2010,2010,2,9,"enWP"
"Q348855","Pat Sanderson","Junior","Q7241893",1679,"Preston Grasshoppers R.F.C.",NA,NA,NA,NA,"frWP"
"Q348855","Pat Sanderson","Senior","Q928517",164,"Sale Sharks",1997,1999,37,35,"WD; itWP; enWP"
"Q348855","Pat Sanderson","International","Q378628",39,"England national rugby union team",1998,2007,16,5,"WD; frWP; itWP; enWP"
"Q348855","Pat Sanderson","Senior","Q1149835",230,"Harlequin F.C.",1999,2004,65,50,"itWP; WD; frWP; enWP"
"Q348855","Pat Sanderson","Senior","Q2094512",332,"Worcester Warriors",2004,2011,151,145,"WD; frWP; itWP; enWP"
"Q350686","Adam Rhys Jones","Senior","Q1521270",276,"Neath RFC",1998,2003,40,10,"itWP; enWP; WD; frWP; esWP"
"Q350686","Adam Rhys Jones","Senior","Q1518257",273,"Ospreys",2003,2014,195,20,"WD; frWP; itWP; esWP; enWP"
"Q350686","Adam Rhys Jones","International","Q822877",143,"Wales national rugby union team",2003,2014,95,10,"WD; frWP; itWP; enWP"
"Q350686","Adam Rhys Jones","International","Q733600",118,"British & Irish Lions",2009,2009,2,0,"WD; frWP; itWP; enWP"
"Q350686","Adam Rhys Jones","International","Q733600",118,"British & Irish Lions",2013,2013,2,0,"WD; frWP; itWP; enWP"
"Q350686","Adam Rhys Jones","Senior","Q169941",14,"Cardiff Rugby",2014,2015,24,0,"WD; frWP; itWP; esWP; enWP"
"Q350686","Adam Rhys Jones","Senior","Q1149835",230,"Harlequin F.C.",2015,2018,30,5,"frWP; itWP; esWP; enWP"
"Q350686","Adam Rhys Jones","International","Q807749",136,"Barbarian FC",2015,2015,2,0,"enWP"
"Q351157","Adam Whitelock","Junior",NA,7198,"Palmerston North High School Old Boys' RFC",NA,NA,NA,NA,"frWP"
"Q351157","Adam Whitelock","Senior","Q104855938",2903,"Canterbury Rugby Union Team",2008,2014,56,80,"frWP; frWP; enWP"
"Q351157","Adam Whitelock","Senior","Q959847",188,"Crusaders",2009,2014,55,35,"frWP; enWP"
"Q351157","Adam Whitelock","Senior","Q630112",88,"Aviron Bayonnais",2014,2017,16,5,"WD; frWP; enWP"
"Q356460","Dick Spring","Senior","Q1193020",238,"London Irish RFC",NA,NA,NA,NA,"WD"
"Q356460","Dick Spring","Senior","Q1140373",225,"Munster Rugby",NA,NA,NA,NA,"WD"
"Q356460","Dick Spring","International","Q599903",77,"Ireland national rugby union team",1979,1979,3,0,"WD; frWP"
"Q360694","Charlie Hodgson","Senior","Q928517",164,"Sale Sharks",2000,2011,228,2558,"WD; frWP; itWP; esWP; enWP"
"Q360694","Charlie Hodgson","International","Q378628",39,"England national rugby union team",2001,2012,38,269,"WD; frWP; itWP; esWP; enWP"
"Q360694","Charlie Hodgson","International","Q733600",118,"British & Irish Lions",2005,2005,4,53,"WD; frWP; enWP"
"Q360694","Charlie Hodgson","Senior","Q9641",2,"Saracens F.C.",2011,2016,132,870,"WD; frWP; itWP; esWP; enWP"
"Q361549","David Bortolussi","International","Q62006391",2743,"France national under-21 rugby union team",NA,NA,NA,NA,"frWP"
"Q361549","David Bortolussi","Senior","Q91253260",2850,"Jeunesse sportive riscloise",1999,2000,NA,NA,"enWP"
"Q361549","David Bortolussi","Senior","Q779116",129,"FC Auch Gers",2000,2002,16,91,"WD; itWP; frWP; enWP"
"Q361549","David Bortolussi","Senior","Q1022908",196,"CA Bordeaux-Bègles Gironde",2002,2003,15,42,"itWP; WD; frWP; enWP"
"Q361549","David Bortolussi","Senior","Q596985",76,"Montpellier Hérault Rugby",2003,2008,68,517,"WD; frWP; itWP; enWP"
"Q361549","David Bortolussi","International","Q113135",9,"Italy national rugby union team",2006,2008,16,153,"WD; frWP; itWP; enWP"
"Q361549","David Bortolussi","Senior","Q1319827",249,"US Dax",2008,2010,27,35,"WD; frWP; itWP; enWP"
"Q361549","David Bortolussi","Senior","Q91253260",2850,"Jeunesse sportive riscloise",2010,NA,NA,NA,"enWP; frWP; enWP"
"Q365677","Adolphe Bousquet","Senior","Q1781643",309,"AS Béziers Hérault",NA,NA,NA,NA,"frWP"
"Q365677","Adolphe Bousquet","Senior","Q118498",10,"Racing 92",NA,NA,NA,NA,"frWP"
"Q365677","Adolphe Bousquet","Senior","Q109665838",3045,"Stade Piscénois Rugby",NA,NA,NA,NA,"frWP"
"Q365677","Adolphe Bousquet","International","Q518116",58,"France national rugby union team",1921,1924,3,0,"WD; frWP"
"Q369607","Salvatore Perugini","Senior","Q2278510",341,"L'Aquila Rugby Club",1997,2002,76,30,"WD; enWP; frWP; itWP"
"Q369607","Salvatore Perugini","International","Q113135",9,"Italy national rugby union team",2000,2012,83,0,"WD; frWP; itWP; enWP"
"Q369607","Salvatore Perugini","Senior","Q388269",40,"Rugby Calvisano",2002,2006,52,10,"itWP; WD; frWP; enWP"
"Q369607","Salvatore Perugini","Senior","Q431412",44,"Stade Toulousain",2006,2009,61,15,"WD; frWP; itWP; enWP"
"Q369607","Salvatore Perugini","Senior","Q630112",88,"Aviron Bayonnais",2009,2010,20,0,"WD; frWP; itWP; enWP"
"Q369607","Salvatore Perugini","Senior","Q145281",11,"Aironi",2010,2012,35,0,"WD; frWP; itWP; enWP"
"Q369607","Salvatore Perugini","Senior","Q950674",180,"Zebre",2012,2015,30,0,"WD; frWP; enWP; itWP"
"Q369607","Salvatore Perugini","Senior","Q2278510",341,"L'Aquila Rugby Club",2015,2015,2,0,"frWP; itWP; enWP"
"Q369619","Gavin Johnson","Senior","Q1210146",241,"Lions",1987,1997,69,821,"esWP; frWP; itWP; enWP; enWP"
"Q369619","Gavin Johnson","International","Q498478",52,"South Africa national rugby union team",1993,1995,7,86,"WD; frWP; itWP; enWP"
"Q369619","Gavin Johnson","Senior","Q9641",2,"Saracens F.C.",1997,1999,37,363,"frWP; itWP; esWP; enWP"
"Q370059","George Smith","Senior","Q3286022",552,"Manly RUFC",NA,NA,NA,NA,"WD"
"Q370059","George Smith","Senior","Q605245",80,"ACT Brumbies",1999,2013,142,90,"WD; jaWP; itWP; frWP; esWP; enWP"
"Q370059","George Smith","International","Q622443",86,"Australia national rugby union team",2000,2013,111,45,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q370059","George Smith","International","Q807749",136,"Barbarian FC",2009,2015,6,10,"enWP"
"Q370059","George Smith","Senior","Q1857064",315,"RC Toulonnais",2010,2011,30,5,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q370059","George Smith","Senior","Q3503997",685,"Tokyo Suntory Sungoliath",2011,2012,67,87,"esWP; enWP; WD; jaWP; frWP; itWP"
"Q370059","George Smith","Senior","Q3503997",685,"Tokyo Suntory Sungoliath",2012,2013,15,10,"WD; frWP"
"Q370059","George Smith","Senior","Q1361000",252,"Stade Français Rugby",2012,2012,8,5,"WD; jaWP; frWP; itWP; enWP"
"Q370059","George Smith","Senior","Q3503997",685,"Tokyo Suntory Sungoliath",2013,2014,16,15,"WD; frWP"
"Q370059","George Smith","Senior","Q605245",80,"ACT Brumbies",2013,2013,13,7,"WD; jaWP; frWP; itWP; esWP"
"Q370059","George Smith","Senior","Q4075",1,"Lyon OU",2014,2015,25,25,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q370059","George Smith","Senior","Q1150127",231,"Wasps RFC",2015,2016,26,5,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q370059","George Smith","Senior","Q3503997",685,"Tokyo Suntory Sungoliath",2016,2017,21,25,"esWP; jaWP; itWP; frWP"
"Q370059","George Smith","Senior","Q1368281",253,"Queensland Reds",2017,2018,22,10,"esWP; enWP"
"Q370059","George Smith","Senior","Q917973",162,"Bristol Bears",2018,2019,23,0,"jaWP; itWP; frWP; esWP; enWP"
"Q371503","André Béhotéguy","Senior","Q630112",88,"Aviron Bayonnais",NA,NA,NA,NA,"WD"
"Q371503","André Béhotéguy","Senior","Q1124430",212,"US Cognac",NA,NA,NA,NA,"WD"
"Q371503","André Béhotéguy","International","Q518116",58,"France national rugby union team",1923,1929,19,28,"WD; frWP"
"Q372362","Mike Teague","Junior",NA,4335,"Stroud RFC",NA,NA,NA,NA,"enWP"
"Q372362","Mike Teague","Senior","Q745758",122,"Gloucester Rugby",1978,1980,NA,NA,"enWP; WD; itWP"
"Q372362","Mike Teague","Senior","Q842510",151,"Cardiff RFC",1980,1981,1,0,"itWP"
"Q372362","Mike Teague","Senior","Q745758",122,"Gloucester Rugby",1981,1985,NA,NA,"enWP; WD; itWP"
"Q372362","Mike Teague","International","Q378628",39,"England national rugby union team",1985,1993,27,12,"WD; itWP; enWP"
"Q372362","Mike Teague","Senior","Q842510",151,"Cardiff RFC",1985,1986,6,0,"itWP"
"Q372362","Mike Teague","Senior","Q745758",122,"Gloucester Rugby",1986,1992,NA,NA,"enWP; WD; itWP"
"Q372362","Mike Teague","International","Q733600",118,"British & Irish Lions",1989,1989,2,0,"itWP; WD; enWP"
"Q372362","Mike Teague","Senior","Q289030",26,"Birmingham Moseley Rugby Club",1992,1994,NA,NA,"WD; itWP"
"Q372362","Mike Teague","International","Q733600",118,"British & Irish Lions",1993,1993,2,0,"itWP; WD; enWP"
"Q372362","Mike Teague","Senior","Q745758",122,"Gloucester Rugby",1994,1995,NA,NA,"enWP; WD; itWP"
"Q372453","Marcelo Loffreda","Senior","Q1786586",312,"San Isidro Club",1977,1999,NA,NA,"esWP; itWP; WD; frWP; enWP"
"Q372453","Marcelo Loffreda","International","Q646070",101,"Argentina national rugby union team",1978,1994,50,57,"esWP; itWP; WD; frWP; enWP"
"Q372453","Marcelo Loffreda","International","Q3976615",856,"Sudamérica XV",1980,1982,4,5,"itWP"
"Q373384","Noel Purcell","Senior","Q807749",136,"Barbarian FC",NA,NA,NA,NA,"WD"
"Q373384","Noel Purcell","Senior","Q3217619",544,"Lansdowne Football Club",NA,NA,NA,NA,"enWP"
"Q373384","Noel Purcell","Senior","Q1473374",267,"Leinster Rugby",NA,NA,8,0,"enWP"
"Q373384","Noel Purcell","Senior","Q3040530",491,"Dublin University Football Club",1912,1914,NA,NA,"enWP"
"Q373384","Noel Purcell","International","Q599903",77,"Ireland national rugby union team",1921,1921,4,0,"WD; enWP"
"Q375081","Pablo Canavosio","Senior","Q5136274",1112,"Club La Tablada",NA,NA,NA,NA,"frWP"
"Q375081","Pablo Canavosio","Senior","Q979797",194,"Rugby Rovigo",2002,2003,15,20,"WD; frWP; itWP; enWP"
"Q375081","Pablo Canavosio","Senior","Q388269",40,"Rugby Calvisano",2003,2006,31,15,"WD; frWP; itWP; enWP"
"Q375081","Pablo Canavosio","International","Q113135",9,"Italy national rugby union team",2004,2011,38,30,"WD; frWP"
"Q375081","Pablo Canavosio","International","Q113135",9,"Italy national rugby union team",2005,2011,38,30,"itWP; enWP"
"Q375081","Pablo Canavosio","Senior","Q964957",189,"Castres Olympique",2006,2008,23,15,"WD; frWP; itWP; enWP"
"Q375081","Pablo Canavosio","Senior","Q2035617",329,"Rugby Viadana",2008,2010,31,20,"WD; frWP; itWP; enWP"
"Q375081","Pablo Canavosio","Senior","Q145281",11,"Aironi",2010,2011,18,0,"frWP; itWP; enWP"
"Q375081","Pablo Canavosio","Senior","Q388269",40,"Rugby Calvisano",2011,2016,99,135,"WD; frWP; itWP; enWP"
"Q375493","Jim Williams","Senior","Q3567554",741,"Wests Rugby",NA,NA,NA,NA,"enWP"
"Q375493","Jim Williams","Senior",NA,3894,"Young RUFC",NA,NA,NA,NA,"enWP"
"Q375493","Jim Williams","Senior","Q1368281",253,"Queensland Reds",1992,1992,NA,NA,"WD; frWP"
"Q375493","Jim Williams","Senior","Q3567426",738,"West Hartlepool RFC",1994,1995,NA,NA,"itWP; enWP"
"Q375493","Jim Williams","Senior","Q534417",61,"New South Wales Waratahs",1996,1996,1,0,"WD; frWP; itWP; enWP"
"Q375493","Jim Williams","Senior","Q3566416",731,"Warringah RC",1997,1997,NA,NA,"itWP; enWP"
"Q375493","Jim Williams","Senior","Q605245",80,"ACT Brumbies",1998,2001,NA,NA,"WD; frWP; itWP; enWP"
"Q375493","Jim Williams","International","Q622443",86,"Australia national rugby union team",1999,2000,14,10,"WD; frWP; itWP; enWP"
"Q375493","Jim Williams","Senior","Q1140373",225,"Munster Rugby",2001,2005,74,74,"WD; frWP; itWP; enWP"
"Q375493","Jim Williams","Senior","Q3567505",740,"Western Sydney Rams",2015,2015,NA,NA,"enWP"
"Q375894","Andrea De Marchi","Senior","Q1782908",310,"Stade Montois",2007,2008,6,0,"frWP; itWP; enWP"
"Q375894","Andrea De Marchi","Senior","Q979797",194,"Rugby Rovigo",2008,2010,49,10,"itWP; enWP; frWP"
"Q375894","Andrea De Marchi","International","Q6093842",1376,"Italy national under-20 rugby union team",2008,2008,5,0,"enWP"
"Q375894","Andrea De Marchi","International","Q3650906",806,"Italy A national rugby union team",2009,2013,9,0,"enWP"
"Q375894","Andrea De Marchi","Senior","Q145281",11,"Aironi",2010,2012,14,5,"frWP; itWP; enWP"
"Q375894","Andrea De Marchi","Senior","Q950674",180,"Zebre",2012,2018,109,10,"frWP; itWP; enWP"
"Q375894","Andrea De Marchi","International","Q113135",9,"Italy national rugby union team",2014,2014,2,0,"frWP; itWP; enWP"
"Q375894","Andrea De Marchi","Senior","Q36181789",2659,"Rugby Club I Medicei",2018,2020,31,0,"frWP; itWP; enWP"
"Q377476","Peter Winterbottom","Senior","Q1360196",251,"Leeds Tykes",1979,1988,NA,NA,"itWP; WD; frWP; esWP"
"Q377476","Peter Winterbottom","International","Q378628",39,"England national rugby union team",1982,1993,58,13,"WD; frWP; itWP; enWP"
"Q377476","Peter Winterbottom","Senior","Q807749",136,"Barbarian FC",1982,1990,8,0,"enWP"
"Q377476","Peter Winterbottom","Senior","Q104856096",2908,"Hawke's Bay Rugby Union Team",1982,1982,NA,NA,"frWP"
"Q377476","Peter Winterbottom","International","Q733600",118,"British & Irish Lions",1983,1983,4,0,"itWP; WD; frWP; enWP"
"Q377476","Peter Winterbottom","Senior","Q1149835",230,"Harlequin F.C.",1988,1993,NA,NA,"itWP; frWP; esWP; enWP"
"Q377476","Peter Winterbottom","International","Q733600",118,"British & Irish Lions",1993,1993,4,0,"WD; frWP; enWP"
"Q380388","Frik du Preez","Senior","Q885646",156,"Bulls",1955,1971,109,0,"esWP; WD; frWP; enWP"
"Q380388","Frik du Preez","International","Q498478",52,"South Africa national rugby union team",1961,1971,38,11,"WD; frWP; esWP; enWP"
"Q382731","John Warlow","International","Q822877",143,"Wales national rugby union team",1962,1962,1,0,"WD; frWP"
"Q382731","John Warlow","Senior","Q1517603",272,"Llanelli RFC",2005,2005,NA,NA,"WD; frWP"
"Q383727","Giovanbattista Venditti","Junior","Q4001395",857,"Avezzano Rugby",2000,2006,NA,NA,"frWP; itWP"
"Q383727","Giovanbattista Venditti","Junior","Q474910",49,"Unione Rugby Capitolina",2006,2008,NA,NA,"frWP; itWP"
"Q383727","Giovanbattista Venditti","Junior",NA,6975,"Academia FIR",2008,2009,NA,NA,"frWP; itWP"
"Q383727","Giovanbattista Venditti","Senior","Q1132148",218,"GranDucato Parma",2009,2010,9,10,"WD; frWP; itWP; esWP; enWP"
"Q383727","Giovanbattista Venditti","International","Q6093842",1376,"Italy national under-20 rugby union team",2009,2010,13,25,"enWP"
"Q383727","Giovanbattista Venditti","Senior","Q145281",11,"Aironi",2010,2012,23,5,"WD; frWP; itWP; esWP; enWP"
"Q383727","Giovanbattista Venditti","International","Q3650906",806,"Italy A national rugby union team",2011,2011,1,5,"enWP"
"Q383727","Giovanbattista Venditti","International","Q113135",9,"Italy national rugby union team",2012,2017,44,40,"WD; frWP; itWP; enWP"
"Q383727","Giovanbattista Venditti","Senior","Q950674",180,"Zebre",2012,2015,42,40,"WD; frWP; itWP; esWP; enWP"
"Q383727","Giovanbattista Venditti","Senior","Q910657",160,"Newcastle Red Bulls",2015,2016,9,0,"WD; frWP; itWP; esWP; enWP"
"Q383727","Giovanbattista Venditti","Senior","Q950674",180,"Zebre",2016,2019,37,35,"frWP; itWP; enWP"
"Q383727","Giovanbattista Venditti","Senior","Q4001395",857,"Avezzano Rugby",2020,2022,NA,NA,"enWP; WD; itWP"
"Q385574","Jim Webb","International","Q822877",143,"Wales national rugby union team",1907,1912,20,6,"WD; frWP"
"Q385574","Jim Webb","International","Q733600",118,"British & Irish Lions",1910,1910,3,0,"WD; frWP"
"Q385574","Jim Webb","Senior","Q4667198",897,"Abertillery RFC",2004,2015,NA,NA,"WD; frWP"
"Q385611","Brodie Henderson","Senior","Q16824372",2199,"Abbotsford RFC",NA,NA,NA,NA,"enWP"
"Q385611","Brodie Henderson","Senior","Q4874226",957,"Bay of Plenty Steamers",NA,NA,NA,NA,"enWP"
"Q385611","Brodie Henderson","Senior","Q16839341",2203,"Bayside Sharks",NA,NA,NA,NA,"enWP"
"Q385611","Brodie Henderson","International","Q774221",128,"Canada national rugby union team",2005,2005,3,10,"WD; frWP; enWP"
"Q385611","Brodie Henderson","Senior","Q2904530",434,"Birmingham & Solihull R.F.C.",2006,2007,NA,NA,"WD; frWP"
"Q389714","Imanol Harinordoquy","Junior","Q106963648",2927,"Union sportive Garazi",1995,1999,NA,NA,"frWP; itWP"
"Q389714","Imanol Harinordoquy","Junior","Q3550500",711,"Union sportive Nafarroa",1995,1999,NA,NA,"enWP"
"Q389714","Imanol Harinordoquy","Senior","Q15055309",2145,"Section Paloise",1999,2004,47,25,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q389714","Imanol Harinordoquy","International","Q518116",58,"France national rugby union team",2002,2012,82,65,"WD; jaWP; frWP; itWP; enWP"
"Q389714","Imanol Harinordoquy","Senior","Q855496",152,"Biarritz Olympique",2004,2014,212,123,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q389714","Imanol Harinordoquy","Senior","Q431412",44,"Stade Toulousain",2014,2016,48,10,"WD; jaWP; frWP; itWP; esWP; enWP"
"Q406132","Romain Cabannes","Senior","Q1782908",310,"Stade Montois",2002,2003,8,5,"WD; frWP; enWP"
"Q406132","Romain Cabannes","Senior","Q15055309",2145,"Section Paloise",2003,2006,30,10,"WD; frWP; enWP"
"Q406132","Romain Cabannes","Senior","Q855496",152,"Biarritz Olympique",2006,2009,59,40,"WD; frWP; enWP"
"Q406132","Romain Cabannes","Senior","Q964957",189,"Castres Olympique",2009,2016,158,65,"WD; frWP; enWP"
"Q406132","Romain Cabannes","Senior","Q1022912",197,"CA Brive",2016,2017,9,0,"frWP"
"Q406132","Romain Cabannes","Senior","Q1782908",310,"Stade Montois",2017,2018,20,5,"frWP"
"Q406385","Rémi Tales","Senior","Q1782908",310,"Stade Montois",2002,2006,28,23,"WD; frWP; enWP"
"Q406385","Rémi Tales","Senior","Q756594",126,"Stade Rochelais",2006,2011,131,124,"WD; frWP; enWP"
"Q406385","Rémi Tales","Senior","Q964957",189,"Castres Olympique",2011,2015,93,52,"WD; frWP; enWP"
