player,playerLabel,firstnameLabels,lastnameLabels,sexLabel,dobMax,dobFormat,pobLabels,dodMax,dodFormat,podLabels,citizenshipLabels,sportCountryLabels,positionLabels,careerStartYears,careerEndYears,masses,heights,ESPNscrumIDs,AllRugbyIDs,GoogleKnowlIDs,ItsRugbyIDs,RugbyDatabaseIDs
http://www.wikidata.org/entity/Q106674695,Ntuthuko Mchunu,,,male,1999-04-05T00:00:00Z,1999-4-5,Durban,,,,South Africa,,prop,,,,,,ntuthuko-mchunu,/g/11pxkpm735,49710,
http://www.wikidata.org/entity/Q106703589,Romain Trouilloud,Romain,,male,2000-06-06T00:00:00Z,2000-6-6,,,,,France,,"fly-half, centre",,,,,,romain-trouilloud,,48239,
http://www.wikidata.org/entity/Q106832439,Zauri Tevdorashvili,,,male,1999-01-21T00:00:00Z,1999-1-21,,,,,Georgia,,prop,,,,,,zauri-tevdorashvili,,44587,
http://www.wikidata.org/entity/Q106920074,Philip O'Reilly,"Philip, Donald",O'Reilly,male,1980-07-24T00:00:00Z,1980-7-24,,,,,"Japan, New Zealand",Japan,flanker,,2010,104,190,14813,,,5918,
http://www.wikidata.org/entity/Q106956501,Guillaume Lagahe,Guillaume,Lagahe,male,2000-07-03T00:00:00Z,2000-7-3,,,,,France,,hooker,,,,,,guillaume-lagahe,,48492,18671
http://www.wikidata.org/entity/Q106977258,Liam Allen,Liam,Allen,male,2000-03-17T00:00:00Z,2000-3-17,,,,,New Zealand,,"number 8, flanker",,,,,,liam-allen,/g/11nmsf4sr6,47996,1612
http://www.wikidata.org/entity/Q107126490,Tyler Duguid,Tyler,Duguid,male,2000-10-17T00:00:00Z,2000-10-17,Edmonton,,,,Canada,,lock,,,,,,tyler-duguid,/g/11q28bh33j,43792,18420
http://www.wikidata.org/entity/Q107212477,Megan Davies,Megan,Davies,female,2002-01-19T00:00:00Z,2002-1-19,Cardiff,,,,United Kingdom,Wales,scrum-half,,,69.09,5.2,,,,,
http://www.wikidata.org/entity/Q107226168,Harri O'Connor,Harri,O'Connor,male,2000-10-25T00:00:00Z,2000-10-25,Northallerton,,,,United Kingdom,Wales,prop,,,,,,harri-o-connor,,46985,15512
http://www.wikidata.org/entity/Q107246305,Luka Nioradze,Luka,,male,1999-04-06T00:00:00Z,1999-4-6,Tbilisi,,,,Georgia,,hooker,,,,,,luka-nioradze,/g/11rgbznpzm,45307,
http://www.wikidata.org/entity/Q107254866,Eneriko Buliruarua,,,male,1997-01-23T00:00:00Z,1997-1-23,,,,,Fiji,,"winger, centre, fullback",,,,,308583,rico-buliruarua,/g/11nnr_hg8f,42627,2431
http://www.wikidata.org/entity/Q107267220,FC du Plessis,"Frederik, Carel",du Plessis,male,2001-02-07T00:00:00Z,2001-2-7,Bloemfontein,,,,South Africa,,"fly-half, centre",,,,,,,/g/11q2vj_f56,47150,
http://www.wikidata.org/entity/Q107300570,Quentin Walcker,Quentin,Walcker,male,1996-02-21T00:00:00Z,1996-2-21,,,,,France,,prop,,,,,308581,quentin-walcker,/g/11q2xkqm2l,36955,10613
http://www.wikidata.org/entity/Q107325970,Killian Tixeront,Killian,Tixeront,male,2002-01-01T00:00:00Z,2002-1-1,Clermont-Ferrand,,,,France,,"number 8, flanker",,,,,,killian-tixeront,,46792,16967
http://www.wikidata.org/entity/Q107387961,Orlando Bailey,Orlando,Bailey,male,2001-09-29T00:00:00Z,2001-9-29,Dorchester,,,,United Kingdom,England,"fly-half, fullback",,,,,306394,orlando-bailey,/g/11q7f368hk,40666,
http://www.wikidata.org/entity/Q107392314,Adrien Warion,Adrien,,male,2001-01-01T00:00:00Z,2001-1-1,Thionville,,,,France,,lock,,,,,,adrien-warion,,44724,18499
http://www.wikidata.org/entity/Q107468139,John Millar,John,,male,1873-03-09T00:00:00Z,1873-3-9,Paisley,1921-11-09T00:00:00Z,1921-11-9,Paisley,United Kingdom of Great Britain and Ireland,,,,,,,1039,,,,
http://www.wikidata.org/entity/Q107484649,Hugo Zabalza,Hugo,Zabalza,male,2000-04-12T00:00:00Z,2000-4-12,Dax,,,,France,,scrum-half,,,,,304618,hugo-zabalza,,46740,17405
http://www.wikidata.org/entity/Q107555867,Sam Slade,Samuel,Slade,male,1997-08-28T00:00:00Z,1997-8-28,Auckland,,,,New Zealand,Samoa,"lock, number 8, flanker",,,,,,sam-slade,/g/11q7z_r8pq,40787,1266
http://www.wikidata.org/entity/Q107605370,Sacha Feinberg-Mngomezulu,Sacha,Feinberg,male,2002-02-22T00:00:00Z,2002-2-22,Cape Town,,,,South Africa,,"fly-half, centre",,,90,185,,sacha-mngomezulu,/g/11q8tydyxw,50295,
http://www.wikidata.org/entity/Q1077147,Chris Czekaj,Chris,Czekaj,male,1985-12-14T00:00:00Z,1985-12-14,Cardiff,,,,United Kingdom,Wales,winger,,,,,14878,chris-czekaj,,1714,13942
http://www.wikidata.org/entity/Q107735977,Chihito Matsui,,,male,1994-11-11T00:00:00Z,1994-11-11,Osaka,,,,Japan,,winger,,,,,262081,,/g/11bwf845wg,41218,
http://www.wikidata.org/entity/Q107735979,Colin Raijin Bourke,Colin,Bourke,male,1984-10-15T00:00:00Z,1984-10-15,Napier,,,,New Zealand,,number 8,,,,,,,/g/11hbpdqt8b,1917,
http://www.wikidata.org/entity/Q1077368,Chris Jack,Chris,Jack,male,1978-09-05T00:00:00Z,1978-9-5,Christchurch,,,,New Zealand,,lock,1999,,112,202,13699,,,1725,606
http://www.wikidata.org/entity/Q1077440,Chris Laidlaw,Chris,Laidlaw,male,1943-11-16T00:00:00Z,1943-11-16,Dunedin,,,,New Zealand,,scrum-half,1962,,,,6882,,,,
http://www.wikidata.org/entity/Q1077593,Andrea Marcato,Andrea,Marcato,male,1983-04-17T00:00:00Z,1983-4-17,Padua,,,,Italy,,fly-half,,2017,88,183,15290,,,3497,
http://www.wikidata.org/entity/Q1077641,Chris Paterson,Chris,Paterson,male,1978-03-30T00:00:00Z,1978-3-30,Edinburgh,,,,United Kingdom,,fullback,1998,2012,78,183,13266,,,554,
http://www.wikidata.org/entity/Q107807293,Jean-Claude Lucq,Jean-Claude,Lucq,male,1945-12-20T00:00:00Z,1945-12-20,Heugas,2021-07-28T00:00:00Z,2021-7-28,Saint-Pandelon,France,,prop,,,,,,,,,
http://www.wikidata.org/entity/Q107986390,Bernard Trémont,Bernard,Trémont,male,1954-05-31T00:00:00Z,1954-5-31,Saint-Sever,,,,France,,winger,,,,,,,,,
http://www.wikidata.org/entity/Q108038783,François-Joseph Bordewie,,,,1993-01-01T00:00:00Z,1993-1-1,,,,,France,,,,,,,,francois-joseph-bordewie,,33713,
http://www.wikidata.org/entity/Q108055427,Jacopo Abram,Jacopo,Abram,male,1996-07-11T00:00:00Z,1996-7-11,,,,,Italy,,flanker,2014,,95,187,,,,39134,
http://www.wikidata.org/entity/Q108062107,Henco van Wyk,,van Wyk,male,2001-01-01T00:00:00Z,2001-1-1,Rustenburg,,,,South Africa,,centre,,,,,,henco-van-wyk,/g/11n_yr43f6,50458,18384
http://www.wikidata.org/entity/Q108096016,Carlos Muzzio,Carlos,Muzzio,male,1984-08-21T00:00:00Z,1984-8-21,Corrientes,,,,Argentina,,prop,,,,,290929,carlos-muzzio,/g/11rwmkss4j,20790,11753
http://www.wikidata.org/entity/Q1081019,Daisuke Ohata,Daisuke,Ōhata,male,1975-11-11T00:00:00Z,1975-11-11,Osaka,,,,Japan,,"winger, centre",1996,2011,85,175,12383,,,1780,
http://www.wikidata.org/entity/Q108109439,Brody MacAskill,Brody,MacAskill,male,1999-10-27T00:00:00Z,1999-10-27,,,,,Australia,,number 8,,,111,190,,,/g/11nx10q8bq,26009,
http://www.wikidata.org/entity/Q108241965,Jimmy Roots,Jimmy,Roots,male,2000-01-31T00:00:00Z,2000-1-31,Auckland,,,,New Zealand,,prop,,,,,,jimmy-roots,/g/11nmfh_k6t,45744,1558
http://www.wikidata.org/entity/Q108477089,Dean Gordon,Dean,Gordon,male,1993-01-21T00:00:00Z,1993-1-21,,,,,South Africa,,centre,,,,,304510,,,34251,
http://www.wikidata.org/entity/Q108556377,Yoan Gaune,Yoan,Gaune,male,1993-03-25T00:00:00Z,1993-3-25,,,,,France,,,,,,,,yoan-gaune,,41410,
http://www.wikidata.org/entity/Q108556408,Diaby Doucouré,,Doucouré,male,,,,,,,France,,third line,,,,,,diaby-doucoure,,50661,
http://www.wikidata.org/entity/Q108556457,Louis Mary,Louis,Mary,male,2000-01-01T00:00:00Z,2000-1-1,,,,,France,,prop,,,,,,louis-mary,,50826,
http://www.wikidata.org/entity/Q108639717,Q108639717,Stanislav,,male,1971-07-04T00:00:00Z,1971-7-4,,,,,Russia,"Russia, Uzbekistan",,,,,,143372,,,,
http://www.wikidata.org/entity/Q108691697,Lorenzo Cannone,Lorenzo,Cannone,male,2001-01-28T00:00:00Z,2001-1-28,Florence,,,,Italy,,flanker,,,102,190,,lorenzo-cannone,/g/11p5n3wgwl,46999,8649
http://www.wikidata.org/entity/Q108714779,Olajuwon Noa,Olajuwon,Noa,male,1989-12-28T00:00:00Z,1989-12-28,Auckland,,,,New Zealand,Samoa,"number 8, flanker",,,,,308592,olajuwon-noa,/g/11rcs1ff60,32836,
http://www.wikidata.org/entity/Q108760998,Leonardo Marin,Leonardo,Marin,male,2002-02-23T00:00:00Z,2002-2-23,Venice,,,,Italy,,fly-half,,,,188,,leonardo-marin,/g/11ry98jblr,30237,
http://www.wikidata.org/entity/Q108776224,Murphy Walker,Murphy,Walker,male,1999-10-25T00:00:00Z,1999-10-25,Dundee,,,,United Kingdom,Scotland,prop,,,,,298699,murphy-walker,/g/11fkqxgkls,42540,10996
http://www.wikidata.org/entity/Q108776435,Alexander Mackenzie,Alexander,Mackenzie,male,1997-10-10T00:00:00Z,1997-10-10,Kita-ku,,,,United States of America,,"number 8, flanker",,,,,,,/g/11rch9jm18,51731,
http://www.wikidata.org/entity/Q108818556,Theo McFarland,Theodore,McFarland,male,1995-10-16T00:00:00Z,1995-10-16,Samoa,,,,Samoa,,"center, lock, flanker",,,,,308485,theo-mcfarland,/g/11p5zsrp9_,50000,
http://www.wikidata.org/entity/Q108884950,Christ Tshiunza,Christ,,male,2002-01-09T00:00:00Z,2002-1-9,Kinshasa,,,,Democratic Republic of the Congo,Wales,"lock, flanker",,,,,308682,christ-tshiunza,/g/11rggc10sk,49968,8669
http://www.wikidata.org/entity/Q109288267,Harrison Fox,Harrison,Fox,male,2000-11-01T00:00:00Z,2000-11-1,Brisbane,,,,Australia,,lock,,,117.5,198,,,/g/11p5zh0gkz,51787,
http://www.wikidata.org/entity/Q109314854,Onisi Ratave,,,male,1992-06-06T00:00:00Z,1992-6-6,Rewa,,,,Fiji,,,,,,,,onisi-ratave,/g/11s0xd9220,49648,
http://www.wikidata.org/entity/Q109375208,Régis Montagne,Régis,Montagne,male,2000-09-30T00:00:00Z,2000-9-30,Grenoble,,,,France,,prop,,,,,,regis-montagne,,46095,18296
http://www.wikidata.org/entity/Q109452905,Luke Porter,Luke,Porter,male,1997-04-03T00:00:00Z,1997-4-3,New South Wales,,,,Japan,,lock,,,119,201,,,/g/11rfbckt1f,47977,
http://www.wikidata.org/entity/Q109462980,Jean Despiau,Jean,Despiau,male,,,,,,,France,,third line,,,,,,jean-despiau,,51490,
http://www.wikidata.org/entity/Q109464232,Cody Thomas,Cody,Thomas,male,1996-03-01T00:00:00Z,1996-3-1,Durban,,,,South Africa,Portugal,prop,,,,,,cody-thomas,,43411,
http://www.wikidata.org/entity/Q109564490,Sergio Barilari,Sergio,Barilari,male,1924-08-13T00:00:00Z,1924-8-13,Rome,2018-06-09T00:00:00Z,2018-6-9,Rome,Italy,,lock,,1953,,,5068,,,,
http://www.wikidata.org/entity/Q1095816,Clarke Dermody,Clarke,Dermody,male,1980-04-22T00:00:00Z,1980-4-22,Invercargill,,,,New Zealand,,prop,,,,,15265,,,2001,827
http://www.wikidata.org/entity/Q109672965,Rusiate Nasove,,,male,1995-10-27T00:00:00Z,1995-10-27,Nadroga-Navosa,,,,Fiji,,,,,,,,,/g/11sg41xjdn,45471,
http://www.wikidata.org/entity/Q109771457,Alessandro Garbisi,Alessandro,Garbisi,male,2002-04-11T00:00:00Z,2002-4-11,Mirano,,,,Italy,,scrum-half,,,83,174,,alessandro-garbisi,/g/11pdrd80th,48512,
http://www.wikidata.org/entity/Q11004140,Liam Botham,Liam,Botham,male,1977-08-26T00:00:00Z,1977-8-26,Doncaster,,,,United Kingdom,,,,,,,126713,,,,
http://www.wikidata.org/entity/Q110179287,Lorenzo Pani,Lorenzo,Pani,male,2002-07-04T00:00:00Z,2002-7-4,Florence,,,,Italy,,fullback,,,96,193,,lorenzo-pani,/g/11sh6h1jz1,49788,
http://www.wikidata.org/entity/Q110185703,Cameron Winnett,Cameron,Winnett,male,2003-01-07T00:00:00Z,2003-1-7,Llantrisant,,,,United Kingdom,Wales,fullback,,,,,,cam-winnett,/g/11pkkx6yfh,51718,15243
http://www.wikidata.org/entity/Q110298824,Alex Mann,Alex,Mann,male,2002-01-06T00:00:00Z,2002-1-6,Wales,,,,United Kingdom,Wales,flanker,,,,,,alex-mann,/g/11rkplz7vd,49802,15244
http://www.wikidata.org/entity/Q110348474,Benjamin Caminati,Benjamin,Caminati,male,1989-10-20T00:00:00Z,1989-10-20,Cagnes-sur-Mer,,,,France,,"fly-half, centre, scrum-half, fullback",,,80,178,,benjamin-caminati,,24821,
http://www.wikidata.org/entity/Q110399988,Robert Sarrade,Robert,,male,1904-02-19T00:00:00Z,1904-2-19,Aire-sur-l'Adour,1982-10-11T00:00:00Z,1982-10-11,Pau,France,,,,,,,3638,,,,
http://www.wikidata.org/entity/Q110408490,Marcel de Laborderie (1899-1954),"Marcel, Emmanuel, François","de Labrouhe, de Laborderie",male,1899-01-11T00:00:00Z,1899-1-11,Buenos Aires,1954-08-08T00:00:00Z,1954-8-8,Neuilly-sur-Seine,,,,,,,,2782,,,,
http://www.wikidata.org/entity/Q110442708,Tom Stewart,Tom,Stewart,male,2001-01-11T00:00:00Z,2001-1-11,Belfast,,,,United Kingdom,Ireland,hooker,,,,,,tom-stewart,/g/11ptwzf60z,47033,12570
http://www.wikidata.org/entity/Q110501488,Pavel Novikov,Pavel,Novikov,male,1982-11-30T00:00:00Z,1982-11-30,,,,,Russia,Russia,winger,,2016,97,187,14671,,,29156,
http://www.wikidata.org/entity/Q110584514,Gilbert Pierrot,Gilbert,,male,1889-02-03T00:00:00Z,1889-2-3,Bizanos,1979-03-21T00:00:00Z,1979-3-21,Pau,France,,"fly-half, centre",,,,,2471,,,,
http://www.wikidata.org/entity/Q110587306,Louis Bielle-Biarrey,Louis,"Bielle, Biarrey",male,2003-06-19T00:00:00Z,2003-6-19,La Tronche,,,,France,,winger,,,79,184,,louis-bielle-biarrey,/g/11smvqypys,49619,12544
http://www.wikidata.org/entity/Q110597574,Marcel Tucoo-Chala,Marcel,,male,1916-05-19T00:00:00Z,1916-5-19,Pau,1988-02-24T00:00:00Z,1988-2-24,Pau,France,,,,,,,4741,,,,
http://www.wikidata.org/entity/Q1106119,C. B. Fry,Charles,Fry,male,1872-04-25T00:00:00Z,1872-4-25,Croydon,1956-09-07T00:00:00Z,1956-9-7,Hampstead,"United Kingdom, United Kingdom of Great Britain and Ireland",England,fullback,,,,,,,,,
http://www.wikidata.org/entity/Q110612775,Sergio Moreira,Sergio,Moreira,male,2000-01-01T00:00:00Z,2000-1-1,Johannesburg,,,,South Africa,,lock,,,,,,,/g/11smvqrrcv,46828,
http://www.wikidata.org/entity/Q110623802,Canan Moodie,,Moodie,male,2002-11-05T00:00:00Z,2002-11-5,Paarl,,,,South Africa,,"winger, fullback",,,,,,canan-moodie,/g/11nn5145hp,52131,
http://www.wikidata.org/entity/Q110627523,Will Wand,"William, George",Wand,male,2001-12-31T00:00:00Z,2001-12-31,Spalding,,,,United Kingdom,,centre,,,,,,will-wand,/g/11rnc40zq8,54223,
http://www.wikidata.org/entity/Q110637488,Robert Duthen,Robert,Duthen,male,1921-09-18T00:00:00Z,1921-9-18,Castaignos-Souslens,2008-03-15T00:00:00Z,2008-3-15,Villejuif,France,,,,,,,,,,,
http://www.wikidata.org/entity/Q110645501,Andy Christie,Andrew,Christie,male,1999-03-22T00:00:00Z,1999-3-22,Bristol,,,,United Kingdom,,"number 8, flanker",,,,,301059,andy-christie,/g/11rk8nql9d,44474,
http://www.wikidata.org/entity/Q110721783,Giacomo Da Re,Giacomo,Da Re,male,1999-03-29T00:00:00Z,1999-3-29,Treviso,,,,Italy,Italy,utility back,,,83,181,301488,giacomo-da-re,/g/11pf636v0z,41891,12188
http://www.wikidata.org/entity/Q110773682,Eugene Ruiz,"Emmanuel, Eugène",Ruiz,male,1939-07-13T00:00:00Z,1939-7-13,Géronce,2008-05-02T00:00:00Z,2008-5-2,Pau,France,,,,,,,,,,,
http://www.wikidata.org/entity/Q110774548,Robert Toyos,Robert,Toyos,male,1937-10-13T00:00:00Z,1937-10-13,Ciboure,2014-01-24T00:00:00Z,2014-1-24,Pau,France,,,,,,,,,,,
http://www.wikidata.org/entity/Q110803976,Amy Rule,Amy,Rule,female,2000-07-15T00:00:00Z,2000-7-15,Lumsden,,,,New Zealand,,prop,,,97,166,,,,,7238
http://www.wikidata.org/entity/Q110820859,Pip Love,Phillipa,Love,female,1990-04-08T00:00:00Z,1990-4-8,Southbridge,,,,New Zealand,,prop,,,103,173,,,/g/11sphq1nbg,,7259
http://www.wikidata.org/entity/Q110826998,Georgia Ponsonby,Georgia,Ponsonby,female,1999-12-14T00:00:00Z,1999-12-14,Gisborne,,,,New Zealand,,hooker,,,88,173,,,/g/11rp_1yn7z,,7240
http://www.wikidata.org/entity/Q110835689,Alana Bremner,Alana,Bremner,female,1997-02-10T00:00:00Z,1997-2-10,Christchurch,,,,New Zealand,New Zealand,flanker,,,83,178,,,/g/11py_78jxr,,7231
http://www.wikidata.org/entity/Q110836847,Chelsea Bremner,Chelsea,Bremner,female,1995-04-11T00:00:00Z,1995-4-11,Christchurch,,,,New Zealand,New Zealand,lock,,,89,181,,,/g/11rq0kjmgg,,7226
http://www.wikidata.org/entity/Q110841599,Amy du Plessis,Amy,du Plessis,female,1999-07-07T00:00:00Z,1999-7-7,Newcastle,,,,"South Africa, New Zealand",New Zealand,,,,74,169,,,/g/11q1h5ljmq,,7228
http://www.wikidata.org/entity/Q110859735,Dafydd Jenkins,Dafydd,Jenkins,male,2002-12-05T00:00:00Z,2002-12-5,Bridgend,,,,United Kingdom,,lock,,,,,,dafydd-jenkins,,49801,8637
http://www.wikidata.org/entity/Q110878990,René Bernardini,René,Bernardini,male,1902-06-24T00:00:00Z,1902-6-24,Nice,1932-01-24T00:00:00Z,1932-1-24,Toulouse,France,,,,,,,,,,,
http://www.wikidata.org/entity/Q110886845,Fernand Laclau,"Fernand, Bernard",Laclau,male,1907-09-20T00:00:00Z,1907-9-20,Pardies,1997-03-06T00:00:00Z,1997-3-6,Pardies,France,,,,,,,,,,,
http://www.wikidata.org/entity/Q110887047,Joseph Châtelain,Joseph,Chatelain,male,1900-12-01T00:00:00Z,1900-12-1,Nay,1956-07-14T00:00:00Z,1956-7-14,Pau,France,,,,,,,,,,,
http://www.wikidata.org/entity/Q110887086,Émile Crampes,Émile,,male,1900-02-05T00:00:00Z,1900-2-5,Lau-Balagnas,1972-09-27T00:00:00Z,1972-9-27,Pau,France,,scrum-half,,,,,,,,,
http://www.wikidata.org/entity/Q110912902,Joe McCarthy,Joe,McCarthy,male,2001-03-26T00:00:00Z,2001-3-26,Manhattan,,,,,Ireland,lock,,,,,,joe-mccarthy,/g/11pw8bwqyb,47018,9902
http://www.wikidata.org/entity/Q110962460,Selestino Ravutaumada,,,male,2000-01-17T00:00:00Z,2000-1-17,Taveuni,,,,,,"winger, fullback",,,93,183,,selestino-ravutaumada,/g/11rqhyd5ww,52438,5455
http://www.wikidata.org/entity/Q110994657,René Desclaux,René,Desclaux,male,1926-02-11T00:00:00Z,1926-2-11,Navailles-Angos,2015-12-17T00:00:00Z,2015-12-17,Pau,France,,centre,,,,,,,,,
http://www.wikidata.org/entity/Q111014893,Jean Bergalet,Jean,Bergalet,male,1904-06-26T00:00:00Z,1904-6-26,Pontacq,1969-08-28T00:00:00Z,1969-8-28,Pau,France,,lock,,,,,4128,,,,
http://www.wikidata.org/entity/Q111019642,Spencer Jeans,Spencer,Jeans,male,2000-10-19T00:00:00Z,2000-10-19,,,,,Australia,,scrum-half,,,,,,,/g/11pzvnxl9_,51565,
http://www.wikidata.org/entity/Q111033213,Paul Saux,Paul,Saux,male,1900-05-06T00:00:00Z,1900-5-6,Billère,1971-01-01T00:00:00Z,1971-1-1,Gelos,France,,prop,,,,,,,,,
http://www.wikidata.org/entity/Q111051010,Adrien Laborde,Adrien,Laborde,male,1902-04-20T00:00:00Z,1902-4-20,Tilh,1969-04-21T00:00:00Z,1969-4-21,Toulouse,France,,prop,,,,,,,,,
http://www.wikidata.org/entity/Q111051340,Jean Defrançais,Jean,,male,1902-01-25T00:00:00Z,1902-1-25,Pau,1976-02-18T00:00:00Z,1976-2-18,Pau,France,,"prop, hooker",,,,,,,,,
http://www.wikidata.org/entity/Q111051512,Roger Lhande,Roger,Lhande,male,1945-10-20T00:00:00Z,1945-10-20,Aramits,,,,France,,winger,,,,,,,,,
http://www.wikidata.org/entity/Q111075603,Edouard Salsé,Édouard,,male,1923-07-07T00:00:00Z,1923-7-7,Barcelona,1998-08-02T00:00:00Z,1998-8-2,Roses,France,,,,,,,,,,,
http://www.wikidata.org/entity/Q111095568,Jackson Pugh,Jackson,Pugh,male,2000-02-03T00:00:00Z,2000-2-3,Perth,,,,Australia,,flanker,,,110,197,,,/g/11p_4b25bw,48670,
http://www.wikidata.org/entity/Q111112088,Sione Hemaloto Afemui,Sione,,male,1999-01-30T00:00:00Z,1999-1-30,,,,,Tonga,,prop,,,,,,,,55798,
http://www.wikidata.org/entity/Q111112109,Richard Goh Jones,"Richard, Gō",Jones,male,1999-05-04T00:00:00Z,1999-5-4,Kyoto Prefecture,,,,Japan,,flanker,,,,,,,/g/11rq3vsgwp,52912,
http://www.wikidata.org/entity/Q111112158,Richmond Tongatama,Richmond,,male,1996-07-06T00:00:00Z,1996-7-6,,,,,New Zealand,Cook Islands,lock,,,,,,,/g/11pz2x333d,55721,
http://www.wikidata.org/entity/Q111112838,Kai Yamamoto,Kai,Yamamoto,male,2000-03-17T00:00:00Z,2000-3-17,Yokohama,,,,Japan,,"number 8, flanker",,,,,,,/g/11rqt00wct,43357,
http://www.wikidata.org/entity/Q111113351,Joren Fuchi,,,male,1999-11-01T00:00:00Z,1999-11-1,Gifu Prefecture,,,,Japan,,"prop, hooker",,,,,,,/g/11rq3jpb10,55717,
http://www.wikidata.org/entity/Q111113451,Satoshi Hatazawa,Satoshi,,male,1998-05-27T00:00:00Z,1998-5-27,Niigata Prefecture,,,,Japan,,lock,,,108,192,,,/g/11spqk23zd,55719,
http://www.wikidata.org/entity/Q111113626,Takayoshi Mohara,Takayoshi,,male,2000-03-17T00:00:00Z,2000-3-17,Gunma Prefecture,,,,Japan,,prop,,,116,187,,,/g/11pz2hxsqq,55718,
http://www.wikidata.org/entity/Q111152304,Victor Bernicha,"Victor, Paul",,male,1887-10-01T00:00:00Z,1887-10-1,Artagnan,1916-10-04T00:00:00Z,1916-10-4,Châtillon-sous-les-Côtes,France,,third line,,,,,,,,,
http://www.wikidata.org/entity/Q111169885,Tom Pearson,Tom,Pearson,male,1999-10-26T00:00:00Z,1999-10-26,Hereford,,,,United Kingdom,England,flanker,,,,,308943,tom-pearson,/g/11rqhy87y5,51187,12569
http://www.wikidata.org/entity/Q111180375,Ian Smith,"Sidney, Ian",Smith,male,1944-06-16T00:00:00Z,1944-6-16,Dundee,,,,United Kingdom,"Scotland, Hong Kong",,,1981,,,7573,,,,
http://www.wikidata.org/entity/Q111188379,Maurice Tournier,Maurice,Tournier,male,1893-04-03T00:00:00Z,1893-4-3,Coarraze,1914-04-03T00:00:00Z,1914-4-3,Marbaix-la-Tour,France,,winger,,,,,,,,,
http://www.wikidata.org/entity/Q111232420,Sylvain Bourbon,Sylvain,Bourbon,male,1955-12-28T00:00:00Z,1955-12-28,Pau,,,,France,,,,,98,1.92,9279,,,,
http://www.wikidata.org/entity/Q111234849,Jean-Claude Castagnet,Jean-Claude,Castagnet,male,1955-03-06T00:00:00Z,1955-3-6,Pau,,,,France,,,,,,,9165,,,,
http://www.wikidata.org/entity/Q111249861,Paul Lamouret,Paul,Lamouret,male,1895-01-01T00:00:00Z,1895-1-1,Biarritz,1930-01-11T00:00:00Z,1930-1-11,Grenoble,France,,scrum-half,,,,,,,,,
http://www.wikidata.org/entity/Q111301515,Simone Gesi,Simone,,male,2001-05-23T00:00:00Z,2001-5-23,Livorno,,,,Italy,,winger,,,,,,simone-gesi,/g/11q3x47bd4,45907,9568
http://www.wikidata.org/entity/Q111333433,Jean Domercq,Jean,,male,1886-12-20T00:00:00Z,1886-12-20,Orthez,1961-10-25T00:00:00Z,1961-10-25,Orthez,France,,,,,,,2242,,,,
http://www.wikidata.org/entity/Q1113393,Quintin Geldenhuys,,,male,1981-06-19T00:00:00Z,1981-6-19,Klerksdorp,,,,South Africa,,lock,,2017,116,203,96205,quintin-geldenhuys,,2404,
http://www.wikidata.org/entity/Q1113423,Julien Saby,Julien,,male,1902-09-15T00:00:00Z,1902-9-15,Saint-Fons,1992-11-15T00:00:00Z,1992-11-15,Saint-Ismier,France,,winger,,1933,,,,,/g/120z1g6m,,
http://www.wikidata.org/entity/Q111360875,Henri Espelette,Henri,Espelette,male,1890-07-22T00:00:00Z,1890-7-22,Urrugne,1918-09-06T00:00:00Z,1918-9-6,Jumencourt,France,,fly-half,,,,,,,,,
http://www.wikidata.org/entity/Q111398473,Jean-Claude Sanz,Jean-Claude,Sanz,male,1943-08-01T00:00:00Z,1943-8-1,Bayonne,,,,France,,centre,,,,,,,,,
http://www.wikidata.org/entity/Q111535386,Michel Arrieumerlou,Michel,,male,1947-07-19T00:00:00Z,1947-7-19,Mouscardès,2022-08-21T00:00:00Z,2022-8-21,Dax,France,,winger,,,,,,,,,
http://www.wikidata.org/entity/Q11155470,Lappies Labuschagné,Pieter,Labuschagne,male,1989-01-11T00:00:00Z,1989-1-11,Pretoria,,,,"Japan, South Africa",Japan,flanker,,,105,189,145998,lappies-labuschagne,,22908,11911
http://www.wikidata.org/entity/Q111568799,Jean-Paul Laborde,Jean-Paul,Laborde,male,,,,,,,France,,centre,,,,,,,,,
http://www.wikidata.org/entity/Q111605559,Rosa Calafat Ponsetí,Rosa,Calafat,female,1970-05-28T00:00:00Z,1970-5-28,Ciutadella de Menorca,,,,Spain,Spain,,,,,,,,,,
http://www.wikidata.org/entity/Q111627878,Camille Cabalou,Camille,,female,1993-03-10T00:00:00Z,1993-3-10,,,,,,,fly-half,,,60,1.63,,,,,
http://www.wikidata.org/entity/Q111653200,Robert Rodgers,,,male,2001-06-18T00:00:00Z,2001-6-18,Pretoria,,,,South Africa,,prop,,,,,,robert-rodgers,,46822,
http://www.wikidata.org/entity/Q111654589,Henry de Malherbe,Henry,de Malherbe,male,1910-02-09T00:00:00Z,1910-2-9,Ajaccio,2006-08-12T00:00:00Z,2006-8-12,Cahuzac,France,France,third line,,,,,3987,,,,
