"origWdId","origName","itName","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q205288","Zinzan Brooke","Zinzan Brooke","Zinzan_Brooke","Senior","1992-1993","Casale","Rugby_Casale",NA,NA,"1992","1993"
"Q205288","Zinzan Brooke","Zinzan Brooke","Zinzan_Brooke","Senior","1998-2000","Harlequins","Harlequin_Football_Club","35","25","1998","2000"
"Q205288","Zinzan Brooke","Zinzan Brooke","Zinzan_Brooke","Senior","2001-2003","Coventry",NA,NA,NA,"2001","2003"
"Q205288","Zinzan Brooke","Zinzan Brooke","Zinzan_Brooke","Senior","1996-1997","Auckland Blues","Blues_(rugby_a_15)","23","42","1996","1997"
"Q205288","Zinzan Brooke","Zinzan Brooke","Zinzan_Brooke","International","1987-1997","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","58","89","1987","1997"
"Q209365","Richie Gray","Richie Gray","Richie_Gray","Senior","2012-13","Sale Sharks","Sale_Sharks","11","5","2012","2013"
"Q209365","Richie Gray","Richie Gray","Richie_Gray","Senior","2013-16","Castres","Castres_Olympique","53","5","2013","2016"
"Q209365","Richie Gray","Richie Gray","Richie_Gray","Senior","2016-20","Tolosa","Stade_Toulousain","40","5","2016","2020"
"Q209365","Richie Gray","Richie Gray","Richie_Gray","Senior","2008-12","Glasgow Warriors","Glasgow_Warriors","32","15","2008","2012"
"Q209365","Richie Gray","Richie Gray","Richie_Gray","Senior","2020-","Glasgow Warriors","Glasgow_Warriors","53","5","2020",NA
"Q209365","Richie Gray","Richie Gray","Richie_Gray","International","2010-","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","88","15","2010",NA
"Q209365","Richie Gray","Richie Gray","Richie_Gray","International","2013-","British Lions","British_and_Irish_Lions","1","0","2013",NA
"Q261477","Gareth Llewellyn","Gareth Llewellyn","Gareth_Llewellyn","Senior",NA,"Llanharan RFC",NA,NA,NA,NA,NA
"Q261477","Gareth Llewellyn","Gareth Llewellyn","Gareth_Llewellyn","Senior",NA,"Neath","Neath_Rugby_Football_Club",NA,NA,NA,NA
"Q261477","Gareth Llewellyn","Gareth Llewellyn","Gareth_Llewellyn","Senior",NA,"Harlequins","Harlequin_Football_Club",NA,NA,NA,NA
"Q261477","Gareth Llewellyn","Gareth Llewellyn","Gareth_Llewellyn","Senior","-2004","Ospreys","Ospreys",NA,NA,NA,"2004"
"Q261477","Gareth Llewellyn","Gareth Llewellyn","Gareth_Llewellyn","Senior","2004-2005","Narbonne","Racing_Club_Narbonne",NA,NA,"2004","2005"
"Q261477","Gareth Llewellyn","Gareth Llewellyn","Gareth_Llewellyn","Senior","2005-2008","Bristol","Bristol_Rugby",NA,NA,"2005","2008"
"Q261477","Gareth Llewellyn","Gareth Llewellyn","Gareth_Llewellyn","International","1989-2004","Galles","Nazionale_maschile_di_rugby_a_15_del_Galles","92","24","1989","2004"
"Q276102","Jean de Villiers","Jean de Villiers","Jean_de_Villiers_(rugbista)","Regional","2005-14","Western Province","Western_Province","22","70","2005","2014"
"Q276102","Jean de Villiers","Jean de Villiers","Jean_de_Villiers_(rugbista)","Senior","2015-16","Leicester","Leicester_Tigers","2","5","2015","2016"
"Q276102","Jean de Villiers","Jean de Villiers","Jean_de_Villiers_(rugbista)","Senior","2005-09","Stormers","Stormers","53","90","2005","2009"
"Q276102","Jean de Villiers","Jean de Villiers","Jean_de_Villiers_(rugbista)","Senior","2009-10","Munster","Munster_Rugby","15","25","2009","2010"
"Q276102","Jean de Villiers","Jean de Villiers","Jean_de_Villiers_(rugbista)","Senior","2011-15","Stormers","Stormers","52","15","2011","2015"
"Q276102","Jean de Villiers","Jean de Villiers","Jean_de_Villiers_(rugbista)","International","2002-15","Sudafrica","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","109","135","2002","2015"
"Q281187","George Chuter","George Chuter","George_Chuter","Senior","1997-2000","Saracens","Saracens_Football_Club","68","35","1997","2000"
"Q281187","George Chuter","George Chuter","George_Chuter","Senior","2000-2014","Leicester","Leicester_Tigers","171","40","2000","2014"
"Q281187","George Chuter","George Chuter","George_Chuter","International","2006-","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","24","5","2006",NA
"Q284846","Schalk Willem Petrus Burger","Schalk Burger","Schalk_Burger","Regional","2003-13","Western Province","Western_Province","32","35","2003","2013"
"Q284846","Schalk Willem Petrus Burger","Schalk Burger","Schalk_Burger","Senior","2014-16","Sungoliath",NA,"19","25","2014","2016"
"Q284846","Schalk Willem Petrus Burger","Schalk Burger","Schalk_Burger","Senior","2016-19","Saracens","Saracens_Football_Club","51","20","2016","2019"
"Q284846","Schalk Willem Petrus Burger","Schalk Burger","Schalk_Burger","Senior","2004-16","Stormers","Stormers","123","50","2004","2016"
"Q284846","Schalk Willem Petrus Burger","Schalk Burger","Schalk_Burger","International","2003-15","Sudafrica","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","86","80","2003","2015"
"Q285258","Ron Waldron","Ron Waldron","Ron_Waldron","International","1965-1965","Galles","Nazionale_maschile_di_rugby_a_15_del_Galles","4",NA,"1965","1965"
"Q285739","Valentin Ursache","Valentin Ursache","Valentin_Ursache","Senior","2005-10","Steaua","Rugby_Club_Steaua_Bucure%C8%99ti",NA,NA,"2005","2010"
"Q285739","Valentin Ursache","Valentin Ursache","Valentin_Ursache","Senior","2010-12","Pais d'Aix",NA,"35","25","2010","2012"
"Q285739","Valentin Ursache","Valentin Ursache","Valentin_Ursache","Senior","2012-","Oyonnax","Oyonnax_Rugby","97","35","2012",NA
"Q285739","Valentin Ursache","Valentin Ursache","Valentin_Ursache","Senior","2004-10","Bucarest","Bucure%C8%99ti_Rugby","13","5","2004","2010"
"Q285739","Valentin Ursache","Valentin Ursache","Valentin_Ursache","International","2005-","Romania","Nazionale_maschile_di_rugby_a_15_della_Romania","63","20","2005",NA
"Q286258","Yannick Jauzion","Yannick Jauzion","Yannick_Jauzion","Youth","1993-1998","Graulhet",NA,NA,NA,"1993","1998"
"Q286258","Yannick Jauzion","Yannick Jauzion","Yannick_Jauzion","Senior","1998-2002","Colomiers","Union_sportive_Colomiers_rugby",NA,NA,"1998","2002"
"Q286258","Yannick Jauzion","Yannick Jauzion","Yannick_Jauzion","Senior","2002-2013","Tolosa","Stade_Toulousain","227","235","2002","2013"
"Q286258","Yannick Jauzion","Yannick Jauzion","Yannick_Jauzion","International","2001-2011","Francia","Nazionale_maschile_di_rugby_a_15_della_Francia","73","103","2001","2011"
"Q287936","Joe Launchbury","Joe Launchbury","Joe_Launchbury","Senior","2009-10","Worthing",NA,"22","35","2009","2010"
"Q287936","Joe Launchbury","Joe Launchbury","Joe_Launchbury","Senior","2010-2010","Rosslyn Park","Rosslyn_Park_Football_Club","6","5","2010","2010"
"Q287936","Joe Launchbury","Joe Launchbury","Joe_Launchbury","Senior","2010-","Wasps","Wasps_Rugby_Football_Club","102","15","2010",NA
"Q287936","Joe Launchbury","Joe Launchbury","Joe_Launchbury","International","2012-","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","62","25","2012",NA
"Q289223","Jerry Collins","Jerry Collins","Jerry_Collins","Regional","1999-2007","Wellington","Wellington_Rugby_Football_Union","47","53","1999","2007"
"Q289223","Jerry Collins","Jerry Collins","Jerry_Collins","Senior","2001-2008","Hurricanes","Hurricanes_(rugby_a_15)","74","27","2001","2008"
"Q289223","Jerry Collins","Jerry Collins","Jerry_Collins","Senior","2008-2009","Tolone","Rugby_Club_Toulonnais","20","15","2008","2009"
"Q289223","Jerry Collins","Jerry Collins","Jerry_Collins","Senior","2009-2011","Ospreys","Ospreys","39","25","2009","2011"
"Q289223","Jerry Collins","Jerry Collins","Jerry_Collins","Senior","2011-2013","Yamaha Júbilo","Shizuoka_Blue_Revs","11","5","2011","2013"
"Q289223","Jerry Collins","Jerry Collins","Jerry_Collins","Senior","2015-2015","Narbonne","Racing_Club_Narbonne","8","15","2015","2015"
"Q289223","Jerry Collins","Jerry Collins","Jerry_Collins","International","2001-2007","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","42","25","2001","2007"
"Q301081","Jamie Salmon","Jamie Salmon","Jamie_Salmon","Regional","1980-83","Wellington","Wellington_Rugby_Football_Union","64","","1980","1983"
"Q301081","Jamie Salmon","Jamie Salmon","Jamie_Salmon","Senior","1977-80","Blackheath","Blackheath_Football_Club",NA,NA,"1977","1980"
"Q301081","Jamie Salmon","Jamie Salmon","Jamie_Salmon","Senior","1984-90","Harlequins","Harlequin_Football_Club",NA,NA,"1984","1990"
"Q301081","Jamie Salmon","Jamie Salmon","Jamie_Salmon","International","1981-1981","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","3","4","1981","1981"
"Q301081","Jamie Salmon","Jamie Salmon","Jamie_Salmon","International","1985-87","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","12","4","1985","1987"
"Q302330","Aaron Mauger","Aaron Mauger","Aaron_Mauger","Regional","1999-2006","Canterbury","Canterbury_Rugby_Football_Union","42","","1999","2006"
"Q302330","Aaron Mauger","Aaron Mauger","Aaron_Mauger","Senior","2007-2010","Leicester","Leicester_Tigers","37","22","2007","2010"
"Q302330","Aaron Mauger","Aaron Mauger","Aaron_Mauger","Senior","2000-2007","Crusaders","Crusaders","89","156","2000","2007"
"Q302330","Aaron Mauger","Aaron Mauger","Aaron_Mauger","International","2001-2007","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","45","90","2001","2007"
"Q317422","Eric Liddell","Eric Liddell","Eric_Liddell","Senior","1921-23","Edimburgo","Edinburgh_Rugby",NA,NA,"1921","1923"
"Q317422","Eric Liddell","Eric Liddell","Eric_Liddell","International","1922-23","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","7","12","1922","1923"
"Q318920","Jonny Wilkinson","Jonny Wilkinson","Jonny_Wilkinson","Senior","1997-2009","Newcastle","Newcastle_Falcons","182","2049","1997","2009"
"Q318920","Jonny Wilkinson","Jonny Wilkinson","Jonny_Wilkinson","Senior","2009-2014","Tolone","Rugby_Club_Toulonnais","141","1884","2009","2014"
"Q318920","Jonny Wilkinson","Jonny Wilkinson","Jonny_Wilkinson","International","1998-2011","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","91","1179","1998","2011"
"Q318920","Jonny Wilkinson","Jonny Wilkinson","Jonny_Wilkinson","International","2001-2005","British Lions","British_and_Irish_Lions","6","67","2001","2005"
"Q325033","Jannie du Plessis","Jannie du Plessis","Jannie_du_Plessis","Regional","2003-07","Free State","Free_State_Cheetahs","43","10","2003","2007"
"Q325033","Jannie du Plessis","Jannie du Plessis","Jannie_du_Plessis","Regional","2008-15","Natal Sharks","Natal_Sharks","35","15","2008","2015"
"Q325033","Jannie du Plessis","Jannie du Plessis","Jannie_du_Plessis","Senior","2015-19","Montpellier","Montpellier_H%C3%A9rault_Rugby","57","5","2015","2019"
"Q325033","Jannie du Plessis","Jannie du Plessis","Jannie_du_Plessis","Senior","2006-07","Cheetahs","Central_Cheetahs","26","0","2006","2007"
"Q325033","Jannie du Plessis","Jannie du Plessis","Jannie_du_Plessis","Senior","2008-15","Sharks","Sharks_(rugby_a_15)","117","0","2008","2015"
"Q325033","Jannie du Plessis","Jannie du Plessis","Jannie_du_Plessis","Senior","2020-","Lions","Lions_(rugby_a_15)","3","0","2020",NA
"Q325033","Jannie du Plessis","Jannie du Plessis","Jannie_du_Plessis","International","2007-15","Sudafrica","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","70","5","2007","2015"
"Q327770","John Roe","John Roe","John_Roe","Senior","2001-08","Reds","Reds_(rugby_a_15)","82","85","2001","2008"
"Q327770","John Roe","John Roe","John_Roe","International","2003-05","Australia","Nazionale_maschile_di_rugby_a_15_dell%27Australia","19","5","2003","2005"
"Q329393","David Auradou","David Auradou","David_Auradou","Senior","1993-1995","Cahors","Cahors_rugby",NA,NA,"1993","1995"
"Q329393","David Auradou","David Auradou","David_Auradou","Senior","1995-1996","Graulhet",NA,NA,NA,"1995","1996"
"Q329393","David Auradou","David Auradou","David_Auradou","Senior","1996-2007","Stade français","Stade_fran%C3%A7ais_Paris_rugby",NA,NA,"1996","2007"
"Q329393","David Auradou","David Auradou","David_Auradou","Senior","2007-2008","Racing Métro 92","Racing_92","16","0","2007","2008"
"Q329393","David Auradou","David Auradou","David_Auradou","Senior","2008-2009","Stade français","Stade_fran%C3%A7ais_Paris_rugby","8","0","2008","2009"
"Q329393","David Auradou","David Auradou","David_Auradou","International","1999-2004","Francia","Nazionale_maschile_di_rugby_a_15_della_Francia","40","0","1999","2004"
"Q335197","Bryan Habana","Bryan Habana","Bryan_Habana","Regional","2003-04","Golden Lions","Golden_Lions","21","85","2003","2004"
"Q335197","Bryan Habana","Bryan Habana","Bryan_Habana","Regional","2005-09","Blue Bulls","Blue_Bulls","14","45","2005","2009"
"Q335197","Bryan Habana","Bryan Habana","Bryan_Habana","Regional","2010-13","Western Province","Western_Province","8","10","2010","2013"
"Q335197","Bryan Habana","Bryan Habana","Bryan_Habana","Senior","2013-18","Tolone","Rugby_Club_Toulonnais","42","75","2013","2018"
"Q335197","Bryan Habana","Bryan Habana","Bryan_Habana","Senior","2005-09","Bulls","Bulls_(rugby_a_15)","61","185","2005","2009"
"Q335197","Bryan Habana","Bryan Habana","Bryan_Habana","Senior","2010-13","Stormers","Stormers","57","95","2010","2013"
"Q335197","Bryan Habana","Bryan Habana","Bryan_Habana","International","2004-17","Sudafrica","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","124","335","2004","2017"
"Q348855","Pat Sanderson","Pat Sanderson","Pat_Sanderson","Senior","1997-1999","Sale Sharks","Sale_Sharks","37","35","1997","1999"
"Q348855","Pat Sanderson","Pat Sanderson","Pat_Sanderson","Senior","1998-2004","Harlequins","Harlequin_Football_Club","65","50","1998","2004"
"Q348855","Pat Sanderson","Pat Sanderson","Pat_Sanderson","Senior","2004-2011","Worcester","Worcester_Rugby","104","55","2004","2011"
"Q348855","Pat Sanderson","Pat Sanderson","Pat_Sanderson","International","1998-2007","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","16","5","1998","2007"
"Q348867","Ian Kirkpatrick","Ian Kirkpatrick","Ian_Kirkpatrick","Regional","1966-1966","Poverty Bay","Poverty_Bay_Rugby_Football_Union",NA,NA,"1966","1966"
"Q348867","Ian Kirkpatrick","Ian Kirkpatrick","Ian_Kirkpatrick","Regional","1967-69","Canterbury","Canterbury_Rugby_Football_Union",NA,NA,"1967","1969"
"Q348867","Ian Kirkpatrick","Ian Kirkpatrick","Ian_Kirkpatrick","Regional","1970-79","Poverty Bay","Poverty_Bay_Rugby_Football_Union",NA,NA,"1970","1979"
"Q348867","Ian Kirkpatrick","Ian Kirkpatrick","Ian_Kirkpatrick","International","1967-77","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","39","57","1967","1977"
"Q350686","Adam Rhys Jones","Adam Jones","Adam_Jones_(rugbista_1981)","Senior","2000-03","Neath","Neath_Rugby_Football_Club","40","10","2000","2003"
"Q350686","Adam Rhys Jones","Adam Jones","Adam_Jones_(rugbista_1981)","Senior","2003-14","Ospreys","Ospreys","102","5","2003","2014"
"Q350686","Adam Rhys Jones","Adam Jones","Adam_Jones_(rugbista_1981)","Senior","2014-15","Cardiff Rugby","Cardiff_Rugby","18","0","2014","2015"
"Q350686","Adam Rhys Jones","Adam Jones","Adam_Jones_(rugbista_1981)","Senior","2015-18","Harlequins","Harlequin_Football_Club","16","0","2015","2018"
"Q350686","Adam Rhys Jones","Adam Jones","Adam_Jones_(rugbista_1981)","International","2003-2014","Galles","Nazionale_maschile_di_rugby_a_15_del_Galles","95","10","2003","2014"
"Q350686","Adam Rhys Jones","Adam Jones","Adam_Jones_(rugbista_1981)","International","2009-2013","British Lions","British_and_Irish_Lions","5","0","2009","2013"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","Regional","2004-06","North Harbour","North_Harbour_Rugby_Union","21","244","2004","2006"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","Regional","2009-11","North Harbour","North_Harbour_Rugby_Union","14","33","2009","2011"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","Senior","2007-09","Sale Sharks","Sale_Sharks","25","110","2007","2009"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","Senior","2011-17","Tolosa","Stade_Toulousain","117","692","2011","2017"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","Senior","2017-2017","Tolone","Rugby_Club_Toulonnais","4","6","2017","2017"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","Senior","2017-18","Clermont","Association_sportive_montferrandaise_Clermont_Auvergne","7","13","2017","2018"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","Senior","2004-07","Blues","Blues_(rugby_a_15)","30","239","2004","2007"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","Senior","2010-11","Blues","Blues_(rugby_a_15)","21","150","2010","2011"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","International","2005-09","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","30","153","2005","2009"
"Q352068","Carl Hayman","Carl Hayman","Carl_Hayman","Regional","1999-2007","Otago","Otago_Rugby_Football_Union","68","5","1999","2007"
"Q352068","Carl Hayman","Carl Hayman","Carl_Hayman","Senior","2000-07","Highlanders","Highlanders","81","5","2000","2007"
"Q352068","Carl Hayman","Carl Hayman","Carl_Hayman","Senior","2007-10","Newcastle","Newcastle_Falcons","47","5","2007","2010"
"Q352068","Carl Hayman","Carl Hayman","Carl_Hayman","Senior","2010-15","Tolone","Rugby_Club_Toulonnais","63","0","2010","2015"
"Q352068","Carl Hayman","Carl Hayman","Carl_Hayman","International","2001-2007","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","45","10","2001","2007"
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","Regional","2004-2004","North Harbour","North_Harbour_Rugby_Union","9","25","2004","2004"
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","Regional","2005-13","Wellington","Wellington_Rugby_Football_Union","52","160","2005","2013"
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","Senior","2013-14","Tolosa","Stade_Toulousain","26","45","2013","2014"
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","Senior","2015-16","Clermont","Association_sportive_montferrandaise_Clermont_Auvergne","14","5","2015","2016"
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","Senior","2017-2017","Lione","Lyon_Olympique_Universitaire_Rugby","9","5","2017","2017"
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","Senior","2017-","Narbonne","Racing_Club_Narbonne","4","5","2017",NA
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","Senior","2004-11","Hurricanes","Hurricanes_(rugby_a_15)","69","130","2004","2011"
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","Senior","2012-13","Highlanders","Highlanders","32","65","2012","2013"
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","Senior","2014-15","Chiefs","Chiefs_(rugby_a_15)","6","0","2014","2015"
"Q353833","Hosea Gear","Hosea Gear","Hosea_Gear","International","2008-12","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","14","30","2008","2012"
"Q360694","Charlie Hodgson","Charlie Hodgson","Charlie_Hodgson","Senior","2000-11","Sale Sharks","Sale_Sharks","162","1872","2000","2011"
"Q360694","Charlie Hodgson","Charlie Hodgson","Charlie_Hodgson","Senior","2011-16","Saracens","Saracens_Football_Club","92","753","2011","2016"
"Q360694","Charlie Hodgson","Charlie Hodgson","Charlie_Hodgson","International","2001-12","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","38","269","2001","2012"
"Q361549","David Bortolussi","David Bortolussi","David_Bortolussi","Senior","2000-02","Auch","Rugby_club_Auch","16","91","2000","2002"
"Q361549","David Bortolussi","David Bortolussi","David_Bortolussi","Senior","2002-03","Bègles","Union_Bordeaux_B%C3%A8gles","8","18","2002","2003"
"Q361549","David Bortolussi","David Bortolussi","David_Bortolussi","Senior","2003-08","Montpellier","Montpellier_H%C3%A9rault_Rugby","59","432","2003","2008"
"Q361549","David Bortolussi","David Bortolussi","David_Bortolussi","Senior","2008-10","Dax","Union_sportive_dacquoise","25","35","2008","2010"
"Q361549","David Bortolussi","David Bortolussi","David_Bortolussi","International","2006-08","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","16","153","2006","2008"
"Q361732","Brian Ashton","Brian Ashton","Brian_Ashton","Senior","-1973","Fylde",NA,"","",NA,"1973"
"Q361732","Brian Ashton","Brian Ashton","Brian_Ashton","Senior","1973-1975","Orrell","Orrell_Rugby_Union_Football_Club","","","1973","1975"
"Q361732","Brian Ashton","Brian Ashton","Brian_Ashton","Senior","1975-1976","Montferrand","Association_sportive_montferrandaise_Clermont_Auvergne","0","0","1975","1976"
"Q361732","Brian Ashton","Brian Ashton","Brian_Ashton","Senior","1976-1977","Rugby Roma","Rugby_Roma_Olimpic_Club_1930","22","","1976","1977"
"Q361732","Brian Ashton","Brian Ashton","Brian_Ashton","Senior","1977-1978","CUS Milano","CUS_Milano_Rugby",NA,NA,"1977","1978"
"Q361732","Brian Ashton","Brian Ashton","Brian_Ashton","Senior","1978-1980","Amatori Milano","Amatori_Rugby_Milano","","","1978","1980"
