"wikidataId","fullName","itName","height","weight","positions","positionsWP","birthCountry","sportCountry","currentTeamWP"
"Q21620859","Adam Beard","Adam Beard",203,117,"2nd Row",NA,"Great Britain","Wales",NA
"Q21621239","Ryan Elias","Ryan Elias",188,110,"Hooker",NA,"Great Britain","Wales",NA
"Q21621271","Hame Faiva","Hame Faiva",183,108,"Hooker",NA,"New Zealand","Italy","/wiki/Bath_Rugby"
"Q21621405","Wyn Jones","Wyn Jones",183,114,"Prop",NA,"Great Britain","Wales",NA
"Q21621420","Toa Halafihi","Toa Halafihi",191,107,"Flanker",NA,"New Zealand","Italy",NA
"Q21621701","Blair Kinghorn","Blair Kinghorn",191,104,"Fullback",NA,"Great Britain","Scotland","/wiki/Stade_Toulousain"
"Q21621825","Dillon Lewis","Dillon Lewis",183,118,"Prop",NA,"Great Britain","Wales",NA
"Q21622539","Garry Ringrose","Garry Ringrose",185,94,"Centre",NA,"Ireland","Ireland",NA
"Q21622779","Scott Scrafton","Scott Scrafton",200,120,"2nd Row",NA,"New Zealand",NA,NA
"Q21623186","Sam Underhill","Sam Underhill",186,103,"Flanker",NA,"U.S.A.","England","/wiki/Bath_Rugby"
"Q21623197","Latu Vaeno","Latu Vaeno",188,94,"Centre",NA,"Tonga",NA,"/wiki/Valorugby_Emilia"
"Q21623285","Owen Watkin","Owen Watkin",188,112,"Centre",NA,"Great Britain","Wales",NA
"Q21623324","Tomos Williams","Tomos Williams",178,77,"Scrum-Half",NA,"Great Britain","Wales",NA
"Q21976121","Roger Cornforth","Roger Cornforth",NA,NA,NA,NA,"Australia",NA,NA
"Q22007135","Joe Naufahu","Joe Naufahu",180,NA,"Centre",NA,"New Zealand",NA,NA
"Q22069549","Simone Rossi","Simone Rossi",190,93,"Winger",NA,"Italy",NA,"/wiki/Rugby_Milano"
"Q22069561","Jacopo Sarto","Jacopo Sarto",191,108,"Number 8",NA,"Italy",NA,"/wiki/Rugby_Colorno"
"Q22097947","Paul Hill","Paul Hill",188,117,"Prop",NA,"Germany","England","/wiki/Northampton_Saints"
"Q22098189","German Araoz","Germán Araoz",185,109,"Prop",NA,"Argentina",NA,NA
"Q22117295","Arthur Iturria","Arthur Iturria",198,110,"Flanker",NA,"France",NA,"/wiki/Aviron_Bayonnais_Rugby_Pro"
"Q22287139","Judicaël Cancoriet","Judicaël Cancoriet",194,112,"Flanker",NA,"France",NA,"/wiki/Association_sportive_montferrandaise_Clermont_Auvergne"
"Q22669705","Ornel Gega","Ornel Gega",180,103,"Hooker",NA,"Albania","Italy",NA
"Q22703869","Dries van Schalkwyk","Dries van Schalkwyk",193,108,"3rd Row",NA,"South Africa","Italy",NA
"Q22704225","Mattia Bellini","Mattia Bellini",193,93,"Winger",NA,"Italy",NA,"/wiki/Petrarca_Rugby"
"Q22704513","David Odiete","David Odiete",180,86,"Utility Back",NA,"Italy",NA,NA
"Q23307365","Antonio Mannato","Antonio Mannato",180,100,"Number 8",NA,"Italy",NA,NA
"Q23771546","Reece Hodge","Reece Hodge",191,94,"Utility Back",NA,"Australia",NA,"/wiki/Aviron_Bayonnais_Rugby_Pro"
"Q23893063","Paolo Pavesi","Paolo Pavesi",NA,NA,"Hooker",NA,"Italy",NA,NA
"Q24005337","Josh Adams","Josh Adams",185,94,"Winger",NA,"Great Britain","Wales",NA
"Q24006925","Tom Robertson","Tom Robertson",180,107,"Prop",NA,"Australia",NA,NA
"Q24262942","Franco Valier","Franco Valier",NA,NA,"Flanker",NA,"Italy",NA,NA
"Q24451746","Ellis Genge","Ellis Genge",185,116,"Prop",NA,"Great Britain","England","/wiki/Bristol_Rugby"
"Q24574383","Pietro Ceccarelli","Pietro Ceccarelli",184,118,"Prop",NA,"Italy",NA,"/wiki/Union_Sportive_Arlequins_Perpignanais"
"Q24809717","Ramiro Moyano Joya","Ramiro Moyano",180,85,"Winger",NA,"Argentina",NA,NA
"Q26155668","Marcos Kremer","Marcos Kremer",195,115,"Flanker",NA,"Argentina",NA,"/wiki/Stade_fran%C3%A7ais_Paris_rugby"
"Q26155884","Viliame Mata","Viliame Sevaka Mata",196,106,"Flanker",NA,"Fiji",NA,NA
"Q26209474","Ollie Thorley","Ollie Thorley",185,97,"Winger",NA,"Great Britain","England","/wiki/Gloucester_Rugby"
"Q26260326","Ruaridh McConnochie","Ruaridh McConnochie",187,90,"Fullback",NA,"Great Britain","England; Scotland","/wiki/Bath_Rugby"
"Q26405341","Ned Hanigan","Ned Hanigan",195,109,"2nd Row",NA,"Australia",NA,NA
"Q26512515","Roberto Mariani","Roberto Mariani",176,80,"Winger",NA,"Italy",NA,NA
"Q26704593","Rikiya Matsuda","Rikiya Matsuda",180,91,"Centre",NA,"Japon",NA,"/wiki/Saitama_Wild_Knights"
"Q26704610","Emiliano Boffelli","Emiliano Boffelli",191,91,"Utility Back",NA,"Argentina",NA,"/wiki/Edinburgh_Rugby"
"Q26837893","Jordie Barrett","Jordie Barrett",196,96,"Fullback",NA,"New Zealand",NA,NA
"Q26923808","Tadhg Beirne","Tadhg Beirne",NA,NA,"Flanker",NA,"Ireland","Ireland",NA
"Q26923916","Joey Carbery","Joey Carbery",183,88,"Fly-Half",NA,"New Zealand","Ireland",NA
"Q26923917","Ross Byrne","Ross Byrne",191,92,"Fly-Half",NA,"Ireland","Ireland",NA
"Q26972029","Remigio Sturaro","Remigio Sturaro",NA,NA,NA,NA,"Italy",NA,NA
"Q26972035","Carlo Salmaso","Carlo Salmaso",NA,NA,NA,NA,"Italy",NA,NA
"Q26997492","Matteo Silini","Matteo Silini",NA,NA,NA,NA,"Italy",NA,NA
"Q27078146","Mario Piovan","Mario Piovan",189,115,"Prop",NA,"Italy",NA,NA
"Q27078235","Antonio Danieli","Antonio Danieli",NA,NA,NA,NA,"Italy",NA,NA
"Q27671041","Paolo Odogwu","Paolo Odogwu",175,96,"Winger",NA,"Great Britain","Italy",NA
"Q27735775","George Bridge","George Bridge",186,96,"Winger",NA,"New Zealand",NA,"/wiki/Canterbury_Rugby_Football_Union"
"Q27838020","Andrew Porter","Andrew Porter",183,125,"Prop",NA,"Ireland","Ireland",NA
"Q27888528","Sevu Reece","Sevu Reece",179,87,"Winger",NA,"Fiji","New Zealand",NA
"Q27909524","Tommaso Boni","Tommaso Boni",185,100,"Centre",NA,"Italy","Italy; U.S.A.",NA
"Q27909582","Mata Maxime Mbanda","Maxime Mbanda",189,106,"Flanker",NA,"Italy",NA,"/wiki/Rugby_Colorno"
"Q27909808","Edoardo Padovani","Edoardo Padovani",188,90,"Fullback",NA,"Italy",NA,NA
"Q27919123","Giorgio Bronzini","Giorgio Bronzini",178,87,"Scrum-Half",NA,"Italy",NA,"/wiki/Rugby_Viadana"
"Q27924903","Tom Curry","Tom Curry",188,106,"Flanker",NA,"Great Britain","England","/wiki/Sale_Sharks"
"Q27999656","Maurizio Perego","Maurizio Perego",NA,NA,NA,NA,"Italy",NA,NA
"Q28033370","Peato Mauvaka","Peato Mauvaka",184,124,"Hooker",NA,"France",NA,"/wiki/Stade_Toulousain"
"Q28540561","Duhan van der Merwe","Duhan van der Merwe",193,106,"Winger",NA,"South Africa","Scotland",NA
"Q28648803","Federico Ruzza","Federico Ruzza",198,108,"2nd Row",NA,"Italy",NA,NA
"Q28741342","Ben White","Ben White",175,80,"Scrum-Half",NA,"Great Britain","England; Scotland","/wiki/Rugby_Club_Toulonnais"
"Q28853743","Jacob Stockdale","Jacob Stockdale",191,102,"Winger",NA,"Great Britain","Ireland",NA
"Q28857138","Steve James","Steve James",NA,NA,"Fly-Half",NA,"Australia",NA,NA
"Q28924403","Edoardo Ruffolo","Edoardo Ruffolo",194,100,"Flanker",NA,"Italy",NA,"/wiki/Valorugby_Emilia"
"Q28938164","Luca Sperandio","Luca Sperandio",188,93,"Utility Back",NA,"Italy",NA,NA
"Q28976112","Damian Willemse","Damian Willemse",183,86,"Fullback",NA,"South Africa",NA,NA
"Q29533947","Jake Polledri","Jake Polledri",188,106,"Number 8",NA,"Great Britain","Italy",NA
"Q29868478","Joe Cokanasiga","Joe Cokanasiga",192,114,"Winger",NA,"Fiji","England","/wiki/Bath_Rugby"
"Q30027820","Adam Hastings","Adam Hastings",185,93,"Fly-Half",NA,"Great Britain","Scotland",NA
"Q30118260","Anthony Belleau","Anthony Belleau",177,85,"Fly-Half",NA,"France",NA,"/wiki/Rugby_Club_Toulonnais"
"Q30122761","Marcus Smith","Marcus Smith",177,80,"Fly-Half",NA,"Philippines","England","/wiki/Harlequin_Football_Club"
"Q30140939","Damian Penaud","Damian Penaud",192,94,"Centre",NA,"France",NA,"/wiki/Union_Bordeaux_B%C3%A8gles"
"Q30223019","Romain Ntamack","Romain Ntamack",186,83,"Fly-Half",NA,"France",NA,"/wiki/Stade_Toulousain"
"Q30558811","Derrick Appiah","Derrick Appiah",185,118,"Prop",NA,"Italy",NA,NA
"Q30569808","Cristian Prestera","Cristian Prestera",180,116,"Prop",NA,"Argentina",NA,NA
"Q30611867","James Ryan","James Ryan",203,108,"2nd Row",NA,"Ireland","Ireland",NA
"Q30729224","Félix Lambey","Félix Lambey",195,110,"2nd Row",NA,"France",NA,"/wiki/Lyon_Olympique_Universitaire_Rugby"
"Q32095370","Simone Ferrari","Simone Ferrari",185,124,"Prop",NA,NA,NA,NA
"Q33044058","Lewis Ludlam","Lewis Ludlam",189,101,"Flanker",NA,"Great Britain","England","/wiki/Northampton_Saints"
"Q37999182","Angelo Autore","Angelo Autore",NA,NA,"Fullback",NA,"Italy",NA,NA
"Q38094908","Andrew Brace","Andrew Brace",180,NA,"Utility Back",NA,"Great Britain","Belgium",NA
"Q38458403","Hugo Keenan","Hugo Keenan",185,92,"Fullback",NA,"Ireland","Ireland",NA
"Q39072906","Clément Castets","Clément Castets",181,109,"Prop",NA,"France",NA,"/wiki/Stade_fran%C3%A7ais_Paris_rugby"
"Q39487006","Braydon Ennor","Braydon Ennor",187,94,"Centre",NA,"New Zealand",NA,"/wiki/Canterbury_Rugby_Football_Union"
"Q39757739","Paul Gabrillagues","Paul Gabrillagues",197,106,"2nd Row",NA,"France",NA,"/wiki/Stade_fran%C3%A7ais_Paris_rugby"
"Q41794215","Luca Bigi","Luca Bigi",180,100,"Hooker",NA,"Italy",NA,NA
"Q41794373","Dean Budd","Dean Budd",196,108,"2nd Row",NA,"New Zealand","New Zealand; Italy",NA
"Q41794378","Federico Zani","Federico Zani",178,110,"Prop",NA,"Italy",NA,NA
"Q41794539","Nicola Quaglio","Nicola Quaglio",185,115,"Prop",NA,"Italy",NA,"/wiki/Rugby_Rovigo_Delta"
"Q41798836","Failaga Afamasaga","Faialaga Afamasaga",178,112,"Centre",NA,"Samoa",NA,NA
"Q42803377","Nicolás Galatro","Nicolás Galatro",190,104,"Flanker",NA,"Argentina","Argentina; Italy",NA
"Q42885922","Enrico Francescato","Enrico Francescato",173,80,"Scrum-Half",NA,"Italy",NA,"/wiki/Rugby_San_Don%C3%A0"
"Q42889381","Sam Simmonds","Sam Simmonds",NA,NA,"Flanker",NA,"Great Britain","England","/wiki/Exeter_Chiefs"
"Q43067567","Matteo Minozzi","Matteo Minozzi",175,80,"Fullback",NA,"Italy",NA,NA
"Q43067575","Giovanni Licata","Giovanni Licata",193,107,"Flanker",NA,"Italy",NA,NA
"Q43260418","Chris Harris","Chris Harris",188,104,"Centre",NA,"Great Britain","Scotland","/wiki/Gloucester_Rugby"
"Q43797252","Renato Giammarioli","Renato Giammarioli",188,112,"Flanker",NA,"Italy",NA,"/wiki/Fiamme_Oro_Rugby"
"Q44701283","Asaeli Ai Valu","Asaeli Ai Valu",187,115,"Prop",NA,"Tonga","Japon","/wiki/Saitama_Wild_Knights"
"Q44738068","Matthieu Jalibert","Matthieu Jalibert",180,86,"Fly-Half",NA,"France",NA,"/wiki/Union_Bordeaux_B%C3%A8gles"
"Q44738136","Emerick Setiano","Emerick Setiano",183,114,"Prop",NA,"France",NA,"/wiki/Rugby_Club_Toulonnais"
"Q44738208","Dany Priso","Dany Priso",182,110,"Prop",NA,"Cameroon","France","/wiki/Rugby_Club_Toulonnais"
"Q44738218","Sekou Macalou","Sekou Macalou",195,108,"Flanker",NA,"France",NA,"/wiki/Stade_fran%C3%A7ais_Paris_rugby"
"Q44749698","Craig McGrath","Craig McGrath",182,NA,"Scrum-Half",NA,"New Zealand",NA,NA
"Q45313885","Luke Jacobson","Luke Jacobson",191,107,"3rd Row",NA,"New Zealand","New Zealand","/wiki/Waikato_Rugby_Union"
"Q46351155","Darcy Graham","Darcy Graham",175,84,"Winger",NA,"Great Britain","Scotland",NA
"Q47035437","Jordan Larmour","Jordan Larmour",178,87,"Winger",NA,"Ireland","Ireland",NA
"Q47089477","Stefan Basson","Stefan Basson",176,82,"Fullback",NA,"South Africa",NA,"/wiki/Rugby_Club_I_Medicei"
"Q47390306","Mack Hansen","Mack Hansen",188,89,"Winger",NA,"Australia","Ireland",NA
"Q47490703","Aaron Wainwright","Aaron Wainwright",190,102,"3rd Row",NA,"Great Britain","Wales",NA
"Q47528471","Aphiwe Dyantyi","Aphiwe Dyantyi",182,90,"Winger",NA,"South Africa",NA,NA
"Q48534468","John Poland","John Poland",170,77,"Scrum-Half",NA,"Ireland","Ireland",NA
"Q48639077","Mathieu Babillot","Mathieu Babillot",190,109,"Flanker",NA,"France",NA,"/wiki/Castres_Olympique"
"Q48789074","Marco Riccioni","Marco Riccioni",186,127,"Prop",NA,"Italy",NA,"/wiki/Saracens_Football_Club"
"Q48792294","Will Jordan","Will Jordan",NA,NA,"Winger",NA,"New Zealand",NA,NA
"Q48913616","Andrea Di Giandomenico","Andrea Di Giandomenico",180,95,"Fly-Half",NA,"Italy",NA,NA
"Q49150651","Anthony Bouthier","Anthony Bouthier",182,NA,"Fullback",NA,"France",NA,"/wiki/Montpellier_H%C3%A9rault_Rugby"
"Q49988437","Cameron Stones","Cameron Stones",191,109,NA,NA,"Canada",NA,NA
"Q50368975","Anacleto Altigieri","Anacleto Altigieri",180,105,"Prop",NA,"Italy",NA,NA
"Q50772610","Michelangelo Biondelli","Michelangelo Biondelli",184,90,"Fly-Half",NA,"Italy",NA,"/wiki/Fiamme_Oro_Rugby"
"Q51275869","André Bester","André Bester",NA,NA,"Hooker",NA,"South Africa","South Africa",NA
"Q51624644","Jordan Petaia","Jordan Petaia",190,101,"Utility Back",NA,"Australia",NA,NA
"Q52339077","Tito Cicciò","Tito Cicciò",193,110,"Number 8",NA,"Italy",NA,NA
"Q52419853","Jacopo Giangrande","Jacopo Giangrande",185,85,"Scrum-Half",NA,"Italy",NA,NA
"Q52781784","Nelson Babrow","Nelson Babrow",173,74,"Fly-Half",NA,"South Africa",NA,NA
"Q53871272","Ben Earl","Ben Earl",188,102,"Flanker",NA,"Great Britain","England","/wiki/Saracens_Football_Club"
"Q54142651","Alberto Saccardo","Alberto Saccardo",192,95,"2nd Row",NA,"Italy",NA,NA
"Q54913837","Salvatore Bonetti","Salvatore Bonetti",NA,NA,"Flanker",NA,"Italy",NA,NA
"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi",189,112,"Prop",NA,"Italy",NA,"/wiki/Benetton_Rugby_Treviso"
"Q55081476","Cherif Traorè","Cherif Traorè",180,116,"Prop",NA,"Guinea","Italy","/wiki/Rugby_Vicenza"
"Q55092450","Jack Singleton","Jack Singleton",180,108,"Hooker",NA,"Great Britain","England","/wiki/Gloucester_Rugby"
"Q55214960","Demba Bamba","Demba Bamba",185,124,"Prop",NA,"France",NA,"/wiki/Racing_92"
"Q55590015","Arthur Vincent","Arthur Vincent",182,90,"Centre",NA,"France",NA,"/wiki/Montpellier_H%C3%A9rault_Rugby"
"Q55590016","Pierre-Henri Azagoh",NA,196,103,"2nd Row",NA,"France",NA,"/wiki/Stade_fran%C3%A7ais_Paris_rugby"
"Q55760202","Cliven Loubser","Cliven Loubser",NA,NA,"Fly-Half",NA,"Namibia",NA,NA
"Q56486294","Max Malins","Max Malins",180,84,"Fly-Half",NA,"Great Britain","England","/wiki/Saracens_Football_Club"
"Q56641621","Rhys Carré","Rhys Carre",191,131,"Prop",NA,"Great Britain","Wales",NA
"Q56651214","Monty Ioane","Monty Ioane",180,95,"Winger",NA,"Australia","Australia; Italy","/wiki/Lyon_Olympique_Universitaire_Rugby"
"Q57541918","Robin Williams","Robin Williams",183,79,"Fullback",NA,"Great Britain","Wales",NA
"Q57586448","Caelan Doris","Caelan Doris",193,106,"Number 8",NA,"Ireland","Ireland",NA
"Q58008359","Jimmy Tuivaiti","Jimmy Tuivaiti",183,113,"Number 8",NA,"New Zealand","New Zealand; Italy",NA
"Q58009212","JJ van der Mescht",NA,198,135,"2nd Row",NA,"South Africa",NA,"/wiki/Stade_fran%C3%A7ais_Paris_rugby"
"Q60040602","Sebastián Levaggi","Sebastián Levaggi",180,107,"Prop",NA,"Uruguay",NA,NA
"Q60040611","Sergiu Ursache","Sergiu Ursache",198,114,"3rd Row",NA,"Romania",NA,"/wiki/CUS_Torino_Rugby"
"Q60040614","Fernando Higgs","Fernando Higgs",186,92,"Utility Back",NA,"Argentina",NA,NA
"Q60836358","Grégory Alldritt","Grégory Alldritt",190,107,"3rd Row",NA,"France",NA,"/wiki/Stade_rochelais"
"Q60841690","Umberto Casellato","Umberto Casellato",176,81,"Scrum-Half",NA,"Italy",NA,NA
"Q61631457","Charly Trussardi","Charly Trussardi",172,85,"Scrum-Half",NA,"France","Italy","/wiki/Sporting_Club_Albigeois"
"Q61811618","Marco Zanon","Marco Zanon",186,97,"Centre",NA,"Italy",NA,NA
"Q61853285","Umberto Silvestri","Umberto Silvestri",NA,NA,NA,NA,"Italy",NA,NA
"Q62572798","Davide Zanetti","Davide Zanetti",193,108,"2nd Row",NA,"Italy",NA,"/wiki/Rugby_Calvisano"
"Q62926120","Ștefan Constantin","Ștefan Constantin",196,102,"2nd Row",NA,"Romania",NA,NA
"Q62942455","Ronan Kelleher","Rónan Kelleher",183,110,"Hooker",NA,"Ireland","Ireland",NA
"Q63527509","Mirko Amenta","Mirko Amenta",187,107,"Number 8",NA,"Italy",NA,"/wiki/Valorugby_Emilia"
"Q63533219","Ivo Mazzucchelli","Ivo Mazzucchelli",NA,NA,"2nd Row",NA,"Italy",NA,NA
"Q63760015","Guglielmo Colussi","Guglielmo Colussi",NA,NA,"Utility Back",NA,"Italy",NA,NA
"Q63869607","Pier Luigi Bernabò","Pier Luigi Bernabò",NA,NA,"2nd Row",NA,"Italy",NA,NA
"Q63981836","Iliesa Ratuva Tavuyara","Iliesa Ratuva Tavuyara",NA,100,"Winger",NA,"Fiji",NA,"/wiki/Rugby_Rovigo_Delta"
"Q64578406","Víctor Jiménez","Víctor Jiménez",177,110,"Hooker",NA,"Argentina",NA,NA
"Q64682537","Plinio Sciamanna","Plinio Sciamanna",185,106,"Prop",NA,"Italy",NA,NA
"Q64746908","Ryan Baird","Ryan Baird",198,113,"2nd Row",NA,"Ireland","Ireland",NA
"Q64759801","Casper Steyn","Casper Steyn",186,94,"Fly-Half",NA,"South Africa",NA,NA
"Q64840829","Jerome Paarwater","Jerome Paarwater",188,NA,"3rd Row",NA,"South Africa",NA,NA
"Q64840843","Theodor Rădulescu","Theodor Rădulescu",NA,NA,"Prop",NA,"Romania",NA,NA
"Q64853283","Mesu Dolokoto","Mesu Dolokoto",181,112,"Hooker",NA,"Fiji",NA,NA
"Q65125122","Matteo Dell'Acqua","Matteo Dell'Acqua",193,111,"2nd Row",NA,"Italy","Italy; Brazil","/wiki/Valorugby_Emilia"
"Q65126581","Paolo Pescetto","Paolo Pescetto",177,85,"Fly-Half",NA,"Italy",NA,"/wiki/Zebre_Rugby_Club"
"Q65346265","Guillermo Roan","Guillermo Roan",192,120,"Prop",NA,"Argentina",NA,NA
"Q65553712","Juan Ignacio Brex","Ignacio Brex",189,99,"Centre",NA,"Argentina","Argentina; Italy",NA
"Q65953047","Luca Petillo","Luca Petillo",187,100,"Flanker",NA,"Italy",NA,"/wiki/Rugby_Lyons"
"Q65953139","Mosese Tavutunawailala","Mosese Tavutunawailala",NA,NA,"Utility Back",NA,"Fiji","Italy",NA
"Q66372450","Gabriele Signore","Gabriele Signore",NA,NA,"2nd Row",NA,"Italy",NA,"/wiki/Rugby_Club_I_Medicei"
"Q66372479","Ruben Riccioli","Ruben Riccioli",NA,NA,"3rd Row",NA,"Italy",NA,"/wiki/Polisportiva_S.S._Lazio_Rugby_1927"
"Q66459161","Nico Wegner","Nico Wegner",201,114,"2nd Row",NA,"South Africa",NA,NA
"Q66459164","Karim Jammal","Karim Jammal",175,86,"Fly-Half",NA,"Great Britain","Lebanon","/wiki/Valorugby_Emilia"
"Q66685953","Roberto Pedrazzi","Roberto Pedrazzi",NA,NA,"Centre",NA,"Italy",NA,NA
"Q66736233","Ramiro Finco","Ramiro Finco",185,95,"Centre",NA,"Argentina",NA,"/wiki/Rugby_Viadana"
"Q66982840","Rodrigo Bruno","Rodrigo Bruno",191,107,"Number 8",NA,"Argentina",NA,NA
"Q67181870","Eroni Mawi","Eroni Mawi",188,130,"Prop",NA,"Fiji",NA,"/wiki/Saracens_Football_Club"
"Q67214296","Bruno Ancillotti","Bruno Ancillotti",NA,NA,"Scrum-Half",NA,"Italy",NA,NA
"Q67214302","Gerardo Cinti","Gerardo Cinti",NA,NA,"Winger",NA,"Italy",NA,NA
"Q67214308","Tommaso Altissimi","Tommaso Altissimi",NA,NA,"Prop",NA,"Italy",NA,NA
"Q67214316","Aldo Balducci","Aldo Balducci",NA,NA,"Number 8",NA,"Italy",NA,NA
"Q67214324","Giuseppe Bigi","Giuseppe Bigi",NA,NA,"Scrum-Half",NA,"Argentina","Italy",NA
"Q67214328","Carlo Raffo","Carlo Raffo",NA,NA,"3rd Row",NA,"Italy",NA,NA
"Q67214348","Armando Nisti","Armando Nisti",NA,NA,"Prop",NA,"Italy",NA,NA
"Q67214356","Gilberto Luchini","Gilberto Luchini",NA,NA,"Centre",NA,"Italy",NA,NA
"Q67214365","Franco Paganelli","Franco Paganelli",NA,NA,"Winger",NA,"Italy",NA,NA
"Q67214369","Rodolfo Giuliani","Rodolfo Giuliani",NA,NA,"Number 8",NA,"Italy",NA,NA
"Q67214392","Nicolás Coronel","Nicolás Coronel",185,100,"Utility Back",NA,"Spain","Argentina","/wiki/Rugby_Rovigo_Delta"
"Q67214396","Eugenio Vinci","Eugenio Vinci",NA,NA,"Utility Back",NA,"Italy","Italy",NA
"Q67214401","Paolo Vinci","Paolo Vinci",NA,NA,"Centre",NA,"Italy","Italy",NA
"Q67214463","Andrei Bals","Andrei Bals",NA,NA,"Fullback",NA,"Romania",NA,NA
"Q67214477","Gary Pearse","Gary Pearse",NA,NA,"Flanker",NA,"Australia",NA,NA
"Q67511086","Kirill Golosnitsky","Kirill Golosnickij",185,105,"Centre",NA,"Russia",NA,"/wiki/VVA-Podmoskov%27e"
"Q67916420","Diego Arbelo","Diego Arbelo",190,114,"Prop",NA,"Uruguay",NA,NA
"Q68159235","Chad Plato","Chad Plato",170,78,"Fullback",NA,"Namibia",NA,NA
"Q68163877","James Faiva","James Faiva",185,89,"Fly-Half",NA,"New Zealand","Tonga","/wiki/Petrarca_Rugby"
"Q68539092","Manuel Ardao","Manuel Ardao",NA,NA,"Prop",NA,"Uruguay",NA,NA
"Q68585598","Junior Ngaluafe","Junior Ngaluafe",NA,NA,"Fullback",NA,"New Zealand",NA,"/wiki/Valorugby_Emilia"
"Q68585794","Antonio Denti","Antonio Denti",181,120,"Prop",NA,"Italy",NA,"/wiki/Rugby_Viadana"
"Q68585819","Jacob Gaina","Jacob Gaina",172,90,"Winger",NA,"New Zealand","Italy",NA
"Q68586010","Nicola Cattina","Nicola Cattina",191,102,"3rd Row",NA,"Italy",NA,NA
"Q68586219","Manuel Díaz","Manuel Díaz",165,73,"Scrum-Half",NA,"Argentina",NA,NA
"Q68586363","Ernesto Nathan","Ernesto Nathan",NA,92,"Centre",NA,"Italy",NA,NA
"Q68586992","Gabriel Pizarro","Gabriel Pizarro",183,100,"Centre",NA,"Argentina","Argentina; Italy",NA
"Q69818655","Agustín Costa Repetto","Agustín Costa Repetto",176,115,"Hooker",NA,"Argentina",NA,NA
"Q69818706","Luca Nostran","Luca Nostran",189,105,"3rd Row",NA,"Italy",NA,"/wiki/Petrarca_Rugby"
"Q69885996","Garry Law","Garry Law",183,92,"Utility Back",NA,"Great Britain","Scotland",NA
"Q70248846","Mattia Dolcetto","Mattia Dolcetto",178,88,"Winger",NA,"Italy",NA,NA
"Q71997047","Antoine Hastoy","Antoine Hastoy",179,82,"Fly-Half",NA,"France",NA,"/wiki/Stade_rochelais"
"Q72043545","Ange Capuozzo","Ange Capuozzo",177,71,"Utility Back",NA,"France","Italy","/wiki/Stade_Toulousain"
"Q72686002","Federico Mori","Federico Mori",188,104,"Centre",NA,"Italy",NA,"/wiki/Aviron_Bayonnais_Rugby_Pro"
"Q73106431","Stefano Sironi","Stefano Sironi",196,101,"Flanker",NA,"Italy",NA,NA
"Q73527192","Cadan Murley","Cadan Murley",175,82,"Winger",NA,"Great Britain","England","/wiki/Harlequin_Football_Club"
"Q73786875","Danilo Fischetti","Danilo Fischetti",180,110,"Prop",NA,"Italy",NA,NA
"Q76164749","Harry Potter","Harry Potter",185,95,"Centre",NA,"Great Britain","Australia",NA
"Q76639120","Richard Denhardt","Richard Denhardt",193,117,"2nd Row",NA,"New Zealand",NA,NA
"Q78070817","Iván Merlo","Iván Merlo",183,90,"Centre",NA,"Argentina",NA,NA
"Q78154663","Juan Francesio","Juan Francesio",188,87,"Winger",NA,"Argentina","Italy",NA
