"wpName","fusName","rugbyscopeId","teamWP"
"Gordon","Gordon RFC; Gordon; Gordon Rugby; Gordon Rugby Football Club; Highlanders; Stags","527",NA
"Gorey Rugby Club","Gorey RFC; Gorey Rugby Club; Gorey; Gorey Rugby Football Club; none","1271",NA
"Gorseinon","Gorseinon RFC; Gorseinon Rugby Football Club","1272",NA
"Gossolengo Rugby","Elephant Rugby Gossolengo; Gossolengo; Rugby Gossolengo; Gossolengo Rugby","7084",NA
"gourdon xv","Gourdon XV Bouriane; Entente gourdonnaise; Gourdon XV","529",NA
"GPS Old Boys","GPS Rugby; GPS Old Boys; Gallopers; GPS Old Boys Rugby Union Club; GPS Rugby Club; GPSラグビークラブ; The Gallopers or Jeeps","516",NA
"grafton","Grafton Redmen; Grafton","3898",NA
"Grafton","Grafton Redmen; Grafton","3898",NA
"Grafton Rugby Club","Grafton Redmen; Grafton","3898",NA
"Grammar-Carlton","Grammar Carlton RFC; GC; Grammar Carlton Rugby Football Club","1278",NA
"Grammar Carlton RFC","Grammar Carlton RFC; GC; Grammar Carlton Rugby Football Club","1278",NA
"Grammar TEC RC","Grammar TEC RC; Grammar TEC Rugby Club; グラマーTEC","2565",NA
"grand rapids","Grand Rapids Gazelles; Grand Rapids; Grand Rapids Gazelles RFC; Grand Rapids Rugby","7117",NA
"grande milano rugby","Rugby Grande Milano; Grande Milano; Grande Milano Rugby; グランデ・ミラノ; ミラノ","843",NA
"Granducato Livorno","Rugby Livorno 1931; Livorno 1931; Livorno; Rugby Livorno; Granducato Livorno; Rugby Livourne; Rugby Livourne 1931; ラグビーリヴォルノ1931; リヴォルノ","847",NA
"Granducato Rugby","GranDucato Parma; Amatori Parma Rugby; Amatori Parme; FTGI Granducato; Gran Ducato; Gran Ducato Parma Rugby; Gran Parma; GRAN Parma; Gran Parma Rugby; Gran Parme; GRAN Parme; Gran Parme Rugby; GRAN Parme Rugby; Gran Rugby; Gran Rugby Parma; Gran Rugby Parme; GRAN Rugby Parme; GranDucato; GranDucato Parma Rugby; GranDucato Parme; Granducato Rugby; GranDucato Rugby Parma; GranParma; Parma Rugby; Rugby Parme; SKG GRAN Parma; SKG GRAN Parma Rugby; SKG Gran Parme; グラン・デュカート","218",NA
"grangetown","Cardiff Internationals Athletic Club; CIACS; Grangetown; Grangetown Stars","7047",NA
"grangetown stars","Cardiff Internationals Athletic Club; CIACS; Grangetown; Grangetown Stars","7047",NA
"grasse","Rugby olympique de Grasse; Grasse; RO Grasse; ROG; Rugby Olympique de Grasse","634",NA
"Great Public Schools' Old Boys","Wanderers Rugby Football Club; Great Public Schools' Old Boys; Wanderers RFC; Wanderers","3647",NA
"green island","Green Island RFC; Green Island; グリーン・アイランドRFC","5927",NA
"Greenock Wanderers","Greenock Wanderers RFC; Greenock Wanderers","1279",NA
"greerton marist","Greerton Marist Recreation & Community Sports Club; Greerton Marist RC","5720",NA
"greerton marist rfc","Greerton Marist Recreation & Community Sports Club; Greerton Marist RC","5720",NA
"grenade sur l'adour","Rugby Grenade; Grenade sur l'Adour; Grenade; Grenade-s.-Adour; Grenade sports; Grenade Sports","4483",NA
"greytown","Greytown RC","6057",NA
"Griquas Country Districts","Griquas; Griquas Country Districts; Griekwas Rugbyspan; Griqualand West; Griqualand West Griquas; Griqualand West Rugby Union; Griquas Rugby Union; GWK Griekwas; GWK Griquas; Peacock Blues; Poubloues; Poubloues; West Griquas; Wildeklawer Griekwas; Wildeklawer Griquas; グリークアズ; グリクアス; グリクアズ; グリクアランド・ウェスト","234",NA
"Grivița București","RC Grivița Bucharest; CFR Grivita Rosie Bucharest; Grivița București; Griviţa; Grivita Bucarest; Grivita Rosie; Griviţa Roşie; Grivița Roșie; RC  Grivița; RC Grivița - UNEFS București; RC Grivița București; RC Grivița Roșie; Rugby Club Griviţa București; Rugby Club Grivița București; Rugby Club Grivița Roșie","2113",NA
"grivița roșie","RC Grivița Bucharest; CFR Grivita Rosie Bucharest; Grivița București; Griviţa; Grivita Bucarest; Grivita Rosie; Griviţa Roşie; Grivița Roșie; RC  Grivița; RC Grivița - UNEFS București; RC Grivița București; RC Grivița Roșie; Rugby Club Griviţa București; Rugby Club Grivița București; Rugby Club Grivița Roșie","2113",NA
"guildfordians rfc","Guildfordians Rugby Football Club; Guildfordians RFC","3204",NA
"Guisborough","Guisborough RUFC; Guisborough Rugby Club; Guisborough","7822",NA
"Guisborough RUFC","Guisborough RUFC; Guisborough Rugby Club; Guisborough","7822",NA
"Gunnedah Rugby Club","Gunnedah Red Devils; Gunnedah Rugby Club","3688",NA
"haagsche rugby club","Haagsche Rugby Club; Haagsche RC; HRC","7120",NA
"Haagsche Rugby Club","Haagsche Rugby Club; Haagsche RC; HRC","7120",NA
"haʻapai","Ha'apai Sea Warriors Rugby; Ha'apai; Haʻapai","7821",NA
"hafod rovers","Hafod Rovers","7820",NA
"Hafod Rovers","Hafod Rovers","7820",NA
"Hafodyrynys RFC","Hafodyrynys RFC","6169",NA
"Hakuoh University","Hakuoh University Rugby Football Club; Hakuoh University; 白鴎大学ラグビー部; 白鷗大学","2520",NA
"halifax tars","Halifax Tars RFC; Halifax Tars","7819",NA
"halifax tars rfc","Halifax Tars RFC; Halifax Tars","7819",NA
"hamilton hawks","Hamilton Hawks","3641",NA
"hamilton marist","Hamilton Marist RC","6043",NA
"Hamilton Marist","Hamilton Marist RC","6043",NA
"hamilton marist rfc","Hamilton Marist RC","6043",NA
"Hamilton Old Boys","Hamilton Old Boys RC; Hamilton Old Boys RSC; Hamilton Old Boys; Hamilton Old Boys Rugby Club","6044",NA
"hamilton old boys rsc","Hamilton Old Boys RC; Hamilton Old Boys RSC; Hamilton Old Boys; Hamilton Old Boys Rugby Club","6044",NA
"hamilton sea point rfc","Hamilton RFC Sea Point; Hamilton Sea Point RFC; Hamilton RFC; Hammies; Hamilton Rugby Football Club","2338",NA
"Hamilton Sea Point RFC","Hamilton RFC Sea Point; Hamilton Sea Point RFC; Hamilton RFC; Hammies; Hamilton Rugby Football Club","2338",NA
"hampshire county","Hampshire Rugby Football Union Team; Hampshire County; Hampshire Rugby Football Union","7548",NA
"harare sports club","Harare Sports Club; Salisbury Sports Club","7488",NA
"Harare Sports club","Harare Sports Club; Salisbury Sports Club","7488",NA
"Harbord Harlequins","Sydney Harlequins RC; Sydney Harlequins RFC; Harbord Harlequins","3967",NA
"harbour dunedin","Harbour Rugby Club Dunedin; Harbour Dunedin","7818",NA
"harbour rfc","Harbour RFC","5928",NA
"Harlequin F.C.","Harlequin F.C.; Harlequin; Harlequin FC; Harlequin Football Club; Harlequin Rugby; Harlequin Rugby Club; Harlequins; Harlequins Club; Harlequins FC; Harlequins Football Club; Harlequins Rugby; Harlequins Rugby Club; NEC Harlequins; NECハーレクインズ; Quins; The Quarters; ハーレクインズ; 할리퀸스; 할리퀸스 풋볼 클럽; 小丑橄欖球俱樂部","230",NA
"Harlequins RFC NZ","Harlequins RFC; Harlequins RFC NZ","5974",NA
"harrogate rfc","Harrogate RUFC; Aces; Harrogate; Harrogate RFC; Harrogate Rugby; Harrogate Rugby Club; Harrogate Rugby Football Club; Harrogate Rugby Union; Harrogate Rugby Union Club; Harrogate Rugby Union Football; Harrogate Rugby Union Football Club; RFC Harrogate; RUFC Harrogate; Rugby Club Harrogate; Rugby Football Club Harrogate; Rugby Union Football Club Harrogate; Rugby Union Football Harrogate; Rugby Union Harrogate","1303",NA
"Harrow RFC","Harrow RFC; Harrow Rugby Football Club","1304",NA
"hartford wanderers","Hartford Wanderers RFC","1305",NA
"Hartpury College","Hartpury University RFC; Hartpury College; Hartpury College RFC; Hartpury College Rugby Football Club; Hartpury RFC; Hartpury Rugby; Hartpury University; Hartpury University R.F.C.; Hartpury University Rugby Football Club; カレッジハートプリュー大学; ハートプリー大学; ハートプリー大学RFC; ハイトペニーカレッジ","2205",NA
"hartpury university r.f.c","Hartpury University RFC; Hartpury College; Hartpury College RFC; Hartpury College Rugby Football Club; Hartpury RFC; Hartpury Rugby; Hartpury University; Hartpury University R.F.C.; Hartpury University Rugby Football Club; カレッジハートプリュー大学; ハートプリー大学; ハートプリー大学RFC; ハイトペニーカレッジ","2205",NA
"hastings high school old boys","Hastings High School Old Boys; Hastings HSOB","7817",NA
"hastings r&s","Hastings Rugby & Sports Club; Hastings Rugby & Sports; Hastings R&S","7816",NA
"Hastings R&S","Hastings Rugby & Sports Club; Hastings Rugby & Sports; Hastings R&S","7816",NA
"hautapu rfc","Hautapu RC; Hautapu","6045",NA
"havelu bulldogs","Havelu Bulldogs Rugby; Havelu Bulldogs","7815",NA
"hawera","Hawera RFC","7122",NA
"Hawera Athletic","Hawera Athletic RFC","7121",NA
"Hawera RFC","Hawera RFC","7122",NA
"hawick","Hawick RFC; Hawick; Hawick RFU; Hawick Rugby Football Club","165",NA
"Hawick Albion","Hawick Albion","7814",NA
"hawick psa","Hawick P.S.A. RFC; Hawick PSA","7813",NA
"Hawick PSA","Hawick P.S.A. RFC; Hawick PSA","7813",NA
"Hawick RFC","Hawick RFC; Hawick; Hawick RFU; Hawick Rugby Football Club","165",NA
"Hawick St. Cuthberts","Hawick St. Cuthberts","7812",NA
"hawick teviot union","Hawick Teviot Union","7811",NA
"hawick wanderers","Hawick Wanderers RFC; Hawick Wanderers","7810",NA
"Hawick Wanderers","Hawick Wanderers RFC; Hawick Wanderers","7810",NA
"hawke's bay county","Hawke's Bay Rugby Union Team; Hawke's Bay County; Hawke's Bay; Hawke's Bay Magpies; Hawke's Bay RU; Hawke's Bay Rugby; Hawke's Bay Unicorns; Hawkes Bay; ホークス・ベイ; ホークス・ベイ NPC; ホークスベイ; ホークスベイRGA","2908",NA
"Haywards Heath RFC","Haywards Heath RFC; Haywards Heath; Haywards Heath Rugby Football Club; Heath","1314",NA
"helensville","Helensville RC","5863",NA
"helston rfc","Helston RFC; Helston Rugby Football Club","1317",NA
"henley","Henley Hawks; Henley Hawks Football Club; Henley Hawks Rugby; Henley Hawks Rugby Club; Henley Hawks Rugby team; Henley Rugby Club","1319",NA
"Henley Hawks","Henley Hawks; Henley Hawks Football Club; Henley Hawks Rugby; Henley Hawks Rugby Club; Henley Hawks Rugby team; Henley Rugby Club","1319",NA
"Hertford RFC","Hertford Rugby Football Club; Hertford","1321",NA
"hibernian f.c.","Hibernian FC","7123",NA
"High School Old Boys rfc","High School Old Boys RFC; HS Old Boys RFC; Old Boys; ハイスクール・オールドボーイズRFC; ハイスクールオールドボーイズ","1322",NA
"High School Old Boys RFC","High School Old Boys RFC; HS Old Boys RFC; Old Boys; ハイスクール・オールドボーイズRFC; ハイスクールオールドボーイズ","1322",NA
"hihifo rugby club","Hihifo Rugby Club; Hihifo RC","7809",NA
"hikurangi","Hikurangi Rugby Union Football Club","5883",NA
"hino motors","Hino Red Dolphins; Hino Motors; Hino Motors Red Dolphins; Red Dolphins; Rugby Hino Red Dolphins; 日野; 日野RD; 日野レッドドルフィンズ; 日野自動車; 日野自動車レッドドルフィンズ","2478",NA
"Hirwaun RFC","Hirwaun RFC","6128",NA
"hkcc","Hong Kong Cricket Club; HKCC","7546",NA
"hku sandy bay","HKU Sandy Bay RFC; HKU Sandy Bay; Sandy Bay","7808",NA
"hku sandy bay rfc","HKU Sandy Bay RFC; HKU Sandy Bay; Sandy Bay","7808",NA
"hokkaido barbarians","Hokkaido Barbarians; Hokkaido Barbarians R.S.C.; Hokkaido Barbarians Rugby & Sports Club; 北海道バーバリアンズ; 北海道バーバリアンズラグビーアンドスポーツクラブ","2061",NA
"hong kong china under-19","Hong Kong national under-19 rugby union team; hong kong china under-19","7807",NA
"Hong Kong FC","Hong Kong FC; Hong Kong Football Club; HKFC; 香港FC","6931",NA
"Hora Hora","Hora Hora RFC; Hora Hora; Hora Hora Rugby Football Club","2172",NA
"Hornsby RC","Hornsby Rugby Club; Hornsby RC; Hornsby Rugby Union Club; The Lions; Hornsby Rugby Union Football Club","1346",NA
"hosei university rfc","Hosei University Rugby Football Club; Université Hōsei; 法政大学; 法政大学ラグビー部","2368",NA
"Hosei University RFC","Hosei University Rugby Football Club; Université Hōsei; 法政大学; 法政大学ラグビー部","2368",NA
"hosei university rugby football club","Hosei University Rugby Football Club; Université Hōsei; 法政大学; 法政大学ラグビー部","2368",NA
"Hossegor","Association sportive Hossegor; AS Hossegor; ASH","3152",NA
"houston athletic rc","Houston Athletic RC; HARC; Houston Athletic Rugby Club","7125",NA
"Hove RFC","Hove Rugby Football Club; Hove Rugby Club","2297",NA
"Hull","Hull RUFC; Hull Rugby Union; Hull; Hull Rugby Football Club; ハルRUFC","2298",NA
"Hull and East Riding","Hull and East Riding RUFC; Hull and East Riding; Hull & East Riding; Hull & East Riding RUFC","7804",NA
"hull rugby union","Hull RUFC; Hull Rugby Union; Hull; Hull Rugby Football Club; ハルRUFC","2298",NA
"Hunters Hill Rugby Club","Hunters Hill Rugby Club; Hillies; Hunters Hill; Hunters Hill RUFC; Hunters Hill Rugby; ハンターズ・ヒル","2272",NA
"Huntington Beach","Huntington Beach Rugby Club; Huntington Beach RC; Huntington Beach","7803",NA
"Hutt Old Boys Marist","Hutt Old Boys-Marist; Hutt Old Boys-Marist RFC; ハットオールドボーイズマリスト","1353",NA
"hyères-carqueiranne-la crau","RC Hyères Carqueiranne La Crau; Carqueiranne Hyeres Crau; Carqueiranne-Hyères; Hyères; Hyères-Carqueiranne; RC Carqueiranne; RC Carqueiranne-Hyères; RC Carqueiranne Hyères; RC Hyères-C-C; RC Hyères-Carqueiranne; RC Hyères Carq. Crau; RC Hyères Carq. La Crau; RC Hyères Carqueiranne; RC Hyères CC; RCCH; RCHCC; RCイエール; RRC Hyères-Carq.-La Crau; Rugby club Carqueiranne Hyères; Union sportive Carqueiranne","621",NA
"Ikey Tigers","Ikey Tigers; UCT RFC; Université du Cap; UCT Ikey Tigers; Ikeys; university of cape town; University of Cape Town Rugby Football Club; ケープタウン大学","1358",NA
"Illawarra","Illawarra Rugby Union Team; Illawarra Rugby Union; Illawarra","7802",NA
"Indiana Hoosiers","Indiana Hoosiers; Hoosiers de l'Indiana; Indiana University Bloomington; Université de l'Indiana à Bloomington","7128",NA
"indonesia xv","Indonesia national rugby union team; Indonesia XV; Nazionale di rugby XV dell'Indonesia","743",NA
"industriales rugby","Ingenieros Industriales Las Rozas Rugby; Industriales Rugby","1348",NA
"inglewood","Inglewood United Rugby Football Club; Inglewood","5990",NA
"inishowen","Inishowen RFC","5495",NA
"instonians rfc","Instonians; Instonians RFC","337",NA
"Invercargill Blues Rugby Club","Invercargill Rugby Club; Invercargill Rugby Club; Blues; Invercargill Blues RC; インバーカーギル・ブルーズ","1366",NA
"Invercargill Star","Star Rugby Club; Invercargill Star; Star RC; Star RFC; Star Rugby Football Club","1841",NA
"ireland club xv","Ireland amateur national rugby union team; Ireland Club XV; Ireland Clubs; Ireland U18 Clubs","7801",NA
"ireland clubs","Ireland amateur national rugby union team; Ireland Club XV; Ireland Clubs; Ireland U18 Clubs","7801",NA
"ireland u-19s","Ireland national under-19 rugby union team; Ireland U19’s; Ireland U19; Ireland U19s; Ireland U-19s; Irlande -19; アイルランドU19","6933",NA
"ireland u-21s","Ireland national under-21 rugby union team; Ireland U-21s; Ireland Under-21; Irl U-21; Ireland U21; Irlande -21; アイルランドU21","6934",NA
"ireland u18","Ireland national under-18 rugby union team; Ireland U18s; Ireland U18; Ireland Under-18; Irlande -18; U18アイルランド","6932",NA
"ireland u18 clubs","Ireland amateur national rugby union team; Ireland Club XV; Ireland Clubs; Ireland U18 Clubs","7801",NA
"ireland u18s","Ireland national under-18 rugby union team; Ireland U18s; Ireland U18; Ireland Under-18; Irlande -18; U18アイルランド","6932",NA
"ireland u19","Ireland national under-19 rugby union team; Ireland U19’s; Ireland U19; Ireland U19s; Ireland U-19s; Irlande -19; アイルランドU19","6933",NA
"ireland u19’s","Ireland national under-19 rugby union team; Ireland U19’s; Ireland U19; Ireland U19s; Ireland U-19s; Irlande -19; アイルランドU19","6933",NA
"ireland u19s","Ireland national under-19 rugby union team; Ireland U19’s; Ireland U19; Ireland U19s; Ireland U-19s; Irlande -19; アイルランドU19","6933",NA
"ireland u21","Ireland national under-21 rugby union team; Ireland U-21s; Ireland Under-21; Irl U-21; Ireland U21; Irlande -21; アイルランドU21","6934",NA
"ireland u23","Ireland national under-23 rugby union team; Irlande -23; Ireland u23","7800",NA
"ireland under-18","Ireland national under-18 rugby union team; Ireland U18s; Ireland U18; Ireland Under-18; Irlande -18; U18アイルランド","6932",NA
"ireland under-21","Ireland national under-21 rugby union team; Ireland U-21s; Ireland Under-21; Irl U-21; Ireland U21; Irlande -21; アイルランドU21","6934",NA
"irl u-21","Ireland national under-21 rugby union team; Ireland U-21s; Ireland Under-21; Irl U-21; Ireland U21; Irlande -21; アイルランドU21","6934",NA
