"rugbyscopeId","altNames","teamWP"
NA,"whitland rfc; Whitland RFC","Whitland_RFC"
NA,"wits; university of the witwatersrand; fnb wits","University_of_the_Witwatersrand"
NA,"worcester warriors; worcester; Worcester Warriors; Worcester","Worcester_Warriors"
NA,"world fighting bull; fighting bull; world; world co.","World_Fighting_Bull"
NA,"worthing; worthing raiders; worthing rfc; worthing raider; Worthing","Worthing_RFC"
NA,"wrexham rfc; Wrexham RFC","Wrexham_RFC"
NA,"yamaha júbilo; yamaha jubilo; yamaha; shizuoka blue revs","Shizuoka_Blue_Revs"
NA,"yokohama canon eagles; canon eagles","Yokohama_Canon_Eagles"
NA,"york; york rufc","York_RUFC"
NA,"yorkshire; yorkshire under-18; yorkshire counties","Yorkshire_Rugby_Football_Union"
NA,"young munster; Young Munster","Young_Munster"
NA,"Ystradgynlais RFC; ystradgynlais","Ystradgynlais_RFC"
NA,"zebre parma; zebre; Zebre Academy; Zebre Parma","Zebre_Parma"
