origWdId,origName,itName,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q3591004,Eric Bonneval,Éric Bonneval,%C3%89ric_Bonneval,International,1984-91,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,18,32
Q3591043,Éric Champ,Éric Champ,%C3%89ric_Champ,Senior,1981-94,Tolone,/wiki/Rugby_Club_Toulonnais,,
Q3591043,Éric Champ,Éric Champ,%C3%89ric_Champ,International,1985-91,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,42,12
Q3603065,Aaron Cowie,Aaron Cowie,Aaron_Cowie,Senior,2001-2004,Currie,/wiki/Currie_Rugby_Football_Club,,
Q3603065,Aaron Cowie,Aaron Cowie,Aaron_Cowie,Senior,2004-2007,Amatori Catania,/wiki/Amatori_Catania_Rugby,,
Q3604979,Adam Byrnes,Adam Byrnes,Adam_Byrnes,Senior,2007,Sydney Fleet,,7,5
Q3604979,Adam Byrnes,Adam Byrnes,Adam_Byrnes,Senior,2005-07,Leinster,/wiki/Leinster_Rugby,14,2
Q3604979,Adam Byrnes,Adam Byrnes,Adam_Byrnes,Senior,2008-10,Reds,/wiki/Reds_(rugby_a_15),19,5
Q3604979,Adam Byrnes,Adam Byrnes,Adam_Byrnes,Senior,2010-12,Rebels,/wiki/Melbourne_Rebels,11,0
Q3604979,Adam Byrnes,Adam Byrnes,Adam_Byrnes,International,2011-12,Russia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Russia,6,0
Q3604991,Adam M. Jones,Adam Jones,Adam_Jones_(rugbista_1980),Senior,1999-2001,Harlequins,/wiki/Harlequin_Football_Club,14,5
Q3604991,Adam M. Jones,Adam Jones,Adam_Jones_(rugbista_1980),Senior,2001-2003,Cardiff RFC,/wiki/Cardiff_Rugby_Football_Club,8,0
Q3604991,Adam M. Jones,Adam Jones,Adam_Jones_(rugbista_1980),Senior,2003-2007,Llanelli Scarlets,/wiki/Scarlets,65,0
Q3604991,Adam M. Jones,Adam Jones,Adam_Jones_(rugbista_1980),Senior,2007-2014,Newport G.D.,/wiki/Dragons_(rugby_a_15),85,0
Q3604991,Adam M. Jones,Adam Jones,Adam_Jones_(rugbista_1980),International,2006-,Galles,/wiki/Nazionale_maschile_di_rugby_a_15_del_Galles,2,0
Q3605497,Adolphe Klingelhoefer,Adolphe Klingelhoeffer,Adolphe_Klingelhoeffer,Senior,19??,Racing Club,/wiki/Racing_92,,
Q3605612,Adrian Donald,Adrian Donald,Adrian_Donald,Regional,1997,Manawatu,/wiki/Manawatu_Rugby_Union,2,0
Q3605612,Adrian Donald,Adrian Donald,Adrian_Donald,Regional,2001-06,North Harbour,/wiki/North_Harbour_Rugby_Union,34,20
Q3605612,Adrian Donald,Adrian Donald,Adrian_Donald,Senior,2006-07,Amatori Catania,/wiki/Amatori_Catania_Rugby,3,0
Q3606810,Agostino Puppo,Agostino Puppo,Agostino_Puppo,Senior,19??-75,CUS Genova,/wiki/CUS_Genova_Rugby,,
Q3606810,Agostino Puppo,Agostino Puppo,Agostino_Puppo,Senior,1975-80,Torino,/wiki/VII_Rugby_Torino,,
Q3606810,Agostino Puppo,Agostino Puppo,Agostino_Puppo,International,1972-77,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,20,4
Q3606939,Agustín Cavalieri,Agustin Cavalieri,Agust%C3%ADn_Cavalieri,Youth,2000-2003,JC Rosario,,,
Q3606939,Agustín Cavalieri,Agustin Cavalieri,Agust%C3%ADn_Cavalieri,Senior,2003-2004,Arras Fed 1,,,
Q3606939,Agustín Cavalieri,Agustin Cavalieri,Agust%C3%ADn_Cavalieri,Senior,2004-2005,USAL Limoges Pro D2,,,
Q3606939,Agustín Cavalieri,Agustin Cavalieri,Agust%C3%ADn_Cavalieri,Senior,2005-2006,L’Aquila,/wiki/L%27Aquila_Rugby_Club,15,0
Q3606939,Agustín Cavalieri,Agustin Cavalieri,Agust%C3%ADn_Cavalieri,Senior,2006-2012,Petrarca,/wiki/Petrarca_Rugby,84,25
Q3606939,Agustín Cavalieri,Agustin Cavalieri,Agust%C3%ADn_Cavalieri,Senior,2012-2013,I Cavalieri,/wiki/Rugby_Club_I_Cavalieri,21,10
Q3606939,Agustín Cavalieri,Agustin Cavalieri,Agust%C3%ADn_Cavalieri,Senior,2013-2019,Calvisano,/wiki/Rugby_Calvisano,105,30
Q3606939,Agustín Cavalieri,Agustin Cavalieri,Agust%C3%ADn_Cavalieri,Senior,2013-2015,Zebre,/wiki/Zebre_Rugby_Club,3,0
Q3606939,Agustín Cavalieri,Agustin Cavalieri,Agust%C3%ADn_Cavalieri,International,2009-2010,Italia A,/wiki/Nazionale_A_di_rugby_a_15_dell%27Italia,3,0
Q3606940,Agustín Canalda,Agustín Canalda,Agust%C3%ADn_Canalda,Senior,1995-,Club Newman,,,
Q3606940,Agustín Canalda,Agustín Canalda,Agust%C3%ADn_Canalda,International,1999-2001,Argentina,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Argentina,6,0
Q3608146,Alberto Bergamo,Alberto Bergamo,Alberto_Bergamo,Youth,,Bergamo,,,
Q3608146,Alberto Bergamo,Alberto Bergamo,Alberto_Bergamo,Youth,,Rovato,,,
Q3608146,Alberto Bergamo,Alberto Bergamo,Alberto_Bergamo,Youth,,Calvisano,/wiki/Rugby_Calvisano,,
Q3608146,Alberto Bergamo,Alberto Bergamo,Alberto_Bergamo,Senior,2011-2016,Calvisano,/wiki/Rugby_Calvisano,64,115
Q3608388,Alberto Lucchese,Alberto Lucchese,Alberto_Lucchese,Senior,2006-2009,Benetton,/wiki/Benetton_Rugby_Treviso,11,0
Q3608388,Alberto Lucchese,Alberto Lucchese,Alberto_Lucchese,Senior,2009-2010,Veneziamestre,/wiki/Veneziamestre_Rugby_1986,12,5
Q3608388,Alberto Lucchese,Alberto Lucchese,Alberto_Lucchese,Senior,2010-2014,Mogliano,/wiki/Mogliano_Rugby_1969,70,20
Q3608388,Alberto Lucchese,Alberto Lucchese,Alberto_Lucchese,Senior,2012-2013,Benetton,/wiki/Benetton_Rugby_Treviso,1,0
Q3608388,Alberto Lucchese,Alberto Lucchese,Alberto_Lucchese,Senior,2014-2016,Benetton,/wiki/Benetton_Rugby_Treviso,27,0
Q3608388,Alberto Lucchese,Alberto Lucchese,Alberto_Lucchese,International,2016,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,2,0
Q3608408,Alberto Marconato,Alberto Marconato,Alberto_Marconato,Senior,2006-09,Benetton,/wiki/Benetton_Rugby_Treviso,,
Q3608408,Alberto Marconato,Alberto Marconato,Alberto_Marconato,Senior,2009-10,Riviera,/wiki/Rugby_Riviera_1975,,
Q3608408,Alberto Marconato,Alberto Marconato,Alberto_Marconato,Senior,2010-11,San Donà,/wiki/Rugby_San_Don%C3%A0,,
Q3608408,Alberto Marconato,Alberto Marconato,Alberto_Marconato,Senior,2011-,Udine,/wiki/Rugby_Udine_Union_FVG,,
Q3608650,Alberto Zorzi,Alberto Zorzi,Alberto_Zorzi,Senior,2009-10,Veneziamestre,/wiki/Veneziamestre_Rugby_1986,6,10
Q3608650,Alberto Zorzi,Alberto Zorzi,Alberto_Zorzi,Senior,2010-13,Rovigo,/wiki/Rugby_Rovigo_Delta,30,20
Q3608650,Alberto Zorzi,Alberto Zorzi,Alberto_Zorzi,Senior,2013-14,Mogliano,/wiki/Mogliano_Rugby_1969,0,0
Q3608650,Alberto Zorzi,Alberto Zorzi,Alberto_Zorzi,Senior,2014-17,Tarvisium,/wiki/Ruggers_Tarvisium,,
Q3608650,Alberto Zorzi,Alberto Zorzi,Alberto_Zorzi,Senior,2017-,Casale,/wiki/Rugby_Casale,,
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Youth,1997-2000,Loughborough,,,
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Youth,1998-1999,Leicester,/wiki/Leicester_Tigers,,
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Senior,2000-2001,San Donà,/wiki/Rugby_San_Don%C3%A0,,
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Senior,2001-2005,Parma,/wiki/Rugby_Parma_F.C._1931,?,?
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Senior,2005-2006,L’Aquila,/wiki/L%27Aquila_Rugby_Club,?,?
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Senior,2006-2010,Viadana,/wiki/Rugby_Viadana,38,5
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Senior,2011,GranDucato,/wiki/GranDucato_Parma_Rugby,9,0
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Senior,2011-2012,Calvisano,/wiki/Rugby_Calvisano,21,5
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Senior,2012-2014,San Donà,/wiki/Rugby_San_Don%C3%A0,39,15
Q3609130,Aldo Birchall,Aldo Birchall,Aldo_Birchall,Senior,2010-2011,Aironi,/wiki/Aironi_Rugby,2,0
Q3609429,Alejandro Abadie,Alejandro Abadie,Alejandro_Abadie,Senior,2005-08,San Fernando,,,
Q3609429,Alejandro Abadie,Alejandro Abadie,Alejandro_Abadie,Senior,2008-09,Capitolina,/wiki/Unione_Rugby_Capitolina,15,20
Q3609429,Alejandro Abadie,Alejandro Abadie,Alejandro_Abadie,Senior,2009-10,Rovigo,/wiki/Rugby_Rovigo_Delta,11,5
Q3609429,Alejandro Abadie,Alejandro Abadie,Alejandro_Abadie,Senior,2010-,San Fernando,,,
Q3609429,Alejandro Abadie,Alejandro Abadie,Alejandro_Abadie,International,2007-09,Argentina,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Argentina,5,5
Q3609858,Alessandro Bollati,Alessandro Bollati,Alessandro_Bollati,Senior,,CUS Roma,/wiki/CUS_Roma_Rugby,,
Q3609879,Alessandro Bottacchiari,Alessandro Bottacchiari,Alessandro_Bottacchiari,Senior,1986-94,L’Aquila,/wiki/L%27Aquila_Rugby_Club,146,118
Q3609879,Alessandro Bottacchiari,Alessandro Bottacchiari,Alessandro_Bottacchiari,International,1991-92,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,6,9
Q3609897,Alessandro Caranci,Alessandro Caranci,Alessandro_Caranci,Senior,,CUS Roma,/wiki/CUS_Roma_Rugby,,
Q3609897,Alessandro Caranci,Alessandro Caranci,Alessandro_Caranci,Senior,,Petrarca,/wiki/Petrarca_Rugby,,
Q3609897,Alessandro Caranci,Alessandro Caranci,Alessandro_Caranci,Senior,,L’Aquila,/wiki/L%27Aquila_Rugby_Club,,
Q3609897,Alessandro Caranci,Alessandro Caranci,Alessandro_Caranci,Senior,,Colleferro,/wiki/Colleferro_Rugby_1965,,
Q3609897,Alessandro Caranci,Alessandro Caranci,Alessandro_Caranci,International,1989,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,1,0
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,Senior,1976-1979,Napoli,,,
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,Senior,1979-1980,S.S. Lazio,/wiki/Polisportiva_S.S._Lazio_Rugby_1927,,
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,Senior,1980-1984,Benetton,/wiki/Benetton_Rugby_Treviso,,
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,Senior,1984-1989,Amatori Milano,/wiki/Amatori_Rugby_Milano,,
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,Senior,1989-1990,Amatori Catania,/wiki/Amatori_Catania_Rugby,,
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,Senior,1990-1994,Partenope,/wiki/Partenope_Rugby,,
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,Senior,1994-1995,Benevento,/wiki/U.S._Rugby_Benevento,,
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,Senior,1995-1999,Amatori Catania,/wiki/Amatori_Catania_Rugby,,
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,Senior,1999-2003,Partenope,/wiki/Partenope_Rugby,,
Q3610024,Alessandro Fusco,Alessandro Fusco,Alessandro_Fusco,International,1982-1986,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,5,0
Q3610596,Alessio Zdrilich,Alessio Zdrilich,Alessio_Zdrilich,Youth,,Ospitaletto,,,
Q3610596,Alessio Zdrilich,Alessio Zdrilich,Alessio_Zdrilich,Youth,,Accademia FIR,,,
Q3610596,Alessio Zdrilich,Alessio Zdrilich,Alessio_Zdrilich,Senior,2012-19,Calvisano,/wiki/Rugby_Calvisano,105,100
Q3610596,Alessio Zdrilich,Alessio Zdrilich,Alessio_Zdrilich,Senior,2019-20,Brescia,/wiki/Rugby_Brescia,,
Q3610596,Alessio Zdrilich,Alessio Zdrilich,Alessio_Zdrilich,Senior,2016-2017,Zebre,/wiki/Zebre_Rugby_Club,1,0
Q3610596,Alessio Zdrilich,Alessio Zdrilich,Alessio_Zdrilich,International,2012-2013; 2015,Italia under 20; Italia A,/wiki/Nazionale_maschile_under_20_di_rugby_a_15_dell%27Italia; /wiki/Nazionale_A_di_rugby_a_15_dell%27Italia,11; 2,0; 0
Q3611407,Alfredo Gavazzi,Alfredo Gavazzi,Alfredo_Gavazzi,Senior,1970-83,Calvisano,/wiki/Rugby_Calvisano,,
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,1971,Amatori Milano,/wiki/Amatori_Rugby_Milano,,
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,1971-72,CUS Roma,/wiki/CUS_Roma_Rugby,,
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,1972-73,Esercito,/wiki/Centro_Sportivo_Esercito,,
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,1973-74,CUS Roma,/wiki/CUS_Roma_Rugby,,
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,1974-79,Rugby Roma,/wiki/Rugby_Roma_Olimpic_Club_1930,108,?
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,1979-80,Montferrand,/wiki/Association_sportive_montferrandaise_Clermont_Auvergne,15,0
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,1980-81,Auch,/wiki/Rugby_club_Auch,0,0
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,1981,Bagnères,,,
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,198X-8X,Amatori Catania,/wiki/Amatori_Catania_Rugby,,
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,Senior,1991-92,Rugby Roma,/wiki/Rugby_Roma_Olimpic_Club_1930,1,0
Q3613815,Ambrogio Bona,Ambrogio Bona,Ambrogio_Bona,International,1972-81,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,50,4
Q3615613,Andrea Cococcetta,Andrea Cococcetta,Andrea_Cococcetta,Senior,1990-1997,L’Aquila,/wiki/L%27Aquila_Rugby_Club,,
Q3615737,Andrea Gavazzi,Andrea Gavazzi,Andrea_Gavazzi,Senior,2000-12,Calvisano,/wiki/Rugby_Calvisano,,
Q3615737,Andrea Gavazzi,Andrea Gavazzi,Andrea_Gavazzi,Senior,2012-15,Calvisano,/wiki/Rugby_Calvisano,32,10
Q3615813,Andrea Lovotti,Andrea Lovotti,Andrea_Lovotti,Youth,2007-09,Calvisano,/wiki/Rugby_Calvisano,,
Q3615813,Andrea Lovotti,Andrea Lovotti,Andrea_Lovotti,Senior,2009-10,Livorno,/wiki/Rugby_Livorno_1931,20,10
Q3615813,Andrea Lovotti,Andrea Lovotti,Andrea_Lovotti,Senior,2010-11,Crociati,/wiki/Crociati_Rugby_Football_Club,18,0
Q3615813,Andrea Lovotti,Andrea Lovotti,Andrea_Lovotti,Senior,2011-14,Calvisano,/wiki/Rugby_Calvisano,61,10
Q3615813,Andrea Lovotti,Andrea Lovotti,Andrea_Lovotti,Senior,2022-,Colorno,/wiki/Rugby_Colorno,6,0
Q3615813,Andrea Lovotti,Andrea Lovotti,Andrea_Lovotti,Senior,2014-22,Zebre,/wiki/Zebre_Rugby_Club,91,5
Q3615813,Andrea Lovotti,Andrea Lovotti,Andrea_Lovotti,International,2016-,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,47,0
Q3616029,Andrea Sartoretto,Andrea Sartoretto,Andrea_Sartoretto,Senior,2004-2009,Benetton,/wiki/Benetton_Rugby_Treviso,12,0
Q3616029,Andrea Sartoretto,Andrea Sartoretto,Andrea_Sartoretto,Senior,2009-2010,Rovigo,/wiki/Rugby_Rovigo_Delta,13,10
Q3616029,Andrea Sartoretto,Andrea Sartoretto,Andrea_Sartoretto,Senior,2010-2012,Mogliano,/wiki/Mogliano_Rugby_1969,23,15
Q3616029,Andrea Sartoretto,Andrea Sartoretto,Andrea_Sartoretto,Senior,2012-2013,San Donà,/wiki/Rugby_San_Don%C3%A0,14,10
Q3616029,Andrea Sartoretto,Andrea Sartoretto,Andrea_Sartoretto,Senior,2013-,Tarvisium,/wiki/Ruggers_Tarvisium,,
Q3616253,Andy Craig,Andy Craig,Andy_Craig,Senior,2000-04,Orrell,/wiki/Orrell_Rugby_Union_Football_Club,,
Q3616253,Andy Craig,Andy Craig,Andy_Craig,Senior,2004-06,Glasgow Warriors,/wiki/Glasgow_Warriors,18,5
Q3616253,Andy Craig,Andy Craig,Andy_Craig,Senior,2006,Leeds Tykes,/wiki/Leeds_Tykes,3,0
Q3616253,Andy Craig,Andy Craig,Andy_Craig,Senior,2006-10,Sedgley Park,,,
Q3616253,Andy Craig,Andy Craig,Andy_Craig,International,2002-05,Scozia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Scozia,23,40
Q3616280,Andrew Lewis,Andrew Lewis,Andrew_Lewis_(rugbista),Senior,1993-2004,Cardiff RFC,/wiki/Cardiff_Rugby_Football_Club,111,0
Q3616280,Andrew Lewis,Andrew Lewis,Andrew_Lewis_(rugbista),Senior,2003-2005,Cardiff Blues,/wiki/Cardiff_Rugby,26,5
Q3616280,Andrew Lewis,Andrew Lewis,Andrew_Lewis_(rugbista),International,1996-2002,Galles,/wiki/Nazionale_maschile_di_rugby_a_15_del_Galles,29,0
Q3616293,Andrew Skeen,Andrew Skeen,Andrew_Skeen,Youth,2000-04,Berwick,,,
Q3616293,Andrew Skeen,Andrew Skeen,Andrew_Skeen,Youth,2005-06,Newcastle,/wiki/Newcastle_Falcons,,
Q3616293,Andrew Skeen,Andrew Skeen,Andrew_Skeen,Senior,2006-08,Watsonians,/wiki/Watsonians_Rugby_Football_Club,,
Q3616293,Andrew Skeen,Andrew Skeen,Andrew_Skeen,Senior,2008-09,Amatori Milano,/wiki/Amatori_Rugby_Milano,19,211
Q3616293,Andrew Skeen,Andrew Skeen,Andrew_Skeen,Senior,2009-10,Rugby Roma,/wiki/Rugby_Roma_Olimpic_Club_1930,8,28
Q3616293,Andrew Skeen,Andrew Skeen,Andrew_Skeen,Senior,2010-11,Watsonians,/wiki/Watsonians_Rugby_Football_Club,,
Q3616293,Andrew Skeen,Andrew Skeen,Andrew_Skeen,Senior,2011-15,Melrose,/wiki/Melrose_Rugby_Football_Club,,
Q3616293,Andrew Skeen,Andrew Skeen,Andrew_Skeen,Senior,2018-19,Berwick,,19,223
Q3616300,Andy Vilk,Andrew Vilk,Andrew_Vilk,Senior,2003-06,Northampton,/wiki/Northampton_Saints,21,5
Q3616300,Andy Vilk,Andrew Vilk,Andrew_Vilk,Senior,2006-08,Sale Sharks,/wiki/Sale_Sharks,5,5
Q3616300,Andy Vilk,Andrew Vilk,Andrew_Vilk,Senior,2008-10,Benetton,/wiki/Benetton_Rugby_Treviso,24,65
Q3616300,Andy Vilk,Andrew Vilk,Andrew_Vilk,Senior,2011-12,Lions,,,
Q3616300,Andy Vilk,Andrew Vilk,Andrew_Vilk,Senior,2012-14,Calvisano,/wiki/Rugby_Calvisano,37,50
Q3616300,Andy Vilk,Andrew Vilk,Andrew_Vilk,Senior,2010-11,Benetton,/wiki/Benetton_Rugby_Treviso,7,0
Q3616300,Andy Vilk,Andrew Vilk,Andrew_Vilk,Senior,2012,Benetton,/wiki/Benetton_Rugby_Treviso,2,0
Q3616300,Andy Vilk,Andrew Vilk,Andrew_Vilk,International,2005-12,Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_7_dell%27Inghilterra,,
Q3616552,Andy Marinos,Andy Marinos,Andy_Marinos,Senior,1999-2003,Newport,/wiki/Newport_Rugby_Football_Club,87,105
Q3616552,Andy Marinos,Andy Marinos,Andy_Marinos,Senior,2001-2003,Newport,/wiki/Newport_Rugby_Football_Club,10,15
Q3616552,Andy Marinos,Andy Marinos,Andy_Marinos,Senior,2003-2004,Newport G.D.,/wiki/Dragons_(rugby_a_15),19,10
Q3616552,Andy Marinos,Andy Marinos,Andy_Marinos,International,2002-2003,Galles,/wiki/Nazionale_maschile_di_rugby_a_15_del_Galles,8,5
Q3619432,Antonio Colella,Antonio Colella,Antonio_Colella,Senior,1981-2000,L’Aquila,/wiki/L%27Aquila_Rugby_Club,370,144
Q3619432,Antonio Colella,Antonio Colella,Antonio_Colella,Senior,2000-2002,Rieti,/wiki/ASD_Arieti_Rugby_Rieti_2014,,
Q3619432,Antonio Colella,Antonio Colella,Antonio_Colella,International,1983-1990,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,41,8
Q3619616,Antonio Galeazzo,Antonio Galeazzo,Antonio_Galeazzo,Senior,198X-XX,Petrarca,/wiki/Petrarca_Rugby,,
Q3619616,Antonio Galeazzo,Antonio Galeazzo,Antonio_Galeazzo,International,1985-87,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,5,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Youth,1967-70,Frascati,/wiki/Rugby_Frascati_Union,,
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Senior,1970-73,Frascati,/wiki/Rugby_Frascati_Union,43,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Senior,1973-75,Brescia,/wiki/Rugby_Brescia,42,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Senior,1975-79,CUS Milano,/wiki/CUS_Milano_Rugby,86,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Senior,1979-81,Brescia,/wiki/Rugby_Brescia,40,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Senior,1981-82,Calvisano,/wiki/Rugby_Calvisano,20,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Senior,1982-83,Benetton,/wiki/Benetton_Rugby_Treviso,10,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Senior,1983-86,Brescia,/wiki/Rugby_Brescia,62,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Senior,1986-90,Amatori Milano,/wiki/Amatori_Rugby_Milano,66,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,Senior,1990-93,Bergamo,,60,0
Q3620233,Antonio Spagnoli,Antonio Spagnoli,Antonio_Spagnoli,International,1973,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,1,0
Q3624265,Arthur Emyr,Arthur Emyr,Arthur_Emyr,Senior,1980-91,Swansea,/wiki/Swansea_Rugby_Football_Club,209,612
Q3624265,Arthur Emyr,Arthur Emyr,Arthur_Emyr,Senior,1991-93,Cardiff RFC,/wiki/Cardiff_Rugby_Football_Club,5,18
Q3624265,Arthur Emyr,Arthur Emyr,Arthur_Emyr,International,1989-91,Galles,/wiki/Nazionale_maschile_di_rugby_a_15_del_Galles,13,16
Q3637951,Ben Smith,Ben Smith,Ben_Smith_(rugbista_1983),Regional,2004-05,Otago,/wiki/Otago_Rugby_Football_Union,7,10
Q3637951,Ben Smith,Ben Smith,Ben_Smith_(rugbista_1983),Regional,2005-06,Southland,/wiki/Southland_Rugby_Football_Union,9,20
Q3637951,Ben Smith,Ben Smith,Ben_Smith_(rugbista_1983),Regional,2006-08,Otago,/wiki/Otago_Rugby_Football_Union,14,15
Q3637951,Ben Smith,Ben Smith,Ben_Smith_(rugbista_1983),Regional,2009-16,Bay of Plenty,/wiki/Bay_of_Plenty_Rugby_Union,18,20
Q3637951,Ben Smith,Ben Smith,Ben_Smith_(rugbista_1983),Regional,2017,Southland,/wiki/Southland_Rugby_Football_Union,,
Q3637951,Ben Smith,Ben Smith,Ben_Smith_(rugbista_1983),Senior,2008-09,Calvisano,/wiki/Rugby_Calvisano,10,10
Q3637951,Ben Smith,Ben Smith,Ben_Smith_(rugbista_1983),Senior,2011-12,Calvisano,/wiki/Rugby_Calvisano,17,10
Q3637951,Ben Smith,Ben Smith,Ben_Smith_(rugbista_1983),Senior,2006,Highlanders,/wiki/Highlanders,5,5
Q3637951,Ben Smith,Ben Smith,Ben_Smith_(rugbista_1983),Senior,2008,Highlanders,/wiki/Highlanders,1,0
Q3639985,Bill Leversee,Bill Leversee,Bill_Leversee,Senior,1982-85,UCSB,"/wiki/Universit%C3%A0_della_California,_Santa_Barbara",,
Q3639985,Bill Leversee,Bill Leversee,Bill_Leversee,Senior,1985-96,OMBAC,,,
Q3639985,Bill Leversee,Bill Leversee,Bill_Leversee,Senior,1992-93,Natal Sharks,/wiki/Natal_Sharks,,
Q3639985,Bill Leversee,Bill Leversee,Bill_Leversee,Senior,1993-94,Mirano,/wiki/Rugby_Mirano_1957,,
Q3639985,Bill Leversee,Bill Leversee,Bill_Leversee,International,1988-96,Stati Uniti,/wiki/Nazionale_maschile_di_rugby_a_15_degli_Stati_Uniti_d%27America,15,12
Q3641358,Bob Wilkinson,Bob Wilkinson,Bob_Wilkinson,Senior,1970-74,Univ. di Cambridge,,,
Q3641358,Bob Wilkinson,Bob Wilkinson,Bob_Wilkinson,Senior,1974-XX,Bedford,/wiki/Bedford_Blues,,
Q3641358,Bob Wilkinson,Bob Wilkinson,Bob_Wilkinson,International,1975-76,Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra,6,0
Q3644238,Brendan Williams,Brendan Williams,Brendan_Williams,Regional,1998-2001,N. Galles del Sud,/wiki/New_South_Wales_Rugby_Union,1,5
Q3644238,Brendan Williams,Brendan Williams,Brendan_Williams,Senior,1997-2001,Randwick,/wiki/Randwick_District_Rugby_Union_Football_Club,,
Q3644238,Brendan Williams,Brendan Williams,Brendan_Williams,Senior,1999-2000,Petrarca,/wiki/Petrarca_Rugby,20,116
Q3644238,Brendan Williams,Brendan Williams,Brendan_Williams,Senior,2001-2002,Petrarca,/wiki/Petrarca_Rugby,19,62
Q3644238,Brendan Williams,Brendan Williams,Brendan_Williams,Senior,2002-2010,Benetton,/wiki/Benetton_Rugby_Treviso,138,554
Q3644238,Brendan Williams,Brendan Williams,Brendan_Williams,Senior,2001,NSW Waratahs,/wiki/New_South_Wales_Waratahs,8,5
Q3644238,Brendan Williams,Brendan Williams,Brendan_Williams,Senior,2010-2014,Benetton,/wiki/Benetton_Rugby_Treviso,65,45
Q3646462,Budge Rogers,Budge Rogers,Budge_Rogers,Senior,1956-76,Bedford,/wiki/Bedford_Blues,475,378
